Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/Z X,/Z Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y
8.497358875268626e-07,0.003121275683073699,8.497358875268626e-07,3,8.497358875268626e-07,3,8.497358875268626e-07,0.03528819261531747,8.497358875268626e-07,0.03292632888007715,8.497358875268626e-07,0.03338070907636131,8.497358875268626e-07,0.03337692610088234,8.497358875268626e-07,0.03337566599525461
8.518430456524857e-07,0.003105294836197806,8.518430456524857e-07,3,8.518430456524857e-07,3,8.518430456524857e-07,0.03925699111961509,8.518430456524857e-07,0.0375568129326482,8.518430456524857e-07,0.03817807869234476,8.518430456524857e-07,0.03817191355734367,8.518430456524857e-07,0.03816951614244236
8.541452172847229e-07,0.003094010865825428,8.541452172847229e-07,3,8.541452172847229e-07,3,8.541452172847229e-07,0.04129275424856679,8.541452172847229e-07,0.03993526411689068,8.541452172847229e-07,0.0407422881621915,8.541452172847229e-07,0.04073695799603556,8.541452172847229e-07,0.04073475992358514
8.574232537389314e-07,0.003084703619821331,8.574232537389314e-07,3,8.574232537389314e-07,3,8.574232537389314e-07,0.0425776564555156,8.574232537389314e-07,0.04158431424096404,8.574232537389314e-07,0.04238199652768147,8.574232537389314e-07,0.04237942688488645,8.574232537389314e-07,0.04237837184065169
8.616704890800466e-07,0.003078242327222348,8.616704890800466e-07,3,8.616704890800466e-07,3,8.616704890800466e-07,0.04319103321016263,8.616704890800466e-07,0.04257270883589704,8.616704890800466e-07,0.04315111638294344,8.616704890800466e-07,0.04315163836848607,8.616704890800466e-07,0.04315142959425102
8.670474879673497e-07,0.003074248617513192,8.670474879673497e-07,3,8.670474879673497e-07,3,8.670474879673497e-07,0.04343157812041656,8.670474879673497e-07,0.04315383212159575,8.670474879673497e-07,0.04344122860059096,8.670474879673497e-07,0.04344303908156265,8.670474879673497e-07,0.04344413570322714
8.738989830866004e-07,0.003072086988842325,8.738989830866004e-07,3,8.738989830866004e-07,3,8.738989830866004e-07,0.04351764635219974,8.738989830866004e-07,0.0434143460714713,8.738989830866004e-07,0.04353738241834881,8.738989830866004e-07,0.0435397931377411,8.738989830866004e-07,0.04354038791291548
8.822850945030287e-07,0.003071125931195063,8.822850945030287e-07,3,8.822850945030287e-07,3,8.822850945030287e-07,0.04353021556244688,8.822850945030287e-07,0.04346179183865274,8.822850945030287e-07,0.04355217725302075,8.822850945030287e-07,0.04355454795735288,8.822850945030287e-07,0.04355583073033839
8.926025797116648e-07,0.003070792173616962,8.926025797116648e-07,3,8.926025797116648e-07,3,8.926025797116648e-07,0.04353414493867577,8.926025797116648e-07,0.04349673869196572,8.926025797116648e-07,0.04355529490115671,8.926025797116648e-07,0.04355762971462063,8.926025797116648e-07,0.04355807971809857
9.051954377195096e-07,0.003070606494138917,9.051954377195096e-07,3,9.051954377195096e-07,3,9.051954377195096e-07,0.04353257204758904,9.051954377195096e-07,0.04351756164738073,9.051954377195096e-07,0.04355326413846611,9.051954377195096e-07,0.04355547608130364,9.051954377195096e-07,0.04355693471780768
9.195638283987465e-07,0.003069987446914239,9.195638283987465e-07,3,9.195638283987465e-07,3,9.195638283987465e-07,0.04353300678152935,9.195638283987465e-07,0.04355356925537925,9.195638283987465e-07,0.04355330721610979,9.195638283987465e-07,0.04355523885045587,9.195638283987465e-07,0.04355543509608822
9.323925961753108e-07,0.003069417570293775,9.323925961753108e-07,3,9.323925961753108e-07,3,9.323925961753108e-07,0.04353307532337344,9.323925961753108e-07,0.0435498127883215,9.323925961753108e-07,0.043552201254966,9.323925961753108e-07,0.04355467895741606,9.323925961753108e-07,0.04355592351280221
9.46089453809768e-07,0.003068982043223192,9.46089453809768e-07,3,9.46089453809768e-07,3,9.46089453809768e-07,0.04353211970460056,9.46089453809768e-07,0.04354911365403837,9.46089453809768e-07,0.0435516865807796,9.46089453809768e-07,0.04355292567867443,9.46089453809768e-07,0.04355330929176729
9.6766649510077e-07,0.003068498251982569,9.6766649510077e-07,3,9.6766649510077e-07,3,9.6766649510077e-07,0.04353313477987506,9.6766649510077e-07,0.04354965839528598,9.6766649510077e-07,0.04355073489013292,9.6766649510077e-07,0.04355315547010333,9.6766649510077e-07,0.04355413826047631
1.008498199054076e-06,0.003067964389813421,1.008498199054076e-06,3,1.008498199054076e-06,3,1.008498199054076e-06,0.04353151154179079,1.008498199054076e-06,0.04354631034450208,1.008498199054076e-06,0.04354899060704651,1.008498199054076e-06,0.04354989551034207,1.008498199054076e-06,0.04355020873009153
1.05e-06,0.003067661541645354,1.05e-06,3,1.05e-06,3,1.05e-06,0.04353253885864665,1.05e-06,0.04354754531581195,1.05e-06,0.04354769595767524,1.05e-06,0.04354955975660765,1.05e-06,0.04355031738756138
1.05125e-06,0.003040796043050237,1.05125e-06,2.250000000000071,1.05125e-06,3,1.05125e-06,0.03901566155120575,1.05125e-06,0.03937299537645658,1.05125e-06,0.03915379070669769,1.05125e-06,0.03915005023869194,1.05125e-06,0.03914851696473367
1.052803918322254e-06,0.003000583370835277,1.052803918322254e-06,1.317649006647458,1.052803918322254e-06,3,1.052803918322254e-06,0.03896663288885057,1.052803918322254e-06,0.0392662930427573,1.052803918322254e-06,0.03889450998392945,1.052803918322254e-06,0.03889115274016274,1.052803918322254e-06,0.0388899048182238
1.055e-06,0.002914639548611088,1.055e-06,9.237055564881302e-14,1.055e-06,3,1.055e-06,0.04866735524281474,1.055e-06,0.04643154697039568,1.055e-06,0.04810700207644413,1.055e-06,0.04811599249304797,1.055e-06,0.04811956044746697
1.05537490514834e-06,0.002881213192130862,1.05537490514834e-06,0,1.05537490514834e-06,3,1.05537490514834e-06,0.05255581040619667,1.05537490514834e-06,0.04912015283902919,1.05537490514834e-06,0.05182317081479085,1.05537490514834e-06,0.05183614016529563,1.05537490514834e-06,0.0518412925116119
1.056008764328716e-06,0.002831821695220474,1.056008764328716e-06,0,1.056008764328716e-06,3,1.056008764328716e-06,0.05700963775984988,1.056008764328716e-06,0.05160462385503842,1.056008764328716e-06,0.0562139683089974,1.056008764328716e-06,0.05622996719913846,1.056008764328716e-06,0.05623620648996205
1.056591480653105e-06,0.002793943721173952,1.056591480653105e-06,0,1.056591480653105e-06,3,1.056591480653105e-06,0.05847918042558772,1.056591480653105e-06,0.05130217045806242,1.056591480653105e-06,0.0578392853029257,1.056591480653105e-06,0.05785436907849572,1.056591480653105e-06,0.05786011487191724
1.057756913301882e-06,0.002730600326497811,1.057756913301882e-06,0,1.057756913301882e-06,3,1.057756913301882e-06,0.0592796076304922,1.057756913301882e-06,0.04869548877007123,1.057756913301882e-06,0.05882217474323617,1.057756913301882e-06,0.0588306080718466,1.057756913301882e-06,0.05883395512084984
1.05939993336861e-06,0.002670466531093209,1.05939993336861e-06,0,1.05939993336861e-06,3,1.05939993336861e-06,0.05919612992185154,1.05939993336861e-06,0.0444093982106539,1.05939993336861e-06,0.0587793856045246,1.05939993336861e-06,0.05877893278651719,1.05939993336861e-06,0.05877897028149982
1.06162122950081e-06,0.002631413179231649,1.06162122950081e-06,0,1.06162122950081e-06,3,1.06162122950081e-06,0.05965044183648811,1.06162122950081e-06,0.04102072334928375,1.06162122950081e-06,0.05922636925704768,1.06162122950081e-06,0.05922213820937362,1.06162122950081e-06,0.05922056371568385
1.064466668528898e-06,0.002600697973573742,1.064466668528898e-06,0,1.064466668528898e-06,3,1.064466668528898e-06,0.0582634628916617,1.064466668528898e-06,0.03979971342593223,1.064466668528898e-06,0.05822731472109848,1.064466668528898e-06,0.05822480599598721,1.064466668528898e-06,0.05822369266669273
1.066875282557551e-06,0.002581440684988001,1.066875282557551e-06,0,1.066875282557551e-06,3,1.066875282557551e-06,0.05379024786010592,1.066875282557551e-06,0.03878327104856499,1.066875282557551e-06,0.05421600452676174,1.066875282557551e-06,0.05421448409256876,1.066875282557551e-06,0.05421395668507164
1.070358531951164e-06,0.00257589980128489,1.070358531951164e-06,0,1.070358531951164e-06,3,1.070358531951164e-06,0.04450092242443651,1.070358531951164e-06,0.0380365115406187,1.070358531951164e-06,0.04525516485968378,1.070358531951164e-06,0.045256190919484,1.070358531951164e-06,0.04525622843557948
1.074240498867701e-06,0.002590305343216723,1.074240498867701e-06,0,1.074240498867701e-06,3,1.074240498867701e-06,0.0341008907229145,1.074240498867701e-06,0.04097814716884318,1.074240498867701e-06,0.03484704994878428,1.074240498867701e-06,0.0348482728810473,1.074240498867701e-06,0.03484860130880102
1.079554227044213e-06,0.002617497193072502,1.079554227044213e-06,0,1.079554227044213e-06,3,1.079554227044213e-06,0.02310491522908925,1.079554227044213e-06,0.05580060857936857,1.079554227044213e-06,0.0236417818464645,1.079554227044213e-06,0.02364270164770467,1.079554227044213e-06,0.02364337409552036
1.085798766037501e-06,0.002624189532867156,1.085798766037501e-06,0,1.085798766037501e-06,3,1.085798766037501e-06,0.01566390223778615,1.085798766037501e-06,0.1311619443944589,1.085798766037501e-06,0.01593801450087473,1.085798766037501e-06,0.01593964128095651,1.085798766037501e-06,0.01594033747582521
1.091846121849907e-06,0.002595127891052158,1.091846121849907e-06,0,1.091846121849907e-06,3,1.091846121849907e-06,0.0120005949257855,1.091846121849907e-06,0.4074531310149721,1.091846121849907e-06,0.01215041097241755,1.091846121849907e-06,0.01215197207371439,1.091846121849907e-06,0.01215259629388977
1.093065761435626e-06,0.002588125909132744,1.093065761435626e-06,0,1.093065761435626e-06,3,1.093065761435626e-06,0.01138364174765923,1.093065761435626e-06,0.4966886165909049,1.093065761435626e-06,0.01152878436013466,1.093065761435626e-06,0.01153590690553051,1.093065761435626e-06,0.0115363376242552
1.095505040607064e-06,0.002578834428930144,1.095505040607064e-06,0,1.095505040607064e-06,3,1.095505040607064e-06,0.01034557829858222,1.095505040607064e-06,0.6687984794094333,1.095505040607064e-06,0.01045691070790702,1.095505040607064e-06,0.01047317295374793,1.095505040607064e-06,0.01047380501073502
1.097752520303532e-06,0.002576214117791552,1.097752520303532e-06,0,1.097752520303532e-06,3,1.097752520303532e-06,0.009485267118217736,1.097752520303532e-06,0.8370349694626531,1.097752520303532e-06,0.009594782221406147,1.097752520303532e-06,0.009600059427351119,1.097752520303532e-06,0.009600566097869023
1.1e-06,0.002581691974806864,1.1e-06,0,1.1e-06,3,1.1e-06,0.008711196832561831,1.1e-06,1.024870766944726,1.1e-06,0.00880339501519105,1.1e-06,0.008813117619523842,1.1e-06,0.008813647062839439
1.100313914756897e-06,0.00258316120199506,1.100313914756897e-06,0,1.100313914756897e-06,2.811651145861745,1.100313914756897e-06,0.008608104584028567,1.100313914756897e-06,1.05076279509566,1.100313914756897e-06,0.008697008872858878,1.100313914756897e-06,0.008708808690952509,1.100313914756897e-06,0.008709378822831793
1.100932447460312e-06,0.002586548770597011,1.100932447460312e-06,0,1.100932447460312e-06,2.440531523813094,1.100932447460312e-06,0.008410331569219255,1.100932447460312e-06,1.101530079386678,1.100932447460312e-06,0.00849616350073999,1.100932447460312e-06,0.008508173222608027,1.100932447460312e-06,0.008508652397319639
1.101512925851786e-06,0.002589306062137336,1.101512925851786e-06,0,1.101512925851786e-06,2.092244488928173,1.101512925851786e-06,0.008229427672077428,1.101512925851786e-06,1.148591802764526,1.101512925851786e-06,0.008314978584478395,1.101512925851786e-06,0.008324621249699109,1.101512925851786e-06,0.008325094972678953
1.102673882634736e-06,0.002594126654132421,1.102673882634736e-06,0,1.102673882634736e-06,1.395670419158332,1.102673882634736e-06,0.007880794201835307,1.102673882634736e-06,1.239631824816086,1.102673882634736e-06,0.007967653257543493,1.102673882634736e-06,0.007970951676047945,1.102673882634736e-06,0.007971441221840122
1.103948006384648e-06,0.00260078393139152,1.103948006384648e-06,0,1.103948006384648e-06,0.63119616921121,1.103948006384648e-06,0.00751682499012388,1.103948006384648e-06,1.334370494971275,1.103948006384648e-06,0.007606178438387247,1.103948006384648e-06,0.007601976726646271,1.103948006384648e-06,0.007602470971070894
1.105e-06,0.002606654284708626,1.105e-06,0,1.105e-06,2.886579864025407e-14,1.105e-06,0.00723002171859716,1.105e-06,1.408938472977352,1.105e-06,0.007321152469028509,1.105e-06,0.007311397951750477,1.105e-06,0.007311884830405305
1.105298430462682e-06,0.002606896340815516,1.105298430462682e-06,0,1.105298430462682e-06,0,1.105298430462682e-06,0.007150856845972105,1.105298430462682e-06,1.429520816677061,1.105298430462682e-06,0.007242872924081573,1.105298430462682e-06,0.007231298301684883,1.105298430462682e-06,0.007231782333105652
1.105738305922239e-06,0.002607976710393447,1.105738305922239e-06,0,1.105738305922239e-06,0,1.105738305922239e-06,0.007036022167573394,1.105738305922239e-06,1.459366596659753,1.105738305922239e-06,0.00712799947844444,1.105738305922239e-06,0.007114915356997512,1.105738305922239e-06,0.007115397313698419
1.106125522078504e-06,0.002609631955466023,1.106125522078504e-06,0,1.106125522078504e-06,0,1.106125522078504e-06,0.006936432865187033,1.106125522078504e-06,1.484961066178119,1.106125522078504e-06,0.007028579666580718,1.106125522078504e-06,0.007014053640375429,1.106125522078504e-06,0.007014531619742597
1.106899954391033e-06,0.002614194533287013,1.106899954391033e-06,0,1.106899954391033e-06,0,1.106899954391033e-06,0.006741711918539896,1.106899954391033e-06,1.534707576159966,1.106899954391033e-06,0.006835064809426842,1.106899954391033e-06,0.006816888741767245,1.106899954391033e-06,0.006817359497504045
1.108387437184142e-06,0.002625480005944186,1.108387437184142e-06,0,1.108387437184142e-06,0,1.108387437184142e-06,0.006383710016448092,1.108387437184142e-06,1.625853560398436,1.108387437184142e-06,0.00647760147309573,1.108387437184142e-06,0.006454515137796125,1.108387437184142e-06,0.006454977038008619
1.110225819956614e-06,0.002640981484899925,1.110225819956614e-06,0,1.110225819956614e-06,0,1.110225819956614e-06,0.005968379915011783,1.110225819956614e-06,1.731277803288902,1.110225819956614e-06,0.006056736966239927,1.110225819956614e-06,0.006034335495665181,1.110225819956614e-06,0.00603478841527001
1.112519548682123e-06,0.002658984831306862,1.112519548682123e-06,0,1.112519548682123e-06,0,1.112519548682123e-06,0.005489404490412894,1.112519548682123e-06,1.851800658800113,1.112519548682123e-06,0.005567991953527112,1.112519548682123e-06,0.005549937345121403,1.112519548682123e-06,0.005550378657153372
1.115413393888801e-06,0.002674721683648681,1.115413393888801e-06,0,1.115413393888801e-06,0,1.115413393888801e-06,0.00494334213007248,1.115413393888801e-06,1.98646699237349,1.115413393888801e-06,0.005018378637437379,1.115413393888801e-06,0.004997750946849938,1.115413393888801e-06,0.004998182464302757
1.119703903152276e-06,0.00267693223858421,1.119703903152276e-06,0,1.119703903152276e-06,0,1.119703903152276e-06,0.004247427755675518,1.119703903152276e-06,2.152802495270375,1.119703903152276e-06,0.004358703361872982,1.119703903152276e-06,0.004293644807443985,1.119703903152276e-06,0.004294065381537196
1.125219796018707e-06,0.002651431147943402,1.125219796018707e-06,0,1.125219796018707e-06,0,1.125219796018707e-06,0.003542650019849185,1.125219796018707e-06,2.320501874675424,1.125219796018707e-06,0.003752466290145381,1.125219796018707e-06,0.003579579548468069,1.125219796018707e-06,0.003579350697221594
1.129684138736147e-06,0.002629535873654871,1.129684138736147e-06,0,1.129684138736147e-06,0,1.129684138736147e-06,0.003121791886671518,1.129684138736147e-06,2.435571347995523,1.129684138736147e-06,0.003292417504972002,1.129684138736147e-06,0.003150182121179945,1.129684138736147e-06,0.003151868392258721
1.133644648807183e-06,0.002620202660319755,1.133644648807183e-06,0,1.133644648807183e-06,0,1.133644648807183e-06,0.002842292930318129,1.133644648807183e-06,2.529765684259182,1.133644648807183e-06,0.002947019460524435,1.133644648807183e-06,0.002867685214457182,1.133644648807183e-06,0.00286712127542156
1.138628303956515e-06,0.002617395711278588,1.138628303956515e-06,0,1.138628303956515e-06,0,1.138628303956515e-06,0.002590827361712888,1.138628303956515e-06,2.647857232945541,1.138628303956515e-06,0.002483185061001001,1.138628303956515e-06,0.002609573728360877,1.138628303956515e-06,0.002610530097908647
1.143507795483705e-06,0.002615912246566594,1.143507795483705e-06,0,1.143507795483705e-06,0,1.143507795483705e-06,0.002425514948261484,1.143507795483705e-06,2.75696877422919,1.143507795483705e-06,0.002166951284518484,1.143507795483705e-06,0.002441597161550003,1.143507795483705e-06,0.002441602319773142
1.149517650312979e-06,0.002616793472456378,1.149517650312979e-06,0,1.149517650312979e-06,0,1.149517650312979e-06,0.002298557391823582,1.149517650312979e-06,2.858226850943416,1.149517650312979e-06,0.002214570539117907,1.149517650312979e-06,0.002311020561783889,1.149517650312979e-06,0.002311278717963543
1.153833139247511e-06,0.002617384347496113,1.153833139247511e-06,0,1.153833139247511e-06,0,1.153833139247511e-06,0.002243851013311935,1.153833139247511e-06,2.910214149486952,1.153833139247511e-06,0.00216123262675031,1.153833139247511e-06,0.002254520934911307,1.153833139247511e-06,0.002255379559866431
1.161548118978579e-06,0.002617990927374054,1.161548118978579e-06,0,1.161548118978579e-06,0,1.161548118978579e-06,0.002188877087049946,1.161548118978579e-06,2.967591847447957,1.161548118978579e-06,0.002156518160771611,1.161548118978579e-06,0.002198748886928727,1.161548118978579e-06,0.002198586122688688
1.169443156580883e-06,0.002617739170310746,1.169443156580883e-06,0,1.169443156580883e-06,0,1.169443156580883e-06,0.002167737100786267,1.169443156580883e-06,2.994339716054514,1.169443156580883e-06,0.002160645894696273,1.169443156580883e-06,0.002175910081186634,1.169443156580883e-06,0.002176649472076916
1.180476536106644e-06,0.002616821033352356,1.180476536106644e-06,0,1.180476536106644e-06,0,1.180476536106644e-06,0.002161573638025746,1.180476536106644e-06,3.006474095643495,1.180476536106644e-06,0.002161783065260886,1.180476536106644e-06,0.002169862002958836,1.180476536106644e-06,0.002169747045263188
1.193397085173674e-06,0.00261554728073271,1.193397085173674e-06,0,1.193397085173674e-06,0,1.193397085173674e-06,0.002165483819089622,1.193397085173674e-06,3.007624651459069,1.193397085173674e-06,0.00217474930979241,1.193397085173674e-06,0.002173003807240884,1.193397085173674e-06,0.002173672626608334
1.211396800771747e-06,0.002614076197004825,1.211396800771747e-06,0,1.211396800771747e-06,0,1.211396800771747e-06,0.002171215548802851,1.211396800771747e-06,3.005723170612677,1.211396800771747e-06,0.002175178080571118,1.211396800771747e-06,0.002179082846206635,1.211396800771747e-06,0.00217900164855067
1.237028000696283e-06,0.00261257331305796,1.237028000696283e-06,0,1.237028000696283e-06,0,1.237028000696283e-06,0.002177006418443254,1.237028000696283e-06,3.003925877852255,1.237028000696283e-06,0.002186497259581716,1.237028000696283e-06,0.002184198683162203,1.237028000696283e-06,0.00218477439436338
1.28e-06,0.002611006725056296,1.28e-06,0,1.28e-06,0,1.28e-06,0.002181140363997289,1.28e-06,3.002355141804107,1.28e-06,0.002184873803427937,1.28e-06,0.002188449703121534,1.28e-06,0.00218835137460705
1.2803125e-06,0.002608533809763161,1.2803125e-06,0.1874999999999188,1.2803125e-06,0,1.2803125e-06,0.004329741937823086,1.2803125e-06,3.004009981542048,1.2803125e-06,0.004218092294597122,1.2803125e-06,0.004146031246537811,1.2803125e-06,0.00414631626381477
1.280929172894855e-06,0.002622203789778717,1.280929172894855e-06,0.5575037369128617,1.280929172894855e-06,0,1.280929172894855e-06,0.006555682391313477,1.280929172894855e-06,3.006676784184769,1.280929172894855e-06,0.006622805557982959,1.280929172894855e-06,0.006444114518202167,1.280929172894855e-06,0.006444754506674318
1.282162518684565e-06,0.002930239367571067,1.282162518684565e-06,1.297511210738748,1.282162518684565e-06,0,1.282162518684565e-06,0.001718652481721354,1.282162518684565e-06,3.006888619886619,1.282162518684565e-06,0.002714017595331485,1.282162518684565e-06,0.002508280858639172,1.282162518684565e-06,0.002509035130185679
1.283418393219336e-06,0.003750976257242686,1.283418393219336e-06,2.051035931601846,1.283418393219336e-06,0,1.283418393219336e-06,-0.01219625235621244,1.283418393219336e-06,3.001280885457609,1.283418393219336e-06,-0.0107653842892206,1.283418393219336e-06,-0.01051591333201235,1.283418393219336e-06,-0.01051577702135203
1.284209196609668e-06,0.004444469552488201,1.284209196609668e-06,2.525517965800853,1.284209196609668e-06,0,1.284209196609668e-06,-0.02480634046529487,1.284209196609668e-06,2.996522900826992,1.284209196609668e-06,-0.02307647560278829,1.284209196609668e-06,-0.02240285821834605,1.284209196609668e-06,-0.02240371331312114
1.285e-06,0.005128750791687781,1.285e-06,2.99999999999986,1.285e-06,0,1.285e-06,-0.04060465657126559,1.285e-06,2.991979535498975,1.285e-06,-0.03819749153008151,1.285e-06,-0.03730198356375268,1.285e-06,-0.03730351309587073
1.285262944450288e-06,0.005025726008632488,1.285262944450288e-06,3,1.285262944450288e-06,0,1.285262944450288e-06,-0.0469579599432937,1.285262944450288e-06,2.989105234016934,1.285262944450288e-06,-0.04451026568694234,1.285262944450288e-06,-0.04356722994290938,1.285262944450288e-06,-0.04356903803347877
1.285622995420341e-06,0.004892260095232771,1.285622995420341e-06,3,1.285622995420341e-06,0,1.285622995420341e-06,-0.05248621816244364,1.285622995420341e-06,2.986845318513264,1.285622995420341e-06,-0.05045159300146592,1.285622995420341e-06,-0.04943970812312439,1.285622995420341e-06,-0.04944126514452087
1.285952501133237e-06,0.004775677756659342,1.285952501133237e-06,3,1.285952501133237e-06,0,1.285952501133237e-06,-0.05360862676724037,1.285952501133237e-06,2.987031879222419,1.285952501133237e-06,-0.05230667377030768,1.285952501133237e-06,-0.05129903103525116,1.285952501133237e-06,-0.05130030494636135
1.286611512559029e-06,0.004555103987409029,1.286611512559029e-06,3,1.286611512559029e-06,0,1.286611512559029e-06,-0.05242461090097494,1.286611512559029e-06,2.990013528992386,1.286611512559029e-06,-0.05200190370442073,1.286611512559029e-06,-0.05130715972424305,1.286611512559029e-06,-0.05130844551571947
1.287512614836314e-06,0.004278905679757269,1.287512614836314e-06,3,1.287512614836314e-06,0,1.287512614836314e-06,-0.04881508698312671,1.287512614836314e-06,2.995743132705969,1.287512614836314e-06,-0.04852635058726178,1.287512614836314e-06,-0.04855714091584203,1.287512614836314e-06,-0.04855776757217868
1.288811453697726e-06,0.003935239490801662,1.288811453697726e-06,3,1.288811453697726e-06,0,1.288811453697726e-06,-0.04253785600327697,1.288811453697726e-06,3.00309625528271,1.288811453697726e-06,-0.04197345580708959,1.288811453697726e-06,-0.0429289962652732,1.288811453697726e-06,-0.04292758398300546
1.290484320901712e-06,0.003591147294194322,1.290484320901712e-06,3,1.290484320901712e-06,0,1.290484320901712e-06,-0.03161541613493389,1.290484320901712e-06,3.009583582802906,1.290484320901712e-06,-0.03116273708492651,1.290484320901712e-06,-0.03283861066274037,1.290484320901712e-06,-0.0328359577369255
1.291060693447073e-06,0.003497562803700569,1.291060693447073e-06,3,1.291060693447073e-06,0,1.291060693447073e-06,-0.02720215558541757,1.291060693447073e-06,3.010993515718629,1.291060693447073e-06,-0.02687343749039259,1.291060693447073e-06,-0.02870720608250955,1.291060693447073e-06,-0.02870471521612722
1.292213438537796e-06,0.003345823429392357,1.292213438537796e-06,3,1.292213438537796e-06,0,1.292213438537796e-06,-0.01907275886573509,1.292213438537796e-06,3.012550868334981,1.292213438537796e-06,-0.01853279859074664,1.292213438537796e-06,-0.0208607679375341,1.292213438537796e-06,-0.02085866750721822
1.292716384130619e-06,0.00329262257721126,1.292716384130619e-06,3,1.292716384130619e-06,0,1.292716384130619e-06,-0.0160268359390222,1.292716384130619e-06,3.012870217520702,1.292716384130619e-06,-0.01531001504708827,1.292716384130619e-06,-0.01783457066998869,1.292716384130619e-06,-0.01783270320869594
1.293722275316264e-06,0.003205998722180169,1.293722275316264e-06,3,1.293722275316264e-06,0,1.293722275316264e-06,-0.009179026691545283,1.293722275316264e-06,3.01374452327061,1.293722275316264e-06,-0.009566927449929874,1.293722275316264e-06,-0.01131384283825585,1.293722275316264e-06,-0.01131246788773708
1.295122588112839e-06,0.003126870786505841,1.295122588112839e-06,3,1.295122588112839e-06,0,1.295122588112839e-06,0.004467503343402128,1.295122588112839e-06,3.014486037290582,1.295122588112839e-06,0.001035684585870061,1.295122588112839e-06,0.00137586388382363,1.295122588112839e-06,0.001376401338030154
1.296631537970695e-06,0.003084307008077151,1.296631537970695e-06,3,1.296631537970695e-06,0,1.296631537970695e-06,0.0198292087452284,1.296631537970695e-06,3.013472310331313,1.296631537970695e-06,0.01577539750203552,1.296631537970695e-06,0.01634769543091286,1.296631537970695e-06,0.0163475615848109
1.298463329294172e-06,0.003058136813313462,1.298463329294172e-06,3,1.298463329294172e-06,0,1.298463329294172e-06,0.03104914398801378,1.298463329294172e-06,3.011262581420274,1.298463329294172e-06,0.0279972836346141,1.298463329294172e-06,0.0284107330121301,1.298463329294172e-06,0.0284105131554985
1.300298755460302e-06,0.003045962531258945,1.300298755460302e-06,3,1.300298755460302e-06,0,1.300298755460302e-06,0.03677277405880579,1.300298755460302e-06,3.008902784490351,1.300298755460302e-06,0.03453968006685536,1.300298755460302e-06,0.03508376458753328,1.300298755460302e-06,0.03508322844599302
1.302445539617696e-06,0.00304588801818091,1.302445539617696e-06,3,1.302445539617696e-06,0,1.302445539617696e-06,0.04002989138901904,1.302445539617696e-06,3.006489785919377,1.302445539617696e-06,0.03840075639436031,1.302445539617696e-06,0.03910612363823781,1.302445539617696e-06,0.03910504263941076
1.305013376901264e-06,0.003057718586629789,1.305013376901264e-06,3,1.305013376901264e-06,0,1.305013376901264e-06,0.0418122574435879,1.305013376901264e-06,3.004526299791839,1.305013376901264e-06,0.04067275435678207,1.305013376901264e-06,0.04138467062796196,1.305013376901264e-06,0.04138372703995154
1.308643563308376e-06,0.00308338709140886,1.308643563308376e-06,3,1.308643563308376e-06,0,1.308643563308376e-06,0.04285112223283927,1.308643563308376e-06,3.002930981763107,1.308643563308376e-06,0.04216167863120739,1.308643563308376e-06,0.04271840800227766,1.308643563308376e-06,0.04271800614265706
1.313223315201653e-06,0.003112002440601557,1.313223315201653e-06,3,1.313223315201653e-06,0,1.313223315201653e-06,0.04330091020476026,1.313223315201653e-06,3.001898810371193,1.313223315201653e-06,0.04295942271783303,1.313223315201653e-06,0.0432761327133136,1.313223315201653e-06,0.04327611556639893
1.31909858858113e-06,0.003120104035042431,1.31909858858113e-06,3,1.31909858858113e-06,0,1.31909858858113e-06,0.04347246265746468,1.31909858858113e-06,3.001350024399526,1.31909858858113e-06,0.04333565205593843,1.31909858858113e-06,0.04347747878507073,1.31909858858113e-06,0.04347763836776221
1.325395605537515e-06,0.003100333083506269,1.325395605537515e-06,3,1.325395605537515e-06,0,1.325395605537515e-06,0.04351775997436517,1.325395605537515e-06,3.00166112964799,1.325395605537515e-06,0.04342587653080452,1.325395605537515e-06,0.04352799130011371,1.325395605537515e-06,0.04352818882972821
1.330056500354166e-06,0.003084812086041003,1.330056500354166e-06,3,1.330056500354166e-06,0,1.330056500354166e-06,0.04352608102180904,1.330056500354166e-06,3.002098156443723,1.330056500354166e-06,0.04345343730339826,1.330056500354166e-06,0.04353701115392307,1.330056500354166e-06,0.04353711217546319
1.334043758767054e-06,0.003076780773232704,1.334043758767054e-06,3,1.334043758767054e-06,0,1.334043758767054e-06,0.0435285414407668,1.334043758767054e-06,3.002447036569915,1.334043758767054e-06,0.04346951153514373,1.334043758767054e-06,0.04353990600718027,1.334043758767054e-06,0.04354015773653018
1.339616753980895e-06,0.003071112671677409,1.339616753980895e-06,3,1.339616753980895e-06,0,1.339616753980895e-06,0.04352986757144156,1.339616753980895e-06,3.002278940377814,1.339616753980895e-06,0.04348119296637975,1.339616753980895e-06,0.04354135260012936,1.339616753980895e-06,0.04354152247567324
1.344663340449173e-06,0.003069620385771716,1.344663340449173e-06,3,1.344663340449173e-06,0,1.344663340449173e-06,0.04353026079851358,1.344663340449173e-06,3.001688450270426,1.344663340449173e-06,0.04349300805707278,1.344663340449173e-06,0.04354161530496856,1.344663340449173e-06,0.04354182226362611
