Total; tran P X,Total; tran P Y
1.5e-07,0.003120699386466589
1.50078125e-07,0.003120459803737975
1.50234375e-07,0.003122943083632086
1.505468750000001e-07,0.00312637837949984
1.511718750000002e-07,0.003116933225188512
1.516208510287436e-07,0.003099215169098462
1.522701181134041e-07,0.003062927861636137
1.530985596467777e-07,0.003002153821037681
1.540492798233889e-07,0.002938330848021863
1.55e-07,0.002891323446041919
1.552539852741836e-07,0.002848406823282212
1.556546550748187e-07,0.002792022910327114
1.560178455499581e-07,0.002748311850240337
1.56744226500237e-07,0.002672685446558642
1.573230528017203e-07,0.002620229867463232
1.583124654225516e-07,0.002541955719320388
1.595455559362903e-07,0.002464405840469217
1.61207001993857e-07,0.002400394691411183
1.632092988703319e-07,0.002358911718694516
1.658311318679897e-07,0.002330617262703346
1.679404941482613e-07,0.002317691807712853
1.687253065677671e-07,0.002314645957293465
1.691177127775199e-07,0.002314039919080847
1.699025251970256e-07,0.002314346662116511
1.712008955696421e-07,0.002320386319475466
1.725478366451116e-07,0.002336080287507033
1.745364241328392e-07,0.00238055774429368
1.764394277078192e-07,0.002437538237843895
1.787020217191779e-07,0.002501017521538604
1.809619262284044e-07,0.002544265321061896
1.834018503279606e-07,0.002565418677414706
1.860302121978749e-07,0.002558847485765359
1.891663079894953e-07,0.002515171930482681
1.926792076545814e-07,0.002439189572442886
1.960854214559234e-07,0.002366734268196437
1.99325814769516e-07,0.002318010406185856
2.02162907384758e-07,0.002301500747442673
2.05e-07,0.002306624305504961
2.053500203356463e-07,0.002308495969348227
2.060220330481526e-07,0.002318549487677641
2.066949230819237e-07,0.002353755731478193
2.074652072291589e-07,0.00243629538175183
2.081193065322868e-07,0.00252468990973611
2.089305362079132e-07,0.002618740565282344
2.094652681039566e-07,0.002666489614598576
2.1e-07,0.002710318286373842
2.101965329086311e-07,0.002690219265483106
2.104806415124574e-07,0.002668189261429889
2.107446079977257e-07,0.002653251736280875
2.112725409682624e-07,0.002630414356933131
2.117299695547892e-07,0.002614764306425424
2.123715171879205e-07,0.002596856508808956
2.131486574112739e-07,0.002579975164894151
2.142801799499837e-07,0.00256298879593449
2.156027756442308e-07,0.002552299038071225
2.172565819864082e-07,0.002548709978579916
2.192099000145272e-07,0.002551232219436456
2.215133420717284e-07,0.002554952104095161
2.240860034584426e-07,0.002554562421730967
2.267952400694659e-07,0.002548425584412831
2.298426240889546e-07,0.002537244637307132
2.335030576567038e-07,0.002521684229615561
2.380925489166027e-07,0.002501228077703692
2.43171918932854e-07,0.002479020811989749
2.487803238375307e-07,0.002461522061760678
2.532778366604293e-07,0.002453785711870351
2.578671819878089e-07,0.002449284044839588
2.640076933488192e-07,0.002445114363129839
2.714587230797094e-07,0.002441555752132687
2.78947189189636e-07,0.002438949813984881
2.879632567774087e-07,0.002436465360878604
3.010965254080102e-07,0.002433550342382884
3.118446799558323e-07,0.002431639724026892
3.231475686532475e-07,0.002429998029753563
3.379499003925949e-07,0.002428270843304282
3.652781704822163e-07,0.002425983988985732
4e-07,0.002424135864698056
4.003125e-07,0.00242384473871147
4.009355869448854e-07,0.002424686876014086
4.021817608346562e-07,0.002419127326405714
4.030994936092914e-07,0.002412703453472687
4.040104837269912e-07,0.002410013725134614
4.05e-07,0.002416258402334683
4.052710575859459e-07,0.002410081232315128
4.056788404256726e-07,0.002401614412731541
4.060523207318314e-07,0.002394723339418066
4.067992813441489e-07,0.002382817041041659
4.082932025687839e-07,0.002364163963447963
4.107134843293818e-07,0.002342778656659629
4.138233341191378e-07,0.00232463067898611
4.178026318720106e-07,0.002310151912929508
4.225794726928177e-07,0.002300322806135028
4.282623443122928e-07,0.002293959805620149
4.347171459449481e-07,0.002289776805190258
4.425328810010788e-07,0.002286708572543485
4.487664405005394e-07,0.002285185162219239
4.55e-07,0.002284158835131533
4.553125e-07,0.002283541338865688
4.559355869448854e-07,0.002319436180693638
4.564667648604976e-07,0.002464417729230493
4.571306218813022e-07,0.002869703355958232
4.576834647016865e-07,0.003351417902194162
4.582590552919206e-07,0.003846410581435747
4.584538919638734e-07,0.003997492434635422
4.58843565307779e-07,0.004281137981816562
4.591848339294329e-07,0.004505020586684021
4.595831553219709e-07,0.004775009372138287
4.597915776609855e-07,0.004930240301651135
4.6e-07,0.005091608906903209
4.601487499047165e-07,0.005051364828933144
4.603197946034608e-07,0.005024000882939268
4.604869852512316e-07,0.005005222753022734
4.608211677045851e-07,0.004966080209986038
4.611689667257875e-07,0.004910931627728993
4.616057575990676e-07,0.004825148071268337
4.621166047858345e-07,0.004712151418827277
4.628254151332516e-07,0.004548131046320943
4.638707419475151e-07,0.00431162694338898
4.653666793928486e-07,0.004010600320965082
4.670240071570356e-07,0.003747624391292325
4.690692836100157e-07,0.003518563281583536
4.712646090671636e-07,0.003356034087246082
4.738493885333145e-07,0.00323320448487101
4.763889151510805e-07,0.003160150000269149
4.786555487187364e-07,0.003125209849456918
4.811218714357607e-07,0.003104229318039149
4.839409337194875e-07,0.003092714602855673
4.871303519213795e-07,0.003090203864246568
4.895462294759101e-07,0.00309166211486696
4.932593148831843e-07,0.003090124575694924
4.961302153324839e-07,0.003080404477406548
4.998758473850399e-07,0.003059989392587364
5.030788082196976e-07,0.003037054967244365
5.079925243282462e-07,0.002999217899550476
5.123835222522828e-07,0.002967763912078528
5.173250758883593e-07,0.002935350953602683
5.224290734683159e-07,0.002908070612386958
5.277702648108772e-07,0.002890001884101427
5.320665005137676e-07,0.00288158757288794
5.37529697754455e-07,0.002874520886334996
5.440529386556632e-07,0.002868808931206541
5.511801696178137e-07,0.002864767215573256
5.591827257221573e-07,0.002861717712531641
5.694763475171197e-07,0.002858902084364622
5.8231913117276e-07,0.002856381818478732
5.928688820762066e-07,0.002854817952416119
6.049999999999999e-07,0.002853410885743105
6.053125e-07,0.002853284078778301
6.059355869448855e-07,0.002859157071559578
6.064734207934519e-07,0.002886253655545869
6.072241755525483e-07,0.002977960005726982
6.078116668970403e-07,0.003081467726098818
6.08426331926833e-07,0.003199438542988244
6.089644366025732e-07,0.003302679421591634
6.094822183012866e-07,0.003404379792591164
6.099999999999999e-07,0.003510992682771851
6.101860676916766e-07,0.003506961433577099
6.104632647236488e-07,0.003503255202813284
6.107209196218607e-07,0.003493676424087219
6.112362294182844e-07,0.003460730314374128
6.116748850446889e-07,0.003424505390250423
6.122639747395217e-07,0.003375071427569885
6.129402193394218e-07,0.00332106193509868
6.140384336834537e-07,0.003242988998390197
6.156338962943593e-07,0.003151996270675691
6.177050234257408e-07,0.003067326848466155
6.19747898784155e-07,0.003015150155960938
6.22032779925422e-07,0.002981627239221221
6.241813026359567e-07,0.002963175617500941
6.265454645805803e-07,0.002951328107980709
6.291249170205742e-07,0.002945306517941389
6.316894395231105e-07,0.00294247418820474
6.35150393788287e-07,0.002941573454598082
6.390134763850872e-07,0.002943183399005915
6.4035981515313e-07,0.002943729187334685
6.430524926892154e-07,0.002946310894554349
6.456862587759832e-07,0.002953624238485301
6.481306037642208e-07,0.002963885827093693
6.511222119739043e-07,0.002982804298254477
6.548515302052368e-07,0.003008695307149748
6.585435866762312e-07,0.003031090467306653
6.622413056437947e-07,0.00304789135810781
6.675026937012711e-07,0.00306080989901441
6.717066775916815e-07,0.003064967461552796
6.752798029522552e-07,0.003067881651570533
6.789436330107941e-07,0.003071514739709924
6.829213985162143e-07,0.0030763268058828
6.88703850345225e-07,0.003084822727939498
6.951864470536081e-07,0.003095201036134738
7.020625563946866e-07,0.003105220935532776
7.092878412712144e-07,0.003113402326125075
7.178932991164388e-07,0.003120213034868295
7.271698050242043e-07,0.003124988432649377
7.386474322997744e-07,0.003128543869374172
7.5e-07,0.003130474022162474
7.503125000000001e-07,0.003132420658403313
7.509355869448856e-07,0.00314020130255491
7.520711159432088e-07,0.003103688609414731
7.529362865040303e-07,0.003049178748290926
7.537757872879105e-07,0.002991238477852384
7.540818404659328e-07,0.002974751466045978
7.545409202329664e-07,0.002956354219399803
7.55e-07,0.002936606179373811
7.551844055082748e-07,0.00290443429318577
7.554443992623227e-07,0.002865335430171338
7.556876948320763e-07,0.002832812578878079
7.561742859715835e-07,0.002774515836388193
7.566521676559771e-07,0.002723726237965831
7.574218946779503e-07,0.00265150968621927
7.58415637664227e-07,0.002571328621877736
7.599910345317479e-07,0.002474080853542686
7.621535770519037e-07,0.00239641493775947
7.642680773081961e-07,0.002351515369494947
7.665489349376414e-07,0.002321153959655682
7.690456995189913e-07,0.002304929455934388
7.714916040064147e-07,0.002312521050360301
7.737305729173326e-07,0.002348520866876531
7.758567484009753e-07,0.00240156141613635
7.78038759725504e-07,0.002452928285294493
7.807062413603759e-07,0.002497762258970194
7.833699818011477e-07,0.00251536317624856
7.862003670874515e-07,0.002502758829952512
7.897403657130688e-07,0.00245074785153819
7.935289698662304e-07,0.002374872716176197
7.967644849331152e-07,0.002314025746991968
8e-07,0.002270724753071467
8.003696124248667e-07,0.002267177618836438
8.010664737227189e-07,0.002262787549676187
8.017934361047712e-07,0.002255615053265599
8.029513661473839e-07,0.002243758137383258
8.037744398720984e-07,0.002238165831160723
8.049999999999999e-07,0.00224159294867651
8.052992312332496e-07,0.002236373085895214
8.05745171296276e-07,0.002229898008929986
8.061658281077041e-07,0.002225151359128034
8.070071417305603e-07,0.002218975287023385
8.086897689762728e-07,0.002216226065498766
8.103787632857253e-07,0.002220665452096774
8.136703248842938e-07,0.002235863914235046
8.16065213141292e-07,0.00224551734698866
8.191860379305751e-07,0.00225390835698794
8.200699764811987e-07,0.002255660368669359
8.21837853582446e-07,0.002259039871373453
8.237861731394459e-07,0.002261787353865497
8.264676592114838e-07,0.002266040272131463
8.271764921090021e-07,0.00226775856662251
8.285941579040386e-07,0.00227243559005975
8.308968338653238e-07,0.002284286655237442
8.329395811846661e-07,0.002297828179517065
8.35550864518615e-07,0.00231639342099872
8.382689809425096e-07,0.002334397499442887
8.416809950049353e-07,0.002352914068031109
8.456814244468153e-07,0.002366237023507403
8.497028525336631e-07,0.002370837432558962
8.532815664036862e-07,0.002371305383079366
8.569478436066464e-07,0.002371897691039604
8.604558754772826e-07,0.002374235605564078
8.651824811862331e-07,0.002380164982970223
8.712682738646569e-07,0.002390111831555038
8.77699677495006e-07,0.002400244757999788
8.841722637601013e-07,0.002408323468537572
8.914088307858939e-07,0.002414634316946321
8.994579685259039e-07,0.002419170374580237
9.093383423254871e-07,0.002422466927625568
9.220250307003833e-07,0.0024246084609014
9.381430804754039e-07,0.002425488245151826
9.591420809008681e-07,0.002425249405950504
9.84652309651218e-07,0.002424364722361276
1.005e-06,0.002423626466521381
1.0053125e-06,0.002423588015117055
1.005468271736221e-06,0.002423632474524629
1.005779815208664e-06,0.002424692948731862
1.006402902153549e-06,0.002435816663252339
1.007308528489593e-06,0.002487811758031558
1.008010832330527e-06,0.002557357129970654
1.008844406031291e-06,0.002654766917221055
1.009422203015646e-06,0.002719789645339814
1.01e-06,0.002774267766034875
1.010218871327615e-06,0.002754069122025383
1.010519330692411e-06,0.002731471844242474
1.010798045606675e-06,0.002714465667654797
1.011355475435202e-06,0.002685971904624145
1.011867867109296e-06,0.002663806141050926
1.012599887447056e-06,0.002637013460829679
1.01351902082972e-06,0.002610288423114878
1.014781279050559e-06,0.002584507560954076
1.016291274124029e-06,0.002566974476751602
1.018154835553967e-06,0.002558512798220399
1.020307631568478e-06,0.00255754598875432
1.022776585436545e-06,0.002559737926584505
1.025388661470087e-06,0.002561908298122472
1.028238200799879e-06,0.002563295070653218
1.031537713859948e-06,0.002564044258359089
1.035680184758887e-06,0.002564387990061676
1.041234513179769e-06,0.002564477584387551
1.049262963452182e-06,0.002564403636779993
1.055e-06,0.002564309973769516
1.0553125e-06,0.002562985164260346
1.055935586944886e-06,0.002595832602092397
1.056524944113547e-06,0.002768400981408825
1.056697306955636e-06,0.002857379696173845
1.057042032639815e-06,0.003093669567128682
1.057541895479055e-06,0.003548942354203692
1.058076824359524e-06,0.004088652441138783
1.058270398538319e-06,0.004273980590945309
1.058657546895911e-06,0.004635342895975828
1.058989094455634e-06,0.004923303649589903
1.059382050770416e-06,0.00524846274375021
1.059691025385208e-06,0.005510066151948332
1.06e-06,0.005774992864401918
1.060170961585528e-06,0.005706645167978946
1.060382361491127e-06,0.005642446532483173
1.060584659635345e-06,0.005588403762611355
1.060969790966868e-06,0.005483495250053609
1.061334113755119e-06,0.005375996651820109
1.061805727201727e-06,0.005230684995206341
1.062368188962015e-06,0.005055971997846766
1.063200574825041e-06,0.004806641353897356
1.064502066112954e-06,0.004458058286040239
1.06603612838462e-06,0.00412851059705566
1.067828831565284e-06,0.003864120233993918
1.069914273652772e-06,0.003680145316697752
1.072013099062398e-06,0.00357314719510071
1.074479716619939e-06,0.003500010167387261
1.076834957120465e-06,0.003458482915286161
1.079272452376614e-06,0.003430284016181393
1.081935786327036e-06,0.003406504639994608
1.085433855333528e-06,0.003379194742025496
1.088136359990228e-06,0.003361082084727142
1.090449392949607e-06,0.003349489080191476
1.093671878425621e-06,0.003339882277155556
1.096373471434737e-06,0.00333668519616815
1.099602970191191e-06,0.003341071808256895
1.102352372798858e-06,0.003352242237980015
1.104767151976539e-06,0.003364332852253606
1.108064255371942e-06,0.003379116079523401
1.11095504363753e-06,0.003387974924732304
1.115709232505376e-06,0.003393327768288381
1.119549409354718e-06,0.003389534145981553
1.124984311018155e-06,0.003381158829039553
1.128803297345932e-06,0.003377853422089358
1.132667335732845e-06,0.003377955097549392
1.137518196152631e-06,0.003381845784193723
1.143909233145272e-06,0.003389791949115119
1.150263247164369e-06,0.003397574756343425
1.156936501563151e-06,0.00340401853891109
1.16436848325638e-06,0.003409043457435792
1.172921590827807e-06,0.003412795002985039
1.18393298085569e-06,0.003415691345323081
1.191966490427845e-06,0.003416870030233356
1.2e-06,0.003417588323609185
1.200575252545351e-06,0.00341574855310567
1.201513404847895e-06,0.003412179771482563
1.202783887955662e-06,0.003397546648242977
1.203891943977831e-06,0.003382611931602851
1.205e-06,0.003369589995272488
1.205285472266512e-06,0.003362957879385667
1.205728547995563e-06,0.003353549741704882
1.20612825775839e-06,0.003345500795823865
1.206927677284045e-06,0.003330694733279134
1.207781470827343e-06,0.003316620124457719
1.209150804708736e-06,0.003298927078595031
1.211135213296028e-06,0.003283066907305565
1.213580234020664e-06,0.00327285680289622
1.215914903747709e-06,0.003273494556149787
1.218793256833398e-06,0.003282932060589929
1.222792511569749e-06,0.003295140063463683
1.226770052256586e-06,0.00329588033518995
1.231975895102536e-06,0.00327639859637725
1.236351299600175e-06,0.003247284966242831
1.240945139165546e-06,0.003214976364191687
1.245276091786672e-06,0.003192766587824749
1.249839410061155e-06,0.003195091581183212
1.2537554840373e-06,0.003214536135505133
1.258425792796558e-06,0.003239699574815665
1.263275146013337e-06,0.003253869604417387
1.268387330650053e-06,0.003251896696210121
1.273492150565159e-06,0.003236853193740993
1.278427816349789e-06,0.003217084952313767
1.283262617309125e-06,0.003195551191533394
1.288635144192516e-06,0.003172559020116076
1.294371244194542e-06,0.003156252064374704
1.298927362320644e-06,0.003149795970904173
1.303698350539083e-06,0.003146089138062278
1.310251322662491e-06,0.003142714569003562
1.318268892082438e-06,0.003140318772170332
1.326198464576093e-06,0.003138890669580898
1.335800249742783e-06,0.003137657078505328
1.342900124871391e-06,0.003136881372483662
1.35e-06,0.003136225385968512
1.3503125e-06,0.003137780436885015
1.350937098586797e-06,0.003144938742933989
1.351900859624183e-06,0.003115294704644532
1.352777634851963e-06,0.003063390757271319
1.353576478747241e-06,0.003005653365993463
1.354288239373621e-06,0.002964636873633022
1.354466179530215e-06,0.002957324568707988
1.354733089765108e-06,0.002947444946171178
1.355e-06,0.002936159109625689
1.355146479240667e-06,0.002910379254755469
1.355337928731993e-06,0.002880714362462347
1.355522020361684e-06,0.002855108753806372
1.355890203621066e-06,0.002808383131889627
1.356319461252433e-06,0.002759256931592636
1.356947285776227e-06,0.002695311520652143
1.357757117906323e-06,0.002623170771098474
1.358966866188745e-06,0.002533023380992444
1.360808309636702e-06,0.002440026667051486
1.362836905517966e-06,0.002380230730472211
1.365241034322562e-06,0.002337004291266278
1.367362567394116e-06,0.002312329886305564
1.368072853229958e-06,0.002307193503535437
1.369493424901641e-06,0.002303095785519872
1.370952903825636e-06,0.002305885233517763
1.372877655926821e-06,0.002327670743390416
1.374896812224364e-06,0.002374774474649356
1.377096120005165e-06,0.002429805576286714
1.379930195655057e-06,0.002483610517098929
1.382551740028721e-06,0.002507370310574556
1.385541509217949e-06,0.002500790833013078
1.389502114017552e-06,0.002446833779912066
1.39339757729408e-06,0.00237082547236055
1.397442496753414e-06,0.00229903167485533
1.401344906021754e-06,0.002259015531743262
1.405e-06,0.002254598568772416
1.405390597182886e-06,0.002255962443776311
1.405571784194728e-06,0.002257002343984903
1.405934158218413e-06,0.002262552638976435
1.406658906265782e-06,0.002296570338481713
1.407341413498523e-06,0.002365844611374883
1.408020491984732e-06,0.002456576163568443
1.408754030835093e-06,0.002545311051207756
1.409377015417547e-06,0.002602813261057971
1.409688507708773e-06,0.002628766337223805
1.41e-06,0.002653255274703452
1.410182510028623e-06,0.002634031190175153
1.410397440599405e-06,0.002616033589858132
1.410603414576234e-06,0.002602668802205162
1.411015362529891e-06,0.002581739432451221
1.411459237304203e-06,0.002563781877206205
1.412022202419315e-06,0.00254498427965869
1.412706427662725e-06,0.002526480383129679
1.413705854464731e-06,0.002506442211691745
1.414914837545519e-06,0.002491549265587758
1.416410453965176e-06,0.002483973805400874
1.418208065189006e-06,0.002484661731654405
1.420358019304715e-06,0.002491576457755787
1.42273681904358e-06,0.002499025601964738
1.425364817440673e-06,0.002504929800739318
1.428207117646699e-06,0.002512217366228313
1.430961837030889e-06,0.00252126397294141
1.43466674852092e-06,0.002533131933898362
1.438148201991942e-06,0.00253954499278326
1.441749877097709e-06,0.002539941020838609
1.446402639056921e-06,0.002534903817280538
1.45043554781026e-06,0.002529085169818338
1.454980760982271e-06,0.002525217763319614
1.45850823904378e-06,0.00252489059706479
1.462817585998439e-06,0.002527485850772218
1.468165536569268e-06,0.002533694190857048
1.4746049392905e-06,0.002542469205238298
1.481034093170136e-06,0.00255021462808701
1.488089229297334e-06,0.002556530957551192
1.495907008857204e-06,0.002561179414596651
1.505135366351281e-06,0.00256451809793366
1.51577055765896e-06,0.00256667384362672
1.530016320429205e-06,0.002567852294570191
1.5490346138071e-06,0.002567901285527419
1.573416409349355e-06,0.002567065157192732
1.6e-06,0.00256599914725179
1.6003125e-06,0.002565709170782641
1.600937154678721e-06,0.002566596045130717
1.602186464036164e-06,0.002560971202737539
1.603125402443206e-06,0.002554487055400072
1.604031580921217e-06,0.002551986092187048
1.605e-06,0.002558297976654167
1.60527012793391e-06,0.002552126131799464
1.605674860408801e-06,0.002543695950775435
1.606045212350739e-06,0.002536835468530093
1.606785916234616e-06,0.002524972892360347
1.608267324002368e-06,0.002506370862007487
1.610690373221353e-06,0.002484851585142459
1.613801239647822e-06,0.002466601723891829
1.617765874597705e-06,0.00245214842814293
1.622544786435055e-06,0.002442289084120742
1.628230035203372e-06,0.00243591254637574
1.63474020839373e-06,0.002431710268797367
1.642586118066974e-06,0.002428654570374735
1.648793059033487e-06,0.002427151835099216
1.655e-06,0.002426139624932588
1.6553125e-06,0.002425552959119756
1.655937154678721e-06,0.00246156351886641
1.65647034898163e-06,0.00260899605520231
1.657127795472107e-06,0.003016532166147679
1.657682485376701e-06,0.003520307236571554
1.658258244579498e-06,0.004057021763603213
1.658424338887464e-06,0.004200906478676643
1.658756527503395e-06,0.00447692961848126
1.659111568476493e-06,0.004746349644930203
1.659486149350369e-06,0.005025087713197447
1.659743074675185e-06,0.005227488547779347
1.66e-06,0.005435469778957189
1.660167046732722e-06,0.005378427552415052
1.660361174762662e-06,0.005332015659793079
1.660549141337368e-06,0.005294272010028469
1.660912372157337e-06,0.005218725257800123
1.661273030369515e-06,0.00513277865326552
1.661734023932958e-06,0.005013147419054635
1.662281368049898e-06,0.004865760502188716
1.663066040688336e-06,0.004656623496119601
1.664243882750242e-06,0.004364548358225758
1.665778200937545e-06,0.004042003818735887
1.667522551028798e-06,0.00376950096055719
1.669646344947181e-06,0.003548780771836334
1.671864297167867e-06,0.003401643924902897
1.674323745910375e-06,0.003295740678060099
1.676826072590198e-06,0.003228705390980626
1.679231386563502e-06,0.003195489231077385
1.681688000151492e-06,0.003178314488725463
1.684674624309081e-06,0.003172066660665523
1.68755658183372e-06,0.003172968737639502
1.689793787933502e-06,0.00317471481719475
1.692715835848518e-06,0.003177200285060076
1.695276924503332e-06,0.003177276619111739
1.698384588051346e-06,0.003177348558397722
1.701120749610218e-06,0.003179202742793684
1.704491111363211e-06,0.003181640163589024
1.708152263163628e-06,0.003181080441180743
1.711574897265823e-06,0.003175340771109043
1.716514729448367e-06,0.003155612997532734
1.720602947513125e-06,0.003134483576981587
1.725484884540087e-06,0.003116252713162419
1.729141976167452e-06,0.003109484672281015
1.733346878277829e-06,0.003107401836746283
1.738567049825126e-06,0.003109597468742073
1.745183633819561e-06,0.003115743241027424
1.751543074854264e-06,0.003121808129687586
1.758585650006681e-06,0.003127085530628916
1.766278714365405e-06,0.003130949980520715
1.775456953442556e-06,0.003133738709742123
1.785639364209994e-06,0.003135398236397415
1.796893353906609e-06,0.003136212466365871
1.805e-06,0.003136336357510621
1.8053125e-06,0.003136242059294696
1.8059375e-06,0.003142229987322693
1.806481859792772e-06,0.003169995775742859
1.807236181585973e-06,0.003263034220936658
1.807828253744846e-06,0.003367628871835788
1.807983331852029e-06,0.003395287911255958
1.808293488066397e-06,0.00345326058382805
1.808609124392621e-06,0.003515265955007545
1.809216936282271e-06,0.003633799116014708
1.809667591988333e-06,0.003726363203468113
1.81e-06,0.003794540768286254
1.810169536533849e-06,0.003791018014820126
1.810399224067554e-06,0.003788379234798875
1.810609568702959e-06,0.003782108987727157
1.811030257973769e-06,0.003758887620854626
1.81145328719579e-06,0.003726113259950447
1.811993320397751e-06,0.00368087971421104
1.812621140513554e-06,0.003629332177046982
1.813530562403024e-06,0.003560938218886338
1.814844411395142e-06,0.003477156510747379
1.816935517297221e-06,0.003379942692393149
1.819081843560768e-06,0.003315623223163738
1.820943245540919e-06,0.003280346832661265
1.823269917269656e-06,0.003254557813868129
1.825273267339236e-06,0.003241240867796465
1.827517821876347e-06,0.003233003868365756
1.830481687900494e-06,0.00322813310133653
1.833491633350565e-06,0.003226217648920449
1.837394271707876e-06,0.003226953704909801
1.842031637096016e-06,0.00322925638923842
1.843642289248625e-06,0.003232398417996262
1.846610232740439e-06,0.00324202975664232
1.849282143233488e-06,0.003255696734669273
1.852547116523735e-06,0.003277791044856345
1.857332327815647e-06,0.003309122982055091
1.860857641705217e-06,0.003327133850882292
1.865324098655284e-06,0.003341490815578051
1.869810555399755e-06,0.003347999262115224
1.875084192306013e-06,0.00335233668118854
1.879071176749835e-06,0.00335625014771824
1.882965722367968e-06,0.003361005404943376
1.888536656809151e-06,0.003369194700562545
1.89472337794844e-06,0.003379095857940199
1.901615604971363e-06,0.003389244349942912
1.908859586120389e-06,0.003397573491214707
1.917550341163355e-06,0.003404553853572813
1.926822461278306e-06,0.003409380362066855
1.938268856180953e-06,0.003412943326860658
1.95e-06,0.003414965164836467
1.950078125e-06,0.003415997538481286
1.950234375e-06,0.003421154344278722
1.950546875e-06,0.003430144422976282
1.951171874999999e-06,0.003431470210242987
1.951624485924691e-06,0.003420624427160078
1.952280762405861e-06,0.003392825757551478
1.953112946033116e-06,0.003341066287461979
1.954056473016558e-06,0.003289215526838837
1.955e-06,0.003257938242262003
1.955219035911941e-06,0.003217772713639171
1.955614930653896e-06,0.003156665085008473
1.955973015355616e-06,0.003109017553505374
1.956689184759057e-06,0.003025534313364317
1.957259586225469e-06,0.002967117587358035
1.958222916275141e-06,0.002880144508069454
1.959545544753516e-06,0.002783003177157383
1.961720946325163e-06,0.002688948513708709
1.963844144795059e-06,0.00264088670393302
1.966503448382567e-06,0.00260910428821943
1.96893319282243e-06,0.002598035970591333
1.971615641705323e-06,0.002605915561590988
1.973857260131726e-06,0.00263348525285239
1.976033419867139e-06,0.002674830314056508
1.978233750577733e-06,0.002716192440133754
1.981130840695375e-06,0.002755597248077804
1.983855009202418e-06,0.00276602240188173
1.986808122789197e-06,0.00274481493951365
1.990946369072995e-06,0.002671329514073085
1.994756216358408e-06,0.002584659885896544
1.997378108179204e-06,0.002528516431576418
2e-06,0.002487479310263967
2.000342852886957e-06,0.002483224151348889
2.001010715534272e-06,0.002477201061351761
2.001659375658542e-06,0.002469201763460254
2.002441893868691e-06,0.002458933934488413
2.003209153807478e-06,0.002449985868016208
2.004104576903739e-06,0.002444701292698597
2.005e-06,0.002448446223587663
2.005262070246483e-06,0.002443605957390241
2.005654033366108e-06,0.002437501883271027
2.006010907091088e-06,0.002433105329111425
2.006724654541049e-06,0.002427126008341535
2.00815214944097e-06,0.002423279220536837
2.010537211239963e-06,0.00242798377284165
2.013697728086077e-06,0.002440433354741922
2.017150851594407e-06,0.002454088767344753
2.018263894180705e-06,0.002458015588907931
2.020489979353302e-06,0.00246607815334886
2.022974194346194e-06,0.002475060299498433
2.025605082382157e-06,0.002486351040477107
2.028516229726919e-06,0.002506326286144266
2.029195468926352e-06,0.002511976777036719
2.030553947325217e-06,0.002524747387876078
2.03209058120855e-06,0.002540860180386715
2.034833749615096e-06,0.002568839807110092
2.036798275674492e-06,0.002585319719422129
2.03946541516886e-06,0.002600935106880452
