Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y,frequency (inv_wM3=5e-05) X,frequency (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y
7.760417331731891e-07,0.003358791707691521,7.034459377342292e-07,0.005235658295385597,7.372753198640255e-07,0.006824833303100558,7.069323376060308e-07,0.008157809883926212,7.628842250432531e-07,0.009309132294086784,8.480524187015373e-07,0.01030593910367835,9.54933406717122e-07,0.01115749209780432,1.088734560972843e-06,0.01170095293769939,1.164386250349128e-06,0.0122931479125651,1.253627002297278e-06,0.01294029387012139,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.760417331731891e-07,2.948235955740139,7.034459377342292e-07,0.4611311193953955,7.372753198640255e-07,0.3003912770814651,7.069323376060308e-07,2.487818577645034,7.628842250432531e-07,0.1438567335076174,8.480524187015373e-07,0.1560863214636396,9.54933406717122e-07,2.654171617234047,1.088734560972843e-06,2.942270917019911,1.164386250349128e-06,3.000194756153661,1.253627002297278e-06,3.000239360542424
7.777957250773093e-07,0.003356548767492783,7.05195013396894e-07,0.005238105657306107,7.389645644807436e-07,0.006807098599598916,7.094515375860372e-07,0.008131582969920252,7.641438793964809e-07,0.009279097420526071,8.487652978393202e-07,0.010284213540424,9.568883402923684e-07,0.01122663138113618,1.091047652221515e-06,0.01171218602311923,1.167174899756154e-06,0.01232063245433929,1.254301366408127e-06,0.01291702060584392,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.777957250773093e-07,2.949020687553392,7.05195013396894e-07,0.461117166716095,7.389645644807436e-07,0.3003732283935606,7.094515375860372e-07,2.630582431070218,7.641438793964809e-07,0.1438251313805979,8.487652978393202e-07,0.1513132099849548,9.568883402923684e-07,2.533829504309833,1.091047652221515e-06,2.880553888124415,1.167174899756154e-06,3.000190738072722,1.254301366408127e-06,3.000237996295821
7.792870623712492e-07,0.003354944182779777,7.065129727361115e-07,0.005238496105768557,7.409524418542361e-07,0.006801755686447089,7.112565669926415e-07,0.008138529036366962,7.661132975890418e-07,0.009257717457600638,8.50191056114886e-07,0.01024450242096217,9.596675502325446e-07,0.0112807605560135,1.091791394013348e-06,0.01172365769542727,1.167814097625557e-06,0.01233615907515511,1.255650094629826e-06,0.01287477581811862,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.792870623712492e-07,2.949427029301453,7.065129727361115e-07,0.4611084041424863,7.409524418542361e-07,0.3002976098800957,7.112565669926415e-07,2.707321752667271,7.661132975890418e-07,0.1437678824412834,8.50191056114886e-07,0.1433361979983235,9.596675502325446e-07,2.322797076560339,1.091791394013348e-06,2.855903512012593,1.167814097625557e-06,3.000189819774709,1.255650094629826e-06,3.000235342850294
7.807340731501556e-07,0.003356990800125666,7.077167508110117e-07,0.005235091668466712,7.425403915914746e-07,0.006807241052954348,7.130445119025655e-07,0.008144025604268877,7.677870324554982e-07,0.009261448052552072,8.525939069029936e-07,0.0102092368076423,9.618017216683995e-07,0.01127540132302507,1.093278877597015e-06,0.01176160575619359,1.169092493364361e-06,0.01237504896400461,1.258347551073224e-06,0.01281737033919213,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.807340731501556e-07,2.949676655376267,7.077167508110117e-07,0.4611021817550554,7.425403915914746e-07,0.300159493492368,7.130445119025655e-07,2.768682907752728,7.677870324554982e-07,0.1437262860571105,8.525939069029936e-07,0.133171009009966,9.618017216683995e-07,2.133547524390077,1.093278877597015e-06,2.8011443953007,1.169092493364361e-06,3.000188124123236,1.258347551073224e-06,3.000230169974091
7.824345788884546e-07,0.003358726302107277,7.091297055662633e-07,0.00522988324921312,7.442426875685545e-07,0.006813710799499038,7.135655386528151e-07,0.00814859803768158,7.695646515817631e-07,0.009266839088276779,8.544907921548554e-07,0.01020955205735791,9.653610195124846e-07,0.0111915636022636,1.094842708498148e-06,0.01181900797832958,1.17164928484197e-06,0.01248199790133554,1.261124966842708e-06,0.01279850328053738,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.824345788884546e-07,2.949853015908415,7.091297055662633e-07,0.4610956322999064,7.442426875685545e-07,0.2998004703855133,7.135655386528151e-07,2.784101405060257,7.695646515817631e-07,0.1436790823647507,8.544907921548554e-07,0.1272986453713759,9.653610195124846e-07,1.785570072435417,1.094842708498148e-06,2.740060915270991,1.17164928484197e-06,3.000184150368244,1.261124966842708e-06,3.000225039970346
7.841955636432711e-07,0.003356033179722309,7.108339175159573e-07,0.005231898594758718,7.454019297646964e-07,0.006823197628766685,7.146075921533145e-07,0.008163470057285084,7.706439722314019e-07,0.00927864112895114,8.56476614124275e-07,0.01021870455195431,9.662388707690152e-07,0.01116303189542734,1.097456021560895e-06,0.01192721253230318,1.173611951515189e-06,0.01256650105890896,1.263817630687988e-06,0.01280684494634485,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.841955636432711e-07,2.949951652963057,7.108339175159573e-07,0.4610895769806723,7.454019297646964e-07,0.2993619258445018,7.146075921533145e-07,2.81223858695641,7.706439722314019e-07,0.1436571644743061,8.56476614124275e-07,0.1226022766805756,9.662388707690152e-07,1.694333029193872,1.097456021560895e-06,2.616985167516002,1.173611951515189e-06,3.000181181592357,1.263817630687988e-06,3.000220240450249
7.856411552633861e-07,0.003355052066821988,7.12235650444214e-07,0.005235790859322193,7.465662898729468e-07,0.006832183775667026,7.156848902590769e-07,0.008181191465189816,7.71918910710768e-07,0.009304131882962771,8.576975003752455e-07,0.01023765262243271,9.679945732820764e-07,0.01110495348394169,1.100828241287591e-06,0.01202349209684031,1.176564291522951e-06,0.01266032375819941,1.264821739221149e-06,0.01281943368471967,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.856411552633861e-07,2.949993639678982,7.12235650444214e-07,0.4610860054272851,7.465662898729468e-07,0.2987453747796706,7.156848902590769e-07,2.836899835404363,7.71918910710768e-07,0.1436259734570686,8.576975003752455e-07,0.1203130121497657,9.679945732820764e-07,1.509110772445254,1.100828241287591e-06,2.406119460692081,1.176564291522951e-06,3.000177113061417,1.264821739221149e-06,3.000218494829205
7.871323012338189e-07,0.003357534597479912,7.140581248926676e-07,0.00523821859975264,7.478247145188906e-07,0.006832849060779359,7.176301886471648e-07,0.008204852220962369,7.731460914171931e-07,0.009333906702630948,8.590609965207826e-07,0.01027401475699493,9.702270124597606e-07,0.01104373815119095,1.103421576072457e-06,0.01203819324862786,1.178938837084396e-06,0.01269198857354058,1.266829956287471e-06,0.01286916203050455,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.871323012338189e-07,2.950014592310166,7.140581248926676e-07,0.4610842763853067,7.478247145188906e-07,0.2980906287642476,7.176301886471648e-07,2.872772099279993,7.731460914171931e-07,0.143600709482587,8.590609965207826e-07,0.1180255086308104,9.702270124597606e-07,1.275782278843806,1.103421576072457e-06,2.209443262143387,1.178938837084396e-06,3.000173489498831,1.266829956287471e-06,3.000215072701339
7.88845139370241e-07,0.003358503364016976,7.153423417688059e-07,0.005238297992700058,7.499179105413803e-07,0.006815452957937367,7.198559934793557e-07,0.008195332590559283,7.753603471112703e-07,0.009381546937564227,8.605738821535457e-07,0.01032516457902413,9.728767476707136e-07,0.01101425714508674,1.106530732594366e-06,0.01198423810085381,1.18336299397153e-06,0.01263963020187966,1.2686060878351e-06,0.01293744097342816,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.88845139370241e-07,2.95002178398362,7.153423417688059e-07,0.4610816701271492,7.499179105413803e-07,0.2984735589113156,7.198559934793557e-07,2.906899190387235,7.753603471112703e-07,0.1435513460131337,8.605738821535457e-07,0.1157883392216278,9.728767476707136e-07,1.012236844642373,1.106530732594366e-06,1.946446372594327,1.18336299397153e-06,3.000165549208133,1.2686060878351e-06,3.000212118876591
7.906321366377162e-07,0.003355547371223937,7.165598724466442e-07,0.005234515520909933,7.516610244654709e-07,0.006802252493429004,7.204402728708853e-07,0.008185849946315632,7.779697015381121e-07,0.009381287755126044,8.62521692129666e-07,0.01038230357413642,9.750448430250852e-07,0.01101612829069249,1.110673642038813e-06,0.01184591935681958,1.187187973456897e-06,0.01250908149085029,1.270925418683646e-06,0.01304158845609398,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.906321366377162e-07,2.95001785543568,7.165598724466442e-07,0.4610725318692268,7.516610244654709e-07,0.3018210442519303,7.204402728708853e-07,2.914683105489526,7.779697015381121e-07,0.1435045025338124,8.62521692129666e-07,0.1135619840475934,9.750448430250852e-07,0.821042877052174,1.110673642038813e-06,1.570808435465349,1.187187973456897e-06,3.0001544862546,1.270925418683646e-06,3.0002083638667
7.920515677455755e-07,0.00335534519843785,7.180154005392329e-07,0.005229608264622718,7.535773919319064e-07,0.006806214620153814,7.216088316539445e-07,0.008162989808356339,7.802167352235758e-07,0.009338682252865554,8.649439942037867e-07,0.01041078487499548,9.775803345260015e-07,0.01104516017415544,1.111665772199524e-06,0.01181126216212863,1.188366165225426e-06,0.01246525624976377,1.27381646783957e-06,0.01316411616486003,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.920515677455755e-07,2.950008662893856,7.180154005392329e-07,0.4610397855503831,7.535773919319064e-07,0.3151969827579278,7.216088316539445e-07,2.928497011741664,7.802167352235758e-07,0.1434600446975199,8.649439942037867e-07,0.1115647650466557,9.775803345260015e-07,0.6454225440976634,1.111665772199524e-06,1.477692451222961,1.188366165225426e-06,3.000147015079431,1.27381646783957e-06,3.000203833774117
7.936177182048873e-07,0.003358158590710345,7.196605988914448e-07,0.005232199498199914,7.551277792895637e-07,0.006809732858159627,7.239459492200631e-07,0.008132776809390301,7.807732192713663e-07,0.009323917421887476,8.669530113852322e-07,0.01039181663991354,9.795112445026054e-07,0.01110363228398833,1.113650032520946e-06,0.01175100744039561,1.190722548762484e-06,0.0123834992853303,1.276625628172606e-06,0.01324515844198194,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.936177182048873e-07,2.949986563990402,7.196605988914448e-07,0.460925290607249,7.551277792895637e-07,0.3429885966846467,7.239459492200631e-07,2.950398397799693,7.807732192713663e-07,0.1434521581570409,8.669530113852322e-07,0.1101912777878949,9.795112445026054e-07,0.5220317205948726,1.113650032520946e-06,1.293198194196937,1.190722548762484e-06,3.000135852043497,1.276625628172606e-06,3.00019958264344
7.953609788582835e-07,0.003357996683619987,7.210644307705372e-07,0.005235992590583142,7.562143091200074e-07,0.006815359598680658,7.256699254310533e-07,0.00813626700276828,7.818861873669473e-07,0.009294969101640167,8.698605723730039e-07,0.01031885588501053,9.8112078698116e-07,0.01116667867413569,1.116091669836293e-06,0.0117086082987684,1.193120545175697e-06,0.01232102176449266,1.280457464215353e-06,0.01327081902399442,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.953609788582835e-07,2.949893201829679,7.210644307705372e-07,0.4606790824705471,7.562143091200074e-07,0.3783016692366692,7.256699254310533e-07,2.962400323733851,7.818861873669473e-07,0.1434337881767468,8.698605723730039e-07,0.1085886623144073,9.8112078698116e-07,0.4092701654285077,1.116091669836293e-06,1.07502766063695,1.193120545175697e-06,3.000137511780459,1.280457464215353e-06,3.000194026241077
7.970832918835734e-07,0.003355164274878325,7.222870132185401e-07,0.005237722775205541,7.574231866653197e-07,0.006826320286783456,7.273825811358319e-07,0.008140266523042356,7.841121235581093e-07,0.009258138075900941,8.706320797788841e-07,0.01029518454293459,9.830180726646586e-07,0.01123208614046954,1.118565124584759e-06,0.01170126178231479,1.196266610415195e-06,0.01228892767070102,1.284788786879106e-06,0.01318349657717883,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.970832918835734e-07,2.949453524295603,7.222870132185401e-07,0.4603220190888633,7.574231866653197e-07,0.4366319246672393,7.273825811358319e-07,2.971631712830251,7.841121235581093e-07,0.1433955950487566,8.706320797788841e-07,0.1082236837676288,9.830180726646586e-07,0.2977675146747865,1.118565124584759e-06,0.8724346655539924,1.196266610415195e-06,3.000154396774687,1.284788786879106e-06,3.000188054637755
7.98493736482461e-07,0.003355834694497823,7.235912875675306e-07,0.00523892660978867,7.585529590467102e-07,0.006833360924906579,7.285867298092918e-07,0.008149416822402531,7.858494677019468e-07,0.009258544273830695,8.721750945906446e-07,0.01025064002191325,9.855295284930266e-07,0.01128036973425268,1.120879538179064e-06,0.01171271831981186,1.1987739452705e-06,0.01229360248753169,1.289257931189853e-06,0.013015009070653,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,7.98493736482461e-07,2.948155553383458,7.235912875675306e-07,0.4599865387437725,7.585529590467102e-07,0.5092391071269259,7.285867298092918e-07,2.976822419857635,7.858494677019468e-07,0.1433697804541201,8.721750945906446e-07,0.1075758980933226,9.855295284930266e-07,0.2086836610129354,1.120879538179064e-06,0.7163006346976575,1.1987739452705e-06,3.00020129235112,1.289257931189853e-06,3.000182211770476
8.001830699491919e-07,0.003358652918996561,7.247224012649044e-07,0.005236962564320805,7.602047117622789e-07,0.006828783444710092,7.298889845012422e-07,0.008168664412520184,7.876385399867052e-07,0.009264286751022928,8.745188321666415e-07,0.01021108048886836,9.877632387039432e-07,0.01127530735226962,1.121614859151976e-06,0.01172425869282182,1.199720711915612e-06,0.01230216254993984,1.290528706444325e-06,0.01296714380667384,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.001830699491919e-07,2.941975520534868,7.247224012649044e-07,0.460087453914915,7.602047117622789e-07,0.6393173256569297,7.298889845012422e-07,2.981460731731534,7.876385399867052e-07,0.1433416234575055,8.745188321666415e-07,0.1067551437149928,9.877632387039432e-07,0.166600684671429,1.121614859151976e-06,0.6741155063939466,1.199720711915612e-06,3.000232145232971,1.290528706444325e-06,3.000180596374297
8.019609804762602e-07,0.003357157656885373,7.26103726358576e-07,0.005231195334660332,7.619936904903374e-07,0.006810423588054173,7.310416986750077e-07,0.008187216718089172,7.8890426416759e-07,0.009275673033294168,8.764918858356161e-07,0.01020859789131585,9.912477411034136e-07,0.01119328003902709,1.123085501097799e-06,0.0117620445770808,1.200194095238168e-06,0.01230934480767434,1.293070256953268e-06,0.01288205666632163,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.019609804762602e-07,2.917117008234098,7.26103726358576e-07,0.4617205735322042,7.619936904903374e-07,0.840563479893414,7.310416986750077e-07,2.984848691075638,7.8890426416759e-07,0.1433249416770747,8.764918858356161e-07,0.1061960735733641,9.912477411034136e-07,0.1308393733688857,1.123085501097799e-06,0.5906862114102193,1.200194095238168e-06,3.000253609883147,1.293070256953268e-06,3.000177488901561
8.035331633081465e-07,0.003354954356745061,7.280035190781246e-07,0.005231059679625991,7.63881996748214e-07,0.00680159790890363,7.331148097142367e-07,0.008207373188382151,7.903122062738911e-07,0.009302393802537487,8.784410293001079e-07,0.01021664664214517,9.921332107325439e-07,0.0111645195966993,1.124665013762961e-06,0.01182032156727843,1.20114086188328e-06,0.01232995722831558,1.295594791000777e-06,0.01282368774778609,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.035331633081465e-07,2.854364690332595,7.280035190781246e-07,0.4746716647953949,7.63881996748214e-07,1.142696045623494,7.331148097142367e-07,2.989654207079056,7.903122062738911e-07,0.1433042727568044,8.784410293001079e-07,0.105737676897961,9.921332107325439e-07,0.125309711516999,1.124665013762961e-06,0.4917453714366664,1.20114086188328e-06,3.000292640081481,1.295594791000777e-06,3.000174475286955
8.049565233644647e-07,0.003356477662476686,7.294364610268189e-07,0.00523525123525805,7.65597293429938e-07,0.00680755138703812,7.338131944832351e-07,0.008205219429690941,7.915236740543911e-07,0.009331436252326014,8.79072521218591e-07,0.01022363081607948,9.939041499908045e-07,0.011105912458944,1.127198690746755e-06,0.01192544165595958,1.202598143249987e-06,0.01237345055926785,1.298872196866536e-06,0.0127976108962725,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.049565233644647e-07,2.734014528252719,7.294364610268189e-07,0.50339875714159,7.65597293429938e-07,1.432749261713259,7.338131944832351e-07,2.990953913005209,7.915236740543911e-07,0.1432870035783231,8.79072521218591e-07,0.1056068405490217,9.939041499908045e-07,0.1161228258226898,1.127198690746755e-06,0.3353142519078854,1.202598143249987e-06,3.00041552025421,1.298872196866536e-06,3.000170673351989
8.066583862339662e-07,0.003358791974798107,7.310547366229396e-07,0.005237848567320093,7.671869055409715e-07,0.00681160056373213,7.352099640212321e-07,0.008189063699068933,7.93761727310968e-07,0.009380690041820515,8.803355050555571e-07,0.0102483427113028,9.961323370672144e-07,0.01104446789033376,1.13054792194404e-06,0.0120224773538316,1.204298756694592e-06,0.01244195045269201,1.301592919488053e-06,0.01280826557769928,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.066583862339662e-07,2.482252544361895,7.310547366229396e-07,0.5712603678494491,7.671869055409715e-07,1.674227353043971,7.352099640212321e-07,2.993146977308006,7.93761727310968e-07,0.1432604601736096,8.803355050555571e-07,0.1053654286602983,9.961323370672144e-07,0.1073503204542084,1.13054792194404e-06,0.2050859275364265,1.204298756694592e-06,3.000575247121036,1.301592919488053e-06,3.000167636463857
8.084120876482177e-07,0.003356514431306696,7.325041403056965e-07,0.00523881304285189,7.681786286721361e-07,0.006817927750589955,7.367832642430676e-07,0.008159035509712687,7.964002402466163e-07,0.009381693326335722,8.815188589848312e-07,0.01028085443539203,9.988023302376919e-07,0.01101432718059815,1.13311655385873e-06,0.01203883302768327,1.206369790159978e-06,0.0125333779676628,1.302603560557507e-06,0.01282227112670005,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.084120876482177e-07,2.118026739931492,7.325041403056965e-07,0.672218462047975,7.681786286721361e-07,1.815893491031727,7.367832642430676e-07,2.99509965702062,7.964002402466163e-07,0.143226448689627,8.815188589848312e-07,0.1051623081611677,9.988023302376919e-07,0.09964609365359489,1.13311655385873e-06,0.1548974331408944,1.206369790159978e-06,3.000781185979476,1.302603560557507e-06,3.000166520282329
8.098996691261873e-07,0.003354947105248715,7.336856984049213e-07,0.005236038101743959,7.6932418058334e-07,0.006828333855936758,7.393106718563881e-07,0.008131622922294661,7.986759161163827e-07,0.009338883193613,8.834796045145554e-07,0.01034599329201687,1.000974430559377e-06,0.01101620240086736,1.136237478493316e-06,0.01198674967234131,1.209266869359627e-06,0.01263933865927876,1.304624842696416e-06,0.01287483311858305,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.098996691261873e-07,1.779853755058483,7.336856984049213e-07,0.7996712556063402,7.6932418058334e-07,1.974086784862542,7.393106718563881e-07,2.997368951376653,7.986759161163827e-07,0.1432022315248929,8.834796045145554e-07,0.104868446192131,1.000974430559377e-06,0.09500945205880525,1.136237478493316e-06,0.1210586915491583,1.209266869359627e-06,3.001290345139318,1.304624842696416e-06,3.000164363466934
8.113488605231157e-07,0.003357023051008662,7.350407784896537e-07,0.005230543430687451,7.704718667328652e-07,0.00683391426369734,7.41129560653991e-07,0.00813842619914185,7.992251517927703e-07,0.009324300378804313,8.854568754013789e-07,0.01039407897643653,1.003502539739443e-06,0.01104489104594853,1.140326889910549e-06,0.01185084785004136,1.211596875977711e-06,0.01268695853510654,1.306434220201208e-06,0.01294617510440063,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.113488605231157e-07,1.483071083409363,7.350407784896537e-07,1.01519914346088,7.704718667328652e-07,2.123014031201096,7.41129560653991e-07,2.998497373744454,7.992251517927703e-07,0.1431958583584691,8.854568754013789e-07,0.1046182395045669,1.003502539739443e-06,0.09089570266896163,1.140326889910549e-06,0.09700773215808073,1.211596875977711e-06,3.001992613058551,1.306434220201208e-06,3.000162295206696
8.130497460932816e-07,0.003358717477649625,7.368575111721476e-07,0.005231504864325162,7.725203914088826e-07,0.006823491376060898,7.42911710067124e-07,0.008143691561561348,8.003236231455455e-07,0.009295670351687966,8.877970701422096e-07,0.01040567964462068,1.005447676943452e-06,0.01110375053380392,1.141347335659221e-06,0.01181506119089961,1.215628955586454e-06,0.01267267309050847,1.308729160142996e-06,0.01304973135349408,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.130497460932816e-07,1.218238020714442,7.368575111721476e-07,1.365233567104643,7.725203914088826e-07,2.349249991532071,7.42911710067124e-07,2.99931123920418,8.003236231455455e-07,0.1431833073049632,8.877970701422096e-07,0.104366704029039,1.005447676943452e-06,0.08834744336642705,1.141347335659221e-06,0.09314061671043873,1.215628955586454e-06,3.004374594523731,1.308729160142996e-06,3.000159808436699
8.148117910280173e-07,0.003356002908932405,7.382642949446363e-07,0.005235521071415871,7.74218827978937e-07,0.006805695204487528,7.434278689352732e-07,0.008148027036383928,8.025205658510958e-07,0.009258542016800474,8.897771010626154e-07,0.0103760717579065,1.007051621441017e-06,0.01116664591128571,1.143388227156564e-06,0.0117524953385383,1.219593630997001e-06,0.01255702386177086,1.311540859570521e-06,0.01316774122517731,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.148117910280173e-07,1.042789035545839,7.382642949446363e-07,1.634919702973036,7.74218827978937e-07,2.497506071101967,7.434278689352732e-07,2.999502858200624,8.025205658510958e-07,0.1431608504130596,8.897771010626154e-07,0.1041848315147709,1.007051621441017e-06,0.0865592270938987,1.143388227156564e-06,0.08654628644799552,1.219593630997001e-06,3.008467321576186,1.311540859570521e-06,3.000156871394669
8.162553354279929e-07,0.003355063493603362,7.399581670831091e-07,0.005238016021027635,7.762345354625003e-07,0.006802540561796795,7.444601866715715e-07,0.008162520978800559,8.042596001665416e-07,0.009258328225219152,8.90596198432899e-07,0.01035635506997162,1.00895412740036e-06,0.01123225228726762,1.145822061923931e-06,0.01170916913913311,1.220696473279166e-06,0.0125152139030313,1.314301565942838e-06,0.01324622032961064,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.162553354279929e-07,0.9561359144601324,7.399581670831091e-07,1.925955924334932,7.762345354625003e-07,2.631429117694166,7.444601866715715e-07,2.999837070618148,8.042596001665416e-07,0.1431430576748061,8.90596198432899e-07,0.1041170223014724,1.00895412740036e-06,0.08497169078762186,1.145822061923931e-06,0.08045119805682213,1.220696473279166e-06,3.009579040785984,1.314301565942838e-06,3.000154042883428
8.177499347840322e-07,0.003357570289351287,7.413184173151186e-07,0.005238646895010917,7.778132214589791e-07,0.006807588504878191,7.455345390033087e-07,0.008180160080733651,8.060414965673804e-07,0.009263977278623933,8.922343931734662e-07,0.01030995374931929,1.011382674084558e-06,0.01127989849155686,1.148324910136779e-06,0.01170101867213983,1.222902157843497e-06,0.01243384330207176,1.31834576009794e-06,0.01326913052009018,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.177499347840322e-07,0.8992188832818597,7.413184173151186e-07,2.129608701637913,7.778132214589791e-07,2.710280976188418,7.455345390033087e-07,3.000127780364874,8.060414965673804e-07,0.1431251566715822,8.922343931734662e-07,0.1039912311711458,1.011382674084558e-06,0.08333027717749925,1.148324910136779e-06,0.07563666374779719,1.222902157843497e-06,3.008730651411669,1.31834576009794e-06,3.000149639947683
8.19464002095781e-07,0.003358482641829791,7.425124122457036e-07,0.005235529506522823,7.796201755373609e-07,0.006816236530533419,7.474411681422934e-07,0.008204042161633332,8.073332483964876e-07,0.009275198654518623,8.943759141799228e-07,0.01024876665646649,1.013584215626121e-06,0.01127682231129055,1.150636015931925e-06,0.01171230818663886,1.225394668371078e-06,0.01235387841341727,1.322621780656881e-06,0.01317712321492677,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.19464002095781e-07,0.8583639077547344,7.425124122457036e-07,2.287213699575168,7.796201755373609e-07,2.782248178330776,7.474411681422934e-07,3.000520744552395,8.073332483964876e-07,0.1431154459537523,8.943759141799228e-07,0.1038456865611368,1.013584215626121e-06,0.08213027431843878,1.150636015931925e-06,0.07222336866642635,1.225394668371078e-06,3.001779194430466,1.322621780656881e-06,3.000144091575984
