Total; tran P (inv_lM0=8e-07) X,Total; tran P (inv_lM0=8e-07) Y,Total; tran P (inv_lM0=1.6e-06) X,Total; tran P (inv_lM0=1.6e-06) Y,Total; tran P (inv_lM0=2.4e-06) X,Total; tran P (inv_lM0=2.4e-06) Y,Total; tran P (inv_lM0=3.2e-06) X,Total; tran P (inv_lM0=3.2e-06) Y,Total; tran P (inv_lM0=4e-06) X,Total; tran P (inv_lM0=4e-06) Y,Total; tran P (inv_lM0=4.8e-06) X,Total; tran P (inv_lM0=4.8e-06) Y,Total; tran P (inv_lM0=5.6e-06) X,Total; tran P (inv_lM0=5.6e-06) Y,Total; tran P (inv_lM0=6.4e-06) X,Total; tran P (inv_lM0=6.4e-06) Y,Total; tran P (inv_lM0=7.2e-06) X,Total; tran P (inv_lM0=7.2e-06) Y,Total; tran P (inv_lM0=8e-06) X,Total; tran P (inv_lM0=8e-06) Y,/w_out (inv_lM0=8e-07) X,/w_out (inv_lM0=8e-07) Y,/w_out (inv_lM0=1.6e-06) X,/w_out (inv_lM0=1.6e-06) Y,/w_out (inv_lM0=2.4e-06) X,/w_out (inv_lM0=2.4e-06) Y,/w_out (inv_lM0=3.2e-06) X,/w_out (inv_lM0=3.2e-06) Y,/w_out (inv_lM0=4e-06) X,/w_out (inv_lM0=4e-06) Y,/w_out (inv_lM0=4.8e-06) X,/w_out (inv_lM0=4.8e-06) Y,/w_out (inv_lM0=5.6e-06) X,/w_out (inv_lM0=5.6e-06) Y,/w_out (inv_lM0=6.4e-06) X,/w_out (inv_lM0=6.4e-06) Y,/w_out (inv_lM0=7.2e-06) X,/w_out (inv_lM0=7.2e-06) Y,/w_out (inv_lM0=8e-06) X,/w_out (inv_lM0=8e-06) Y,frequency (inv_lM0=8e-07) X,frequency (inv_lM0=8e-07) Y,frequency (inv_lM0=1.6e-06) X,frequency (inv_lM0=1.6e-06) Y,frequency (inv_lM0=2.4e-06) X,frequency (inv_lM0=2.4e-06) Y,frequency (inv_lM0=3.2e-06) X,frequency (inv_lM0=3.2e-06) Y,frequency (inv_lM0=4e-06) X,frequency (inv_lM0=4e-06) Y,frequency (inv_lM0=4.8e-06) X,frequency (inv_lM0=4.8e-06) Y,frequency (inv_lM0=5.6e-06) X,frequency (inv_lM0=5.6e-06) Y,frequency (inv_lM0=6.4e-06) X,frequency (inv_lM0=6.4e-06) Y,frequency (inv_lM0=7.2e-06) X,frequency (inv_lM0=7.2e-06) Y,frequency (inv_lM0=8e-06) X,frequency (inv_lM0=8e-06) Y
4.00350172927752e-07,0.00335530039495914,3.645570796738704e-07,0.002832109833297947,3.813483439576839e-07,0.002506775783808481,4.214596110536546e-07,0.002192042354686809,4.80357790439077e-07,0.002025311715410748,5.651907533647819e-07,0.001833852659330981,5.919302866800663e-07,0.001700434133115548,6.79687023010797e-07,0.001579119151494808,7.280214205598095e-07,0.001457715450349344,8.124201945606566e-07,0.001376973795878281,4.00350172927752e-07,1.506707052209064,3.645570796738704e-07,1.182246975526796,3.813483439576839e-07,0.3195293224958983,4.214596110536546e-07,3.001578832211091,4.80357790439077e-07,3.002551120719632,5.651907533647819e-07,3.002412110466617,5.919302866800663e-07,3.007043563740009,6.79687023010797e-07,3.00707987395645,7.280214205598095e-07,2.81923735846057,8.124201945606566e-07,2.669292502923899,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.019057722471527e-07,0.003358087911892219,3.659312732547702e-07,0.002843298011816697,3.831081521244526e-07,0.002483916447674062,4.23430270932357e-07,0.00222069368857009,4.829707896476849e-07,0.0019965338501787,5.678357277502528e-07,0.001804919800143798,5.951268987899283e-07,0.001703988166394993,6.844427656371238e-07,0.001565982717996308,7.319745998092055e-07,0.001430363756229465,8.17385994539641e-07,0.001371496245297726,4.019057722471527e-07,1.814980427077897,3.659312732547702e-07,1.514316584750399,3.831081521244526e-07,0.3128685044503031,4.23430270932357e-07,3.002297315778021,4.829707896476849e-07,3.002423859568538,5.678357277502528e-07,3.00230998569648,5.951268987899283e-07,3.006838782204057,6.844427656371238e-07,3.006581457965991,7.319745998092055e-07,2.886702781885018,8.17385994539641e-07,2.783901742567562,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.036444160591132e-07,0.003358073015485253,3.673586789202544e-07,0.002859012354577663,3.846174148417298e-07,0.002465468797220977,4.251700119598354e-07,0.002240612344395287,4.851026213331689e-07,0.001973034486646152,5.703834270294213e-07,0.001792146498554478,5.979983820554511e-07,0.001684480847309201,6.879450163806784e-07,0.001537730291305765,7.356282642231186e-07,0.001416397736783315,8.219480043362872e-07,0.001346908327122597,4.036444160591132e-07,2.122339881670951,3.673586789202544e-07,1.82990901884559,3.846174148417298e-07,0.3089733908368123,4.251700119598354e-07,3.004367136826259,4.851026213331689e-07,3.002326833263103,5.703834270294213e-07,3.002217854050312,5.979983820554511e-07,3.006537108459347,6.879450163806784e-07,3.006159462647469,7.356282642231186e-07,2.93095116638625,8.219480043362872e-07,2.864397382159147,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.053900790668135e-07,0.003355194025977158,3.689206307442228e-07,0.00285982024519688,3.861068264350613e-07,0.002465632868888275,4.272224323695189e-07,0.002238325025317713,4.872141406527108e-07,0.001971148513847083,5.728763132865432e-07,0.001809031196488051,6.009971022237576e-07,0.001656600792952284,6.913343375136762e-07,0.001522259116413086,7.390274589700969e-07,0.00142628563736949,8.262038886426207e-07,0.001326706314768178,4.053900790668135e-07,2.364188432962329,3.689206307442228e-07,2.104301393064242,3.861068264350613e-07,0.3059976154052471,4.272224323695189e-07,3.00912560031158,4.872141406527108e-07,3.002237220131201,5.728763132865432e-07,3.002134070062645,6.009971022237576e-07,3.006172869141555,6.913343375136762e-07,3.005754639641769,7.390274589700969e-07,2.959325993463921,8.262038886426207e-07,2.918157757030005,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.068005219930988e-07,0.003355786845819849,3.706488629277445e-07,0.002841678141540906,3.878591198246808e-07,0.002490471121522331,4.293107033610921e-07,0.002211960210275659,4.893633198138578e-07,0.001996053224904299,5.755349750145564e-07,0.001839524031941627,6.037522256806137e-07,0.001645809422932592,6.944335314021001e-07,0.00153340291073435,7.425292478248902e-07,0.001450988545387183,8.30070984217051e-07,0.001327938522367842,4.068005219930988e-07,2.513645245272297,3.706488629277445e-07,2.325492158303408,3.878591198246808e-07,0.3035537343094593,4.293107033610921e-07,3.014112632037674,4.893633198138578e-07,3.002150771417086,5.755349750145564e-07,3.002049566532583,6.037522256806137e-07,3.00582811296831,6.944335314021001e-07,3.005404766601878,7.425292478248902e-07,2.978954158854722,8.30070984217051e-07,2.951894852015469,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.084753109411404e-07,0.003358622493594023,3.7194279190151e-07,0.002831989914336185,3.893369658183702e-07,0.002509070575708059,4.311211531789763e-07,0.002189953838563272,4.915456967332913e-07,0.0020227147164989,5.77892573197201e-07,0.001853087621248783,6.06514216529306e-07,0.001661469003311775,6.9762842786817e-07,0.001559967100943674,7.463626536846348e-07,0.001470141816899322,8.342454597684694e-07,0.001351609567311834,4.084753109411404e-07,2.647920068934961,3.7194279190151e-07,2.453250588391352,3.893369658183702e-07,0.3021626658770221,4.311211531789763e-07,3.008803784266671,4.915456967332913e-07,3.002064963582039,5.77892573197201e-07,3.001972902281276,6.06514216529306e-07,3.005491327067214,6.9762842786817e-07,3.00506829895329,7.463626536846348e-07,2.992374062946543,8.342454597684694e-07,2.975977808657399,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.102580811798542e-07,0.003357232273385261,3.732613381729513e-07,0.002837523791625101,3.910917442778061e-07,0.002506774409833441,4.328934160365835e-07,0.00218889124591903,4.935622802009461e-07,0.002029052454257139,5.815400683669271e-07,0.00183385298662701,6.095173490179427e-07,0.001690973403332286,7.010333246482229e-07,0.001578617152503335,7.510620230073158e-07,0.001465205856489025,8.383511569564409e-07,0.00137321008626914,4.102580811798542e-07,2.750689175111985,3.732613381729513e-07,2.563875897272843,3.910917442778061e-07,0.3010449375095666,4.328934160365835e-07,2.969880993039161,4.935622802009461e-07,3.001979499605667,5.815400683669271e-07,3.001845300105495,6.095173490179427e-07,3.005144817441623,7.010333246482229e-07,3.004739335541621,7.510620230073158e-07,3.001384025785674,8.383511569564409e-07,2.990560961339335,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.118389575998708e-07,0.003354964581169016,3.747999999139144e-07,0.002855225118178018,3.928515191518369e-07,0.002483914919047469,4.34845160850081e-07,0.002215044399030319,4.965353533565333e-07,0.002002484274927399,5.841850415530208e-07,0.001804920040387238,6.123346677438275e-07,0.00170538078329701,7.052889554188675e-07,0.001570543511178662,7.548810675635329e-07,0.001441296644330123,8.424022374463651e-07,0.001378543662981043,4.118389575998708e-07,2.815040605384937,3.747999999139144e-07,2.673389919831757,3.928515191518369e-07,0.3003442713269548,4.34845160850081e-07,2.841603418118799,4.965353533565333e-07,3.001834089658395,5.841850415530208e-07,3.001724557954133,6.123346677438275e-07,3.004842377436789,7.052889554188675e-07,3.004369317179848,7.548810675635329e-07,3.005033305213974,8.424022374463651e-07,2.999035819995334,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.132613682809619e-07,0.00335641981388661,3.762696036942662e-07,0.002862033570399831,3.943607833520024e-07,0.002465467956740927,4.36692564805447e-07,0.002238706737740288,4.986762227250227e-07,0.001976826463602844,5.867327399666236e-07,0.001792146486081918,6.16491730461717e-07,0.001688228508622749,7.087826362885724e-07,0.001543593529759643,7.587190430247436e-07,0.001419230739775971,8.465966781697434e-07,0.001364403873111372,4.132613682809619e-07,2.856189215653054,3.762696036942662e-07,2.760610273916846,3.943607833520024e-07,0.2999605148327988,4.36692564805447e-07,2.616563745823441,4.986762227250227e-07,3.001687139355196,5.867327399666236e-07,3.001561105897436,6.16491730461717e-07,3.004437833293303,7.087826362885724e-07,3.004097116522132,7.587190430247436e-07,3.006746703760513,8.465966781697434e-07,3.003949070787155,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.149640296561729e-07,0.003358791361375183,3.780505284545289e-07,0.002847043290159315,3.958501953840317e-07,0.002465633504738537,4.385460652867475e-07,0.002241324291467102,5.008343435881788e-07,0.001969140134136823,5.89225619211512e-07,0.001809030852536667,6.196014461450021e-07,0.001658900310881783,7.121381262411274e-07,0.001523455832112966,7.622899804203078e-07,0.001419471551976773,8.509762472109121e-07,0.001338184099051839,4.149640296561729e-07,2.890113189028802,3.780505284545289e-07,2.841955194909575,3.958501953840317e-07,0.299710812876461,4.385460652867475e-07,2.294826708710953,5.008343435881788e-07,3.001580587245698,5.89225619211512e-07,3.00154398698953,6.196014461450021e-07,3.004166335619524,7.121381262411274e-07,3.003859506553109,7.622899804203078e-07,3.007357898539782,8.509762472109121e-07,3.006436716094429,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.167182459216132e-07,0.003356569689291881,3.793935217840111e-07,0.002833556637969675,3.976024979766693e-07,0.002490472694084389,4.408381364509237e-07,0.002215597560956845,5.029922407986916e-07,0.001990904485242391,5.918842859209962e-07,0.001839523807567535,6.225421194361656e-07,0.00164584986483093,7.153670887566699e-07,0.00152830627438753,7.660666884414333e-07,0.001444220016158462,8.519956773917568e-07,0.001332834278758111,4.167182459216132e-07,2.912687354311683,3.793935217840111e-07,2.885779070804668,3.976024979766693e-07,0.2995383569777486,4.408381364509237e-07,1.791270706674348,5.029922407986916e-07,3.001720493308125,5.918842859209962e-07,3.0023304947851,6.225421194361656e-07,3.003932024669866,7.153670887566699e-07,3.003650737264183,7.660666884414333e-07,3.007427181188644,8.519956773917568e-07,3.006750419180825,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.182119232117514e-07,0.003354942763052247,3.806892818215763e-07,0.002834059949247094,3.990803183672146e-07,0.002509071052975275,4.426455059039779e-07,0.002192160254903969,5.052246438552992e-07,0.002019846160458234,5.942418989165588e-07,0.001853087600273808,6.253193019618963e-07,0.001660815479148939,7.187560421498367e-07,0.001556050279960025,7.697460884094621e-07,0.001466909314066887,8.540345377534463e-07,0.001325989582934429,4.182119232117514e-07,2.925172721486495,3.806892818215763e-07,2.916984588996108,3.990803183672146e-07,0.2994583290220517,4.426455059039779e-07,1.364350637288897,5.052246438552992e-07,3.002879779237786,5.942418989165588e-07,3.004288351097547,6.253193019618963e-07,3.003728827630751,7.187560421498367e-07,3.003450166263678,7.697460884094621e-07,3.007198183227815,8.540345377534463e-07,3.007190880696217,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.19657655816977e-07,0.003356971635420194,3.821951129618245e-07,0.002850062109739647,4.008351375060731e-07,0.002506773391936869,4.444424725546883e-07,0.002187265276681135,5.071103059801972e-07,0.002029833761286224,5.97889317485537e-07,0.001833853813586281,6.28265065540817e-07,0.001689712968315327,7.220634391044109e-07,0.001577363137286138,7.733110181059108e-07,0.001472266916635612,8.567379395533271e-07,0.001326011450739185,4.19657655816977e-07,2.933348788591434,3.821951129618245e-07,2.943558614418905,4.008351375060731e-07,0.2994126124465191,4.444424725546883e-07,0.9896357421360226,5.071103059801972e-07,3.00531311665059,5.97889317485537e-07,3.01137925317434,6.28265065540817e-07,3.00353068364284,7.220634391044109e-07,3.003270904242623,7.733110181059108e-07,3.006844973973345,8.567379395533271e-07,3.007473938504956,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.213579601119281e-07,0.003358731381877459,3.836116551151422e-07,0.002861866591992127,4.025948625651136e-07,0.002483913934097416,4.46378385796014e-07,0.002211090855979802,5.092277693258448e-07,0.002017982384995304,6.005343003605271e-07,0.001804920561211762,6.311882772768812e-07,0.001705175132914208,7.254543627855951e-07,0.001577652754075953,7.77196542546236e-07,0.001456630010680749,8.600508358797483e-07,0.001341382539456908,4.213579601119281e-07,2.9397007875416,3.836116551151422e-07,2.961338817331251,4.025948625651136e-07,0.2994022280647957,4.46378385796014e-07,0.7070456657056546,5.092277693258448e-07,3.010206000302083,6.005343003605271e-07,3.015938931811772,6.311882772768812e-07,3.003349965583424,7.254543627855951e-07,3.00310205379703,7.77196542546236e-07,3.006407677125985,8.600508358797483e-07,3.007508839805724,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.231183395113948e-07,0.003356051353998098,3.852858279261375e-07,0.002854063905081269,4.041041285198651e-07,0.002465467431459147,4.482608611951464e-07,0.002236941542330393,5.114844323510618e-07,0.001989840788597457,6.030819886101664e-07,0.001792146441485438,6.353015964121323e-07,0.001688686022186937,7.290152116567807e-07,0.001555449384622161,7.81066100617689e-07,0.001429656210048474,8.639930297943112e-07,0.001364921114031042,4.231183395113948e-07,2.943815696886886,3.852858279261375e-07,2.975604821365397,4.041041285198651e-07,0.299410417373594,4.482608611951464e-07,0.5122823051894042,5.114844323510618e-07,3.015947570646042,6.030819886101664e-07,2.995300583190678,6.353015964121323e-07,3.00311926607995,7.290152116567807e-07,3.002939204463138,7.81066100617689e-07,3.005966154451875,8.639930297943112e-07,3.007286369076678,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.245651848987206e-07,0.003355045598047343,3.867350645193111e-07,0.002837506339914978,4.055935372955425e-07,0.002465634011507668,4.500006035127721e-07,0.002242861203015173,5.13538008326341e-07,0.001970278740412903,6.055748977071745e-07,0.001809030323072342,6.38449538816726e-07,0.001659099199051197,7.323406328665928e-07,0.001529812865956554,7.847042109078959e-07,0.001416405476725619,8.676320936488102e-07,0.001377803645296769,4.245651848987206e-07,2.94596984559782,3.867350645193111e-07,2.983664904117954,4.055935372955425e-07,0.2994278502788786,4.500006035127721e-07,0.3886183394612349,5.13538008326341e-07,3.008386551757762,6.055748977071745e-07,2.903630375836157,6.38449538816726e-07,3.002959310775537,7.323406328665928e-07,3.002799115408038,7.847042109078959e-07,3.005570707476535,8.676320936488102e-07,3.00694876722195,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.260543188273246e-07,0.0033575134656733,3.880163213737731e-07,0.002831905873055196,4.073458486586789e-07,0.002490473875193265,4.525250937612623e-07,0.002217332868138034,5.156771164389694e-07,0.001975357767907831,6.082335867292251e-07,0.001839523335423264,6.413835512299128e-07,0.001645810623530845,7.355650547459776e-07,0.001522903234477152,7.88084681628799e-07,0.001426930740316459,8.715274369837102e-07,0.001374895648247797,4.260543188273246e-07,2.947443820384092,3.880163213737731e-07,2.988547661447277,4.073458486586789e-07,0.2994551694749509,4.525250937612623e-07,0.3038004655867517,5.156771164389694e-07,2.953550091151095,6.082335867292251e-07,2.690134502112205,6.413835512299128e-07,3.002821601621266,7.355650547459776e-07,3.002673180904139,7.88084681628799e-07,3.005228015219739,8.715274369837102e-07,3.006536930316654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.277664527280035e-07,0.003358515281381187,3.89370408644858e-07,0.002841911412000333,4.088236500340673e-07,0.002509071431654815,4.543328121696886e-07,0.002193268566016849,5.178116521952751e-07,0.002002612382175132,6.105912174402669e-07,0.001853087367761414,6.441747351560549e-07,0.001660582620731348,7.385596391561492e-07,0.001540374656348269,7.915533054728117e-07,0.00145141955251721,8.763489233435609e-07,0.001351208511291411,4.277664527280035e-07,2.948524691913263,3.89370408644858e-07,2.992121843153819,4.088236500340673e-07,0.2994810111743971,4.543328121696886e-07,0.2739748123942266,5.178116521952751e-07,2.810374760250989,6.105912174402669e-07,2.399497216908194,6.441747351560549e-07,3.002699714871041,7.385596391561492e-07,3.002564080460269,7.915533054728117e-07,3.004903906142496,8.763489233435609e-07,3.006017419859594,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.295520976926961e-07,0.003355565096804509,3.908113056841929e-07,0.002858180250622928,4.105784990183875e-07,0.002506772689098713,4.561608871071954e-07,0.002186895686450667,5.199752951321839e-07,0.002025901301983819,6.1423873401124e-07,0.001833852805215909,6.471264598448744e-07,0.001689538066908924,7.418652301194691e-07,0.001567627001981263,7.954084216431724e-07,0.001470312490062071,8.804849475709119e-07,0.001329139717728623,4.295520976926961e-07,2.949201401172213,3.908113056841929e-07,2.994644599853096,4.105784990183875e-07,0.2995127404962044,4.561608871071954e-07,0.2528656560183449,5.199752951321839e-07,2.560549733239333,6.1423873401124e-07,1.785949825633105,6.471264598448744e-07,3.002579540280097,7.418652301194691e-07,3.002451575546547,7.954084216431724e-07,3.004575680838593,8.804849475709119e-07,3.005593988307362,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.309722251655082e-07,0.003355329212800854,3.923517489573658e-07,0.002860596084036402,4.123381884630333e-07,0.002483913242606889,4.580708969417841e-07,0.002209578185909974,5.223182902092216e-07,0.002025311543431661,6.168837244029068e-07,0.001804919657791626,6.500592175090142e-07,0.001705137839328968,7.451018723222186e-07,0.001580233725870399,8.002783944736575e-07,0.001464104125049179,8.845041656513942e-07,0.001326691583006047,4.309722251655082e-07,2.949527894416802,3.923517489573658e-07,2.996330515264194,4.123381884630333e-07,0.2995443074578963,4.580708969417841e-07,0.238500867680194,5.223182902092216e-07,2.17566179099398,6.168837244029068e-07,1.281321399436695,6.500592175090142e-07,3.002468225493744,7.451018723222186e-07,3.002348806966343,8.002783944736575e-07,3.004205805811924,8.845041656513942e-07,3.005213573886705,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.325346402986214e-07,0.003358134097021523,3.941488600789525e-07,0.002842421474041592,4.138474557345341e-07,0.00246546706503219,4.599718410030096e-07,0.002236291822999599,5.249312808598424e-07,0.001996533614904056,6.194314257058418e-07,0.001792146478028983,6.541749958145433e-07,0.00168870914739836,7.499328820553363e-07,0.001561409766440912,8.041168601687474e-07,0.001439377488815429,8.886479371210421e-07,0.001348028527655662,4.325346402986214e-07,2.949753414141808,3.941488600789525e-07,2.997441902695117,4.138474557345341e-07,0.2995704287073189,4.599718410030096e-07,0.2282024939874746,5.249312808598424e-07,1.644522865552279,6.194314257058418e-07,0.8565585013495134,6.541749958145433e-07,3.002324206647194,7.499328820553363e-07,3.002207557788044,8.041168601687474e-07,3.003945841101364,8.886479371210421e-07,3.004856034648749,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.34276257696979e-07,0.003358023775614915,3.954483883931452e-07,0.002832132007060036,4.153368621377198e-07,0.0024656343865324,4.616722529811724e-07,0.002243325021499679,5.270631127938693e-07,0.001973034340405027,6.219243181060294e-07,0.001809031249847177,6.57327294677795e-07,0.001659093093682454,7.534438892997273e-07,0.00153315357524225,8.079598333509346e-07,0.001418359300635105,8.927828042189476e-07,0.001370812942586103,4.34276257696979e-07,2.949898177608728,3.954483883931452e-07,2.997864458456622,4.153368621377198e-07,0.2995949778824611,4.616722529811724e-07,0.2215648479023419,5.270631127938693e-07,1.196977862704118,6.219243181060294e-07,0.5542444369446959,6.57327294677795e-07,3.002222538712214,7.534438892997273e-07,3.002113041599172,8.079598333509346e-07,3.003709972149676,8.927828042189476e-07,3.004533203682626,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.360065541370607e-07,0.003355174619408405,3.967689758709306e-07,0.002837036366419737,4.170891797950715e-07,0.002490474733513748,4.634724134461131e-07,0.002228448353972867,5.291746311546257e-07,0.001971148622412836,6.2458299298081e-07,0.001839524087572132,6.602613773718173e-07,0.001645803402481927,7.568205677715569e-07,0.001522545835483074,8.114919123869609e-07,0.001420373003345431,8.969847526587131e-07,0.001378620236174394,4.360065541370607e-07,2.949973374746235,3.967689758709306e-07,2.998087590628492,4.170891797950715e-07,0.2996221059751403,4.634724134461131e-07,0.2166042450266084,5.291746311546257e-07,0.8302747866440398,6.2458299298081e-07,0.3452481786850458,6.602613773718173e-07,3.002133841932109,7.568205677715569e-07,3.002027836631547,8.114919123869609e-07,3.003512376291077,8.969847526587131e-07,3.004237144122399,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.374169636914251e-07,0.003355817281542212,3.983287925458386e-07,0.002854900752079378,4.185669674338741e-07,0.00250907170886375,4.653396701312554e-07,0.002202395906540797,5.313238101206063e-07,0.001996053461619422,6.269405947975477e-07,0.001853087462163946,6.630533196481718e-07,0.00166058034924531,7.598303546254036e-07,0.00153771224811851,8.15272379668608e-07,0.001445901524928111,9.012536276075266e-07,0.001365899215334514,4.374169636914251e-07,2.95000415023944,3.983287925458386e-07,2.998175066209412,4.185669674338741e-07,0.2996434879732772,4.653396701312554e-07,0.2125254382203473,5.313238101206063e-07,0.5680375909278838,6.269405947975477e-07,0.2513028566702474,6.630533196481718e-07,3.002055982367299,7.598303546254036e-07,3.00195797169992,8.15272379668608e-07,3.003318842497588,9.012536276075266e-07,3.003965980843188,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.391010017251925e-07,0.00335864223762206,3.997899782299208e-07,0.002862075597455024,4.203218379608627e-07,0.002506772184209942,4.67070713959224e-07,0.002186480587030306,5.335061857163726e-07,0.00202271485706019,6.305880995201642e-07,0.001833852471198893,6.660049571411111e-07,0.001689536491384997,7.629854362889933e-07,0.001563966261350271,8.189549616880101e-07,0.001467859210202563,9.057486459711755e-07,0.001339348459383446,4.391010017251925e-07,2.950019689677663,3.997899782299208e-07,2.99814592885782,4.203218379608627e-07,0.2996670320163961,4.67070713959224e-07,0.2097576437310039,5.335061857163726e-07,0.3860010921568247,6.305880995201642e-07,0.1813482055867401,6.660049571411111e-07,3.001978277195765,7.629854362889933e-07,3.001888522912767,8.189549616880101e-07,3.003146261442038,9.057486459711755e-07,3.003708930921666,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.408805849707031e-07,0.003357184709790263,4.015717952204829e-07,0.002847470053207902,4.220815017127482e-07,0.002483912744769847,4.689148580595046e-07,0.002195930480399295,5.355227779569925e-07,0.002029052411265101,6.332330723292837e-07,0.001804919514855468,6.689380520642129e-07,0.001705136126242782,7.664415873750715e-07,0.001579706735918034,8.225742100424058e-07,0.001471846442565995,9.067713720069066e-07,0.001333768689547877,4.408805849707031e-07,2.950021125559055,4.015717952204829e-07,2.998028980717133,4.220815017127482e-07,0.2996887184980263,4.689148580595046e-07,0.2076999576585016,5.355227779569925e-07,0.2929560365786285,6.332330723292837e-07,0.1532223016872931,6.689380520642129e-07,3.001900904715842,7.664415873750715e-07,3.001813173152141,8.225742100424058e-07,3.002990235033576,9.067713720069066e-07,3.003654212355139,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.424558422818284e-07,0.003354957793684883,4.029172282584501e-07,0.002833753406436669,4.235907699345063e-07,0.002465466801349268,4.708815461410771e-07,0.002225775218858336,5.384958304789618e-07,0.00200248422713969,6.357807723069268e-07,0.001792146348958638,6.730536261795986e-07,0.00168870449356456,7.712031341407616e-07,0.001563715523735032,8.264275016743815e-07,0.001455032564988489,9.088168240783687e-07,0.001326409468833323,4.424558422818284e-07,2.950014477116412,4.029172282584501e-07,2.997907220812198,4.235907699345063e-07,0.2997057371618531,4.708815461410771e-07,0.2062009534509363,5.384958304789618e-07,0.2275071812622947,6.357807723069268e-07,0.1366746432565963,6.730536261795986e-07,3.00179179891656,7.712031341407616e-07,3.001713560383281,8.264275016743815e-07,3.002837330877474,9.088168240783687e-07,3.003548528943679,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.438788236251523e-07,0.003356456275032028,4.042135566356106e-07,0.002833850019744853,4.250801746280673e-07,0.002465634657827156,4.725255243349962e-07,0.00224220086645442,5.406366994983928e-07,0.001976826431134607,6.382731854561632e-07,0.001809019314813464,6.76205885046615e-07,0.001659090118772719,7.746959954106825e-07,0.001535438093949508,8.302673859244908e-07,0.001428284203941009,9.11473075382937e-07,0.001325461300331249,4.438788236251523e-07,2.950002028044686,4.042135566356106e-07,2.997777498877758,4.250801746280673e-07,0.2997211762789906,4.725255243349962e-07,0.2053472429656538,5.406366994983928e-07,0.2001968298597735,6.382731854561632e-07,0.1264599679415645,6.76205885046615e-07,3.00168982541488,7.746959954106825e-07,3.0016293208215,8.302673859244908e-07,3.002697110571008,9.11473075382937e-07,3.003418315391204,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
