/net1 X,/net1 Y,/w_out X,/w_out Y
2.382000000000006e-07,3.002186753140995,2.382000000000006e-07,0.03873884935734088
2.383000000000006e-07,3.002253303072254,2.383000000000006e-07,0.03982617247790333
2.384000000000007e-07,3.002319853003512,2.384000000000007e-07,0.04091349559846578
2.385000000000007e-07,3.002386402934771,2.385000000000007e-07,0.04200081871902825
2.386000000000007e-07,3.00245295286603,2.386000000000007e-07,0.0430881418395907
2.387000000000007e-07,3.002519502797289,2.387000000000007e-07,0.04417546496015315
2.388000000000007e-07,3.002586052728547,2.388000000000007e-07,0.0452627880807156
2.389000000000007e-07,3.002652602659806,2.389000000000007e-07,0.04635011120127806
2.390000000000007e-07,3.002719152591065,2.390000000000007e-07,0.04743743432184051
2.391000000000007e-07,3.002785702522324,2.391000000000007e-07,0.04852475744240296
2.392000000000007e-07,3.002852252453583,2.392000000000007e-07,0.04961208056296541
2.393000000000007e-07,3.002918802384841,2.393000000000007e-07,0.05069940368352786
2.394000000000007e-07,3.0029853523161,2.394000000000007e-07,0.05178672680409033
2.395000000000007e-07,3.003051902247359,2.395000000000007e-07,0.05287404992465278
2.396000000000007e-07,3.003118452178618,2.396000000000007e-07,0.05396137304521523
2.397000000000008e-07,3.003185002109876,2.397000000000008e-07,0.05504869616577768
2.398000000000008e-07,3.003251552041135,2.398000000000008e-07,0.05613601928634014
2.399000000000008e-07,3.00335938102245,2.399000000000008e-07,0.05800064981842391
2.400000000000008e-07,3.003513854278978,2.400000000000008e-07,0.06074361792803203
2.401000000000008e-07,3.003668327535506,2.401000000000008e-07,0.06348658603764017
2.402000000000008e-07,3.003822800792035,2.402000000000008e-07,0.06622955414724829
2.403000000000008e-07,3.003977274048563,2.403000000000008e-07,0.06897252225685642
2.404000000000008e-07,3.004131747305092,2.404000000000008e-07,0.07171549036646455
2.405000000000008e-07,3.00428622056162,2.405000000000008e-07,0.07445845847607267
2.406000000000008e-07,3.004440693818148,2.406000000000008e-07,0.0772014265856808
2.407000000000008e-07,3.004595167074677,2.407000000000008e-07,0.07994439469528894
2.408000000000008e-07,3.004749640331205,2.408000000000008e-07,0.08268736280489705
2.409000000000008e-07,3.004904113587734,2.409000000000008e-07,0.08543033091450519
2.410000000000008e-07,3.005058586844262,2.410000000000008e-07,0.08817329902411332
2.411000000000009e-07,3.00521306010079,2.411000000000009e-07,0.09091626713372145
2.412000000000009e-07,3.005367533357319,2.412000000000009e-07,0.09365923524332959
2.413000000000009e-07,3.005522006613847,2.413000000000009e-07,0.0964022033529377
2.414000000000009e-07,3.005676479870376,2.414000000000009e-07,0.09914517146254584
2.415000000000009e-07,3.005830953126904,2.415000000000009e-07,0.101888139572154
2.416000000000009e-07,3.005985426383432,2.416000000000009e-07,0.1046311076817621
2.417000000000009e-07,3.006139899639961,2.417000000000009e-07,0.1073740757913702
2.418000000000009e-07,3.006294372896489,2.418000000000009e-07,0.1101170439009783
2.419000000000009e-07,3.006448846153018,2.419000000000009e-07,0.1128600120105865
2.420000000000009e-07,3.006603319409546,2.420000000000009e-07,0.1156029801201946
2.421000000000009e-07,3.006757792666074,2.421000000000009e-07,0.1183459482298027
2.422000000000009e-07,3.006912265922603,2.422000000000009e-07,0.1210889163394109
2.423000000000009e-07,3.007066739179131,2.423000000000009e-07,0.123831884449019
2.42400000000001e-07,3.007221212435659,2.42400000000001e-07,0.1265748525586271
2.42500000000001e-07,3.007375685692188,2.42500000000001e-07,0.1293178206682352
2.42600000000001e-07,3.007530158948716,2.42600000000001e-07,0.1320607887778434
2.42700000000001e-07,3.007684632205244,2.42700000000001e-07,0.1348037568874515
2.42800000000001e-07,3.007839105461773,2.42800000000001e-07,0.1375467249970596
2.42900000000001e-07,3.007993578718301,2.42900000000001e-07,0.1402896931066678
2.43000000000001e-07,3.00814805197483,2.43000000000001e-07,0.1430326612162759
2.43100000000001e-07,3.008302525231358,2.43100000000001e-07,0.145775629325884
2.43200000000001e-07,3.008456998487886,2.43200000000001e-07,0.1485185974354921
2.43300000000001e-07,3.008611471744415,2.43300000000001e-07,0.1512615655451003
2.43400000000001e-07,3.00882536679516,2.43400000000001e-07,0.1564233196686347
2.43500000000001e-07,3.009077231798328,2.43500000000001e-07,0.1631306546868289
2.43600000000001e-07,3.009329096801496,2.43600000000001e-07,0.1698379897050231
2.437000000000011e-07,3.009580961804663,2.437000000000011e-07,0.1765453247232173
2.438000000000011e-07,3.009832826807831,2.438000000000011e-07,0.1832526597414115
2.439000000000011e-07,3.010084691810999,2.439000000000011e-07,0.1899599947596057
2.440000000000011e-07,3.010336556814166,2.440000000000011e-07,0.1966673297778
2.441000000000011e-07,3.010588421817334,2.441000000000011e-07,0.2033746647959942
2.442000000000011e-07,3.010840286820502,2.442000000000011e-07,0.2100819998141884
2.443000000000011e-07,3.011092151823669,2.443000000000011e-07,0.2167893348323826
2.444000000000011e-07,3.011344016826837,2.444000000000011e-07,0.2234966698505768
2.445000000000011e-07,3.011595881830005,2.445000000000011e-07,0.230204004868771
2.446000000000011e-07,3.011847746833173,2.446000000000011e-07,0.2369113398869652
2.447000000000011e-07,3.01209961183634,2.447000000000011e-07,0.2436186749051594
2.448000000000011e-07,3.012351476839508,2.448000000000011e-07,0.2503260099233536
2.449000000000011e-07,3.012603341842675,2.449000000000011e-07,0.2570333449415478
2.450000000000011e-07,3.012855206845843,2.450000000000011e-07,0.263740679959742
2.451000000000012e-07,3.013107071849011,2.451000000000012e-07,0.2704480149779363
2.452000000000012e-07,3.013358936852179,2.452000000000012e-07,0.2771553499961305
2.453000000000012e-07,3.013610801855346,2.453000000000012e-07,0.2838626850143247
2.454000000000012e-07,3.013862666858514,2.454000000000012e-07,0.2905700200325189
2.455000000000012e-07,3.014114531861682,2.455000000000012e-07,0.2972773550507131
2.456000000000012e-07,3.014366396864849,2.456000000000012e-07,0.3039846900689073
2.457000000000012e-07,3.014618261868017,2.457000000000012e-07,0.3106920250871015
2.458000000000012e-07,3.014870126871185,2.458000000000012e-07,0.3173993601052957
2.459000000000012e-07,3.015121991874353,2.459000000000012e-07,0.32410669512349
2.460000000000012e-07,3.01537385687752,2.460000000000012e-07,0.3308140301416842
2.461000000000012e-07,3.015625721880688,2.461000000000012e-07,0.3375213651598784
2.462000000000012e-07,3.015877586883855,2.462000000000012e-07,0.3442287001780726
2.463000000000012e-07,3.016129451887023,2.463000000000012e-07,0.3509360351962668
2.464000000000013e-07,3.016381316890191,2.464000000000013e-07,0.357643370214461
2.465000000000013e-07,3.016633181893359,2.465000000000013e-07,0.3643507052326552
2.466000000000013e-07,3.016885046896526,2.466000000000013e-07,0.3710580402508494
2.467000000000013e-07,3.017136911899694,2.467000000000013e-07,0.3777653752690436
2.468000000000013e-07,3.017388776902862,2.468000000000013e-07,0.3844727102872378
2.469000000000013e-07,3.017640641906029,2.469000000000013e-07,0.391180045305432
2.470000000000013e-07,3.017892506909197,2.470000000000013e-07,0.3978873803236262
2.471000000000013e-07,3.018144371912365,2.471000000000013e-07,0.4045947153418206
2.472000000000013e-07,3.018396236915532,2.472000000000013e-07,0.4113020503600148
2.473000000000013e-07,3.0186481019187,2.473000000000013e-07,0.418009385378209
2.474000000000013e-07,3.018899966921868,2.474000000000013e-07,0.4247167203964032
2.475000000000013e-07,3.019151831925035,2.475000000000013e-07,0.4314240554145974
2.476000000000013e-07,3.019403696928203,2.476000000000013e-07,0.4381313904327916
2.477000000000014e-07,3.019250326959066,2.477000000000014e-07,0.4458293409593708
2.478000000000014e-07,3.018578658329867,2.478000000000014e-07,0.4547942963737829
2.479000000000014e-07,3.017906989700669,2.479000000000014e-07,0.463759251788195
2.480000000000014e-07,3.01723532107147,2.480000000000014e-07,0.4727242072026072
2.481000000000014e-07,3.016563652442271,2.481000000000014e-07,0.4816891626170193
2.482000000000014e-07,3.015891983813073,2.482000000000014e-07,0.4906541180314314
2.483000000000014e-07,3.015220315183874,2.483000000000014e-07,0.4996190734458435
2.484000000000014e-07,3.014548646554676,2.484000000000014e-07,0.5085840288602557
2.485000000000014e-07,3.013876977925477,2.485000000000014e-07,0.5175489842746678
2.486000000000014e-07,3.013205309296279,2.486000000000014e-07,0.5265139396890799
2.487000000000014e-07,3.01253364066708,2.487000000000014e-07,0.535478895103492
2.488000000000014e-07,3.011861972037881,2.488000000000014e-07,0.5444438505179041
2.489000000000014e-07,3.011190303408683,2.489000000000014e-07,0.5534088059323161
2.490000000000014e-07,3.010518634779484,2.490000000000014e-07,0.5623737613467283
2.491000000000015e-07,3.009846966150286,2.491000000000015e-07,0.5713387167611405
2.492000000000015e-07,3.009175297521087,2.492000000000015e-07,0.5803036721755526
2.493000000000015e-07,3.008503628891889,2.493000000000015e-07,0.5892686275899646
2.494000000000015e-07,3.00783196026269,2.494000000000015e-07,0.5982335830043768
2.495000000000015e-07,3.007160291633492,2.495000000000015e-07,0.6071985384187888
2.496000000000015e-07,3.006488623004293,2.496000000000015e-07,0.616163493833201
2.497000000000015e-07,3.005816954375095,2.497000000000015e-07,0.6251284492476131
2.498000000000015e-07,3.005145285745896,2.498000000000015e-07,0.6340934046620252
2.499000000000015e-07,3.004473617116698,2.499000000000015e-07,0.6430583600764372
2.500000000000015e-07,3.003801948487499,2.500000000000015e-07,0.6520233154908495
2.501000000000015e-07,3.003130279858301,2.501000000000015e-07,0.6609882709052615
2.502000000000015e-07,3.002458611229102,2.502000000000015e-07,0.6699532263196737
2.503000000000015e-07,3.001786942599904,2.503000000000015e-07,0.6789181817340857
2.504000000000016e-07,3.001115273970705,2.504000000000016e-07,0.6878831371484979
2.505000000000016e-07,3.000443605341506,2.505000000000016e-07,0.6968480925629099
2.506000000000016e-07,2.999771936712308,2.506000000000016e-07,0.7058130479773221
2.507000000000016e-07,2.999100268083109,2.507000000000016e-07,0.7147780033917341
2.508000000000016e-07,2.998428599453911,2.508000000000016e-07,0.7237429588061464
2.509000000000016e-07,2.997756930824712,2.509000000000016e-07,0.7327079142205584
2.510000000000016e-07,2.997085262195514,2.510000000000016e-07,0.7416728696349706
2.511000000000016e-07,2.996413593566315,2.511000000000016e-07,0.7506378250493826
2.512000000000016e-07,2.995741924937116,2.512000000000016e-07,0.7596027804637948
2.513000000000016e-07,2.995070256307918,2.513000000000016e-07,0.7685677358782068
2.514000000000016e-07,2.994398587678719,2.514000000000016e-07,0.777532691292619
2.515000000000016e-07,2.993726919049521,2.515000000000016e-07,0.786497646707031
2.516000000000016e-07,2.992994661173839,2.516000000000016e-07,0.7954564666598007
2.517000000000017e-07,2.991126679137715,2.517000000000017e-07,0.804300279537434
2.518000000000017e-07,2.989258697101591,2.518000000000017e-07,0.8131440924150672
2.519000000000017e-07,2.987390715065466,2.519000000000017e-07,0.8219879052927005
2.520000000000017e-07,2.985522733029342,2.520000000000017e-07,0.8308317181703337
2.521000000000017e-07,2.983654750993218,2.521000000000017e-07,0.839675531047967
2.522000000000017e-07,2.981786768957094,2.522000000000017e-07,0.8485193439256002
2.523000000000017e-07,2.97991878692097,2.523000000000017e-07,0.8573631568032335
2.524000000000017e-07,2.978050804884846,2.524000000000017e-07,0.8662069696808667
2.525000000000017e-07,2.976182822848721,2.525000000000017e-07,0.8750507825585
2.526000000000017e-07,2.973788124925638,2.526000000000017e-07,0.8838718056522639
2.527000000000017e-07,2.970908555713022,2.527000000000017e-07,0.892671849481558
2.528000000000017e-07,2.968028986500407,2.528000000000017e-07,0.9014718933108521
2.529000000000017e-07,2.965149417287791,2.529000000000017e-07,0.9102719371401462
2.530000000000017e-07,2.962269848075175,2.530000000000017e-07,0.9190719809694403
2.531000000000018e-07,2.95939027886256,2.531000000000018e-07,0.9278720247987344
2.532000000000018e-07,2.956510709649944,2.532000000000018e-07,0.9366720686280287
2.533000000000018e-07,2.953631140437329,2.533000000000018e-07,0.9454721124573228
2.534000000000018e-07,2.950751571224713,2.534000000000018e-07,0.9542721562866169
2.535000000000018e-07,2.947872002012097,2.535000000000018e-07,0.963072200115911
2.536000000000018e-07,2.944992432799482,2.536000000000018e-07,0.9718722439452052
2.537000000000018e-07,2.942112863586866,2.537000000000018e-07,0.9806722877744993
2.538000000000018e-07,2.939233294374251,2.538000000000018e-07,0.9894723316037934
2.539000000000018e-07,2.936353725161635,2.539000000000018e-07,0.9982723754330876
2.540000000000018e-07,2.933474155949019,2.540000000000018e-07,1.007072419262382
2.541000000000018e-07,2.930594586736404,2.541000000000018e-07,1.015872463091676
2.542000000000018e-07,2.927715017523788,2.542000000000018e-07,1.02467250692097
2.543000000000018e-07,2.924835448311172,2.543000000000018e-07,1.033472550750264
2.544000000000019e-07,2.921955879098557,2.544000000000019e-07,1.042272594579558
2.545000000000019e-07,2.918654748034168,2.545000000000019e-07,1.0508882577792
2.546000000000019e-07,2.914860241046486,2.546000000000019e-07,1.059288130667149
2.547000000000019e-07,2.911065734058804,2.547000000000019e-07,1.067688003555098
2.548000000000019e-07,2.907271227071122,2.548000000000019e-07,1.076087876443047
2.549000000000019e-07,2.90347672008344,2.549000000000019e-07,1.084487749330997
2.550000000000019e-07,2.899682213095758,2.550000000000019e-07,1.092887622218946
2.551000000000019e-07,2.895887706108076,2.551000000000019e-07,1.101287495106895
2.552000000000019e-07,2.891870844290152,2.552000000000019e-07,1.109515078379325
2.553000000000019e-07,2.887736952242692,2.553000000000019e-07,1.117651981844039
2.554000000000019e-07,2.883603060195231,2.554000000000019e-07,1.125788885308754
2.555000000000019e-07,2.879469168147771,2.555000000000019e-07,1.133925788773469
2.556000000000019e-07,2.87533527610031,2.556000000000019e-07,1.142062692238183
2.55700000000002e-07,2.87120138405285,2.55700000000002e-07,1.150199595702898
2.55800000000002e-07,2.86706749200539,2.55800000000002e-07,1.158336499167612
2.55900000000002e-07,2.86293359995793,2.55900000000002e-07,1.166473402632327
2.56000000000002e-07,2.858799707910469,2.56000000000002e-07,1.174610306097042
2.56100000000002e-07,2.854665815863009,2.56100000000002e-07,1.182747209561756
2.56200000000002e-07,2.850531923815549,2.56200000000002e-07,1.190884113026471
2.56300000000002e-07,2.846398031768088,2.56300000000002e-07,1.199021016491185
2.56400000000002e-07,2.842264139720628,2.56400000000002e-07,1.2071579199559
2.56500000000002e-07,2.83810393968529,2.56500000000002e-07,1.215275741321082
2.56600000000002e-07,2.833372138282118,2.56600000000002e-07,1.222978960313595
2.56700000000002e-07,2.828640336878946,2.56700000000002e-07,1.230682179306109
2.56800000000002e-07,2.823908535475773,2.56800000000002e-07,1.238385398298623
2.56900000000002e-07,2.819176734072601,2.56900000000002e-07,1.246088617291136
2.57000000000002e-07,2.814444932669428,2.57000000000002e-07,1.25379183628365
2.571000000000021e-07,2.809713131266256,2.571000000000021e-07,1.261495055276164
2.572000000000021e-07,2.804981329863084,2.572000000000021e-07,1.269198274268677
2.573000000000021e-07,2.800249528459911,2.573000000000021e-07,1.276901493261191
2.574000000000021e-07,2.795517727056739,2.574000000000021e-07,1.284604712253705
2.575000000000021e-07,2.790785925653566,2.575000000000021e-07,1.292307931246218
2.576000000000021e-07,2.786054124250394,2.576000000000021e-07,1.300011150238732
2.577000000000021e-07,2.781322322847221,2.577000000000021e-07,1.307714369231245
2.578000000000021e-07,2.776590521444049,2.578000000000021e-07,1.315417588223759
2.579000000000021e-07,2.771858720040877,2.579000000000021e-07,1.323120807216273
2.580000000000021e-07,2.766907595009934,2.580000000000021e-07,1.330662279486804
2.581000000000021e-07,2.761197267961104,2.581000000000021e-07,1.337643855685199
2.582000000000021e-07,2.755486940912274,2.582000000000021e-07,1.344625431883593
2.583000000000021e-07,2.749776613863444,2.583000000000021e-07,1.351607008081988
2.584000000000022e-07,2.744066286814614,2.584000000000022e-07,1.358588584280383
2.585000000000022e-07,2.738355959765785,2.585000000000022e-07,1.365570160478777
2.586000000000022e-07,2.732645632716955,2.586000000000022e-07,1.372551736677172
2.587000000000022e-07,2.726935305668126,2.587000000000022e-07,1.379533312875567
2.588000000000022e-07,2.721224978619296,2.588000000000022e-07,1.386514889073961
2.589000000000022e-07,2.715514651570466,2.589000000000022e-07,1.393496465272356
2.590000000000022e-07,2.709804324521636,2.590000000000022e-07,1.400478041470751
2.591000000000022e-07,2.704093997472806,2.591000000000022e-07,1.407459617669145
2.592000000000022e-07,2.698383670423977,2.592000000000022e-07,1.41444119386754
2.593000000000022e-07,2.692673343375147,2.593000000000022e-07,1.421422770065935
2.594000000000022e-07,2.686963016326318,2.594000000000022e-07,1.428404346264329
2.595000000000022e-07,2.681252689277488,2.595000000000022e-07,1.435385922462724
2.596000000000022e-07,2.675542362228658,2.596000000000022e-07,1.442367498661119
2.597000000000023e-07,2.669832035179828,2.597000000000023e-07,1.449349074859513
2.598000000000023e-07,2.664121708130998,2.598000000000023e-07,1.456330651057908
2.599000000000023e-07,2.658411381082169,2.599000000000023e-07,1.463312227256303
2.600000000000023e-07,2.652701054033339,2.600000000000023e-07,1.470293803454698
2.601000000000023e-07,2.646179009575573,2.601000000000023e-07,1.476653771354604
2.602000000000023e-07,2.639254527947832,2.602000000000023e-07,1.482705555295756
2.603000000000023e-07,2.632330046320091,2.603000000000023e-07,1.488757339236907
2.604000000000023e-07,2.62540556469235,2.604000000000023e-07,1.494809123178059
2.605000000000023e-07,2.618481083064609,2.605000000000023e-07,1.50086090711921
2.606000000000023e-07,2.611556601436867,2.606000000000023e-07,1.506912691060362
2.607000000000023e-07,2.604632119809126,2.607000000000023e-07,1.512964475001513
2.608000000000023e-07,2.597707638181385,2.608000000000023e-07,1.519016258942665
2.609000000000023e-07,2.590783156553644,2.609000000000023e-07,1.525068042883817
2.610000000000024e-07,2.583858674925903,2.610000000000024e-07,1.531119826824968
2.611000000000024e-07,2.576934193298162,2.611000000000024e-07,1.53717161076612
2.612000000000024e-07,2.570009711670421,2.612000000000024e-07,1.543223394707271
2.613000000000024e-07,2.563085230042679,2.613000000000024e-07,1.549275178648423
2.614000000000024e-07,2.556160748414938,2.614000000000024e-07,1.555326962589574
2.615000000000024e-07,2.549236266787197,2.615000000000024e-07,1.561378746530726
2.616000000000024e-07,2.542311785159456,2.616000000000024e-07,1.567430530471877
2.617000000000024e-07,2.535387303531714,2.617000000000024e-07,1.573482314413029
2.618000000000024e-07,2.528462821903974,2.618000000000024e-07,1.57953409835418
2.619000000000024e-07,2.521538340276233,2.619000000000024e-07,1.585585882295332
2.620000000000024e-07,2.514613858648491,2.620000000000024e-07,1.591637666236483
2.621000000000024e-07,2.50768937702075,2.621000000000024e-07,1.597689450177635
2.622000000000024e-07,2.500123533810674,2.622000000000024e-07,1.603298431125793
2.623000000000024e-07,2.4918117175118,2.623000000000024e-07,1.608392384162224
2.624000000000025e-07,2.483499901212926,2.624000000000025e-07,1.613486337198656
2.625000000000025e-07,2.475188084914052,2.625000000000025e-07,1.618580290235087
2.626000000000025e-07,2.466876268615179,2.626000000000025e-07,1.623674243271518
2.627000000000025e-07,2.458564452316304,2.627000000000025e-07,1.62876819630795
2.628000000000025e-07,2.450252636017431,2.628000000000025e-07,1.633862149344381
2.629000000000025e-07,2.441940819718557,2.629000000000025e-07,1.638956102380812
2.630000000000025e-07,2.433629003419683,2.630000000000025e-07,1.644050055417243
2.631000000000025e-07,2.425317187120809,2.631000000000025e-07,1.649144008453675
2.632000000000025e-07,2.417005370821935,2.632000000000025e-07,1.654237961490106
2.633000000000025e-07,2.408693554523061,2.633000000000025e-07,1.659331914526537
2.634000000000025e-07,2.400381738224187,2.634000000000025e-07,1.664425867562969
2.635000000000025e-07,2.392069921925314,2.635000000000025e-07,1.6695198205994
2.636000000000025e-07,2.38375810562644,2.636000000000025e-07,1.674613773635831
2.637000000000026e-07,2.375446289327566,2.637000000000026e-07,1.679707726672262
2.638000000000026e-07,2.367134473028692,2.638000000000026e-07,1.684801679708694
2.639000000000026e-07,2.358822656729818,2.639000000000026e-07,1.689895632745125
2.640000000000026e-07,2.350510840430944,2.640000000000026e-07,1.694989585781556
2.641000000000026e-07,2.34219902413207,2.641000000000026e-07,1.700083538817988
2.642000000000026e-07,2.333887207833197,2.642000000000026e-07,1.705177491854419
2.643000000000026e-07,2.325575391534323,2.643000000000026e-07,1.71027144489085
2.644000000000026e-07,2.317263575235449,2.644000000000026e-07,1.715365397927282
2.645000000000026e-07,2.308951758936575,2.645000000000026e-07,1.720459350963713
2.646000000000026e-07,2.299635300295582,2.646000000000026e-07,1.724998533840753
2.647000000000026e-07,2.289741987096856,2.647000000000026e-07,1.72921917380802
2.648000000000026e-07,2.27984867389813,2.648000000000026e-07,1.733439813775288
2.649000000000026e-07,2.269955360699404,2.649000000000026e-07,1.737660453742556
2.650000000000027e-07,2.260062047500678,2.650000000000027e-07,1.741881093709823
2.651000000000027e-07,2.250168734301951,2.651000000000027e-07,1.746101733677091
2.652000000000027e-07,2.240275421103225,2.652000000000027e-07,1.750322373644359
2.653000000000027e-07,2.230382107904499,2.653000000000027e-07,1.754543013611626
2.654000000000027e-07,2.220488794705773,2.654000000000027e-07,1.758763653578894
2.655000000000027e-07,2.210595481507047,2.655000000000027e-07,1.762984293546162
2.656000000000027e-07,2.200702168308321,2.656000000000027e-07,1.76720493351343
2.657000000000027e-07,2.190808855109595,2.657000000000027e-07,1.771425573480697
2.658000000000027e-07,2.180915541910869,2.658000000000027e-07,1.775646213447965
2.659000000000027e-07,2.171022228712143,2.659000000000027e-07,1.779866853415233
2.660000000000027e-07,2.161128915513417,2.660000000000027e-07,1.7840874933825
