/Z (w01=3e-05) X,/Z (w01=3e-05) Y,/Z (w01=4e-05) X,/Z (w01=4e-05) Y,/Z (w01=5e-05) X,/Z (w01=5e-05) Y,/w_A (w01=3e-05) X,/w_A (w01=3e-05) Y,/w_A (w01=4e-05) X,/w_A (w01=4e-05) Y,/w_A (w01=5e-05) X,/w_A (w01=5e-05) Y,/w_B (w01=3e-05) X,/w_B (w01=3e-05) Y,/w_B (w01=4e-05) X,/w_B (w01=4e-05) Y,/w_B (w01=5e-05) X,/w_B (w01=5e-05) Y
4.336167488508877e-09,2.627836428679172,4.37943139387457e-09,2.63690500057296,5e-09,2.071122903912334,4.336167488508877e-09,2.601700493105326,4.37943139387457e-09,2.627658836324742,5e-09,3,4.336167488508877e-09,3,4.37943139387457e-09,3,5e-09,3
4.668083744254438e-09,2.389863505431604,4.689715696937285e-09,2.3775102937747,5.215394081799598e-09,1.855003321428928,4.668083744254438e-09,2.800850246552663,4.689715696937285e-09,2.813829418162371,5.215394081799598e-09,3,4.668083744254438e-09,3,4.689715696937285e-09,3,5.215394081799598e-09,3
5e-09,2.127178949850459,5e-09,2.100690476935673,5.483637527524789e-09,1.59756251048194,5e-09,3,5e-09,3,5.483637527524789e-09,3,5e-09,3,5e-09,3,5.483637527524789e-09,3
5.199344227687789e-09,1.955597951344914,5.193518636806542e-09,1.91738363014481,5.738023289041212e-09,1.368394784227027,5.199344227687789e-09,3,5.193518636806542e-09,3,5.738023289041212e-09,3,5.199344227687789e-09,3,5.193518636806542e-09,3,5.738023289041212e-09,3
5.433329008930585e-09,1.759071654491232,5.419565285570686e-09,1.709681269065946,6.108108652884871e-09,1.089811345856875,5.433329008930585e-09,3,5.419565285570686e-09,3,6.108108652884871e-09,3,5.433329008930585e-09,3,5.419565285570686e-09,3,6.108108652884871e-09,3
5.658107413947225e-09,1.571882029681579,5.637529675168847e-09,1.514578589075869,6.487394539728745e-09,0.870658661440484,5.658107413947225e-09,3,5.637529675168847e-09,3,6.487394539728745e-09,3,5.658107413947225e-09,3,5.637529675168847e-09,3,6.487394539728745e-09,3
5.986198738945819e-09,1.326126281398367,5.958156335879515e-09,1.259998886736199,7.078290000429932e-09,0.6348164961241767,5.986198738945819e-09,3,5.958156335879515e-09,3,7.078290000429932e-09,3,5.986198738945819e-09,3,5.958156335879515e-09,3,7.078290000429932e-09,3
6.385494604507542e-09,1.082633844268907,6.34935999700148e-09,1.010755020099376,7.85109631754562e-09,0.4538564189814676,6.385494604507542e-09,3,6.34935999700148e-09,3,7.85109631754562e-09,3,6.385494604507542e-09,3,6.34935999700148e-09,3,7.85109631754562e-09,3
6.880133440626801e-09,0.8599662236653908,6.841312434385224e-09,0.7829189671557782,8.627591836336962e-09,0.3591519079232641,6.880133440626801e-09,3,6.841312434385224e-09,3,8.627591836336962e-09,3,6.880133440626801e-09,3,6.841312434385224e-09,3,8.627591836336962e-09,3
7.58776018582696e-09,0.6537695754905585,7.552421012313848e-09,0.5730665433344156,9.444499535030785e-09,0.308983000083137,7.58776018582696e-09,3,7.552421012313848e-09,3,9.444499535030785e-09,3,7.58776018582696e-09,3,7.552421012313848e-09,3,9.444499535030785e-09,3
8.420267859203232e-09,0.5201201575003405,8.329749069098278e-09,0.4466173427990801,1.029801066328466e-08,0.2845107518659895,8.420267859203232e-09,3,8.329749069098278e-09,3,1.029801066328466e-08,3,8.420267859203232e-09,3,8.329749069098278e-09,3,1.029801066328466e-08,3
9.257131855610499e-09,0.453609393180775,9.169785432984419e-09,0.3769966402239801,1.134019142635794e-08,0.2719354980853805,9.257131855610499e-09,3,9.169785432984419e-09,3,1.134019142635794e-08,3,9.257131855610499e-09,3,9.169785432984419e-09,3,1.134019142635794e-08,3
1.009044958935937e-08,0.4223204671396658,9.991631644366654e-09,0.3448638744139905,1.269135921102825e-08,0.2668129186444995,1.009044958935937e-08,3,9.991631644366654e-09,3,1.269135921102825e-08,3,1.009044958935937e-08,3,9.991631644366654e-09,3,1.269135921102825e-08,3
1.104399560119824e-08,0.406652987792514,1.094610414342317e-08,0.3281801664346847,1.465103062102277e-08,0.2654708400252311,1.104399560119824e-08,3,1.094610414342317e-08,3,1.465103062102277e-08,3,1.104399560119824e-08,3,1.094610414342317e-08,3,1.465103062102277e-08,3
1.22607656479775e-08,0.3996344118043978,1.213367479106811e-08,0.3207469543091608,1.772399950760763e-08,0.2655061688021424,1.22607656479775e-08,3,1.213367479106811e-08,3,1.772399950760763e-08,3,1.22607656479775e-08,3,1.213367479106811e-08,3,1.772399950760763e-08,3
1.397291228860407e-08,0.3974832730741822,1.381254172574818e-08,0.3182265864283104,2.286003541297841e-08,0.2655230494925469,1.397291228860407e-08,3,1.381254172574818e-08,3,2.286003541297841e-08,3,1.397291228860407e-08,3,1.381254172574818e-08,3,2.286003541297841e-08,3
1.65900319051956e-08,0.3973674309539681,1.632111528877635e-08,0.3180143420115574,3.313210722371997e-08,0.2655224867771642,1.65900319051956e-08,3,1.632111528877635e-08,3,3.313210722371997e-08,3,1.65900319051956e-08,3,1.632111528877635e-08,3,3.313210722371997e-08,3
2.078364352794607e-08,0.3974456044469651,2.041718067701608e-08,0.3180852053343352,5.36762508452031e-08,0.2655216790677588,2.078364352794607e-08,3,2.041718067701608e-08,3,5.36762508452031e-08,3,2.078364352794607e-08,3,2.041718067701608e-08,3,5.36762508452031e-08,3
2.88642022949169e-08,0.3974216208224172,2.798548574890842e-08,0.3180747031962258,9.435550119668522e-08,0.2655230476729376,2.88642022949169e-08,3,2.798548574890842e-08,3,9.435550119668522e-08,3,2.88642022949169e-08,3,2.798548574890842e-08,3,9.435550119668522e-08,3
4.502531982885856e-08,0.39743839360894,4.312209589269309e-08,0.3180789573238851,1.543555011966852e-07,0.2655213988233979,4.502531982885856e-08,3,4.312209589269309e-08,3,1.543555011966852e-07,3,4.502531982885856e-08,3,4.312209589269309e-08,3,1.543555011966852e-07,3
7.672545193742877e-08,0.3974244517494471,7.339531618026244e-08,0.3180771401276448,2.034277505983426e-07,0.2655232788537124,7.672545193742877e-08,3,7.339531618026244e-08,3,2.034277505983426e-07,3,7.672545193742877e-08,3,7.339531618026244e-08,3,2.034277505983426e-07,3
1.267708347424224e-07,0.3974370102182221,1.246688521763729e-07,0.318077886358571,2.525e-07,0.2655211621615222,1.267708347424224e-07,3,1.246688521763729e-07,3,2.525e-07,3,1.267708347424224e-07,3,1.246688521763729e-07,3,2.525e-07,3
1.867708347424225e-07,0.3974253470082117,1.846688521763729e-07,0.3180777910486592,2.53125e-07,-0.1222903769241983,1.867708347424225e-07,3,1.846688521763729e-07,3,2.53125e-07,3,1.867708347424225e-07,3,1.846688521763729e-07,3,2.53125e-07,2.250000000000007
2.196354173712112e-07,0.3974359659262328,2.185844260881865e-07,0.3180771510297342,2.539456078251275e-07,-0.4748813443537336,2.196354173712112e-07,3,2.185844260881865e-07,3,2.539456078251275e-07,3,2.196354173712112e-07,3,2.185844260881865e-07,3,2.539456078251275e-07,1.265270609846921
2.525e-07,0.3974265797269166,2.525e-07,0.3180786271828513,2.542092058688456e-07,-0.5316549577045873,2.525e-07,3,2.525e-07,3,2.542092058688456e-07,3,2.525e-07,3,2.525e-07,3,2.542092058688456e-07,0.9489529573852296
2.53125e-07,0.04467483518000374,2.53125e-07,-0.05575991512078717,2.546046029344227e-07,-0.6025025802915059,2.53125e-07,3,2.53125e-07,3,2.546046029344227e-07,3,2.53125e-07,2.250000000000007,2.53125e-07,2.250000000000007,2.546046029344227e-07,0.4744764786926612
2.539421376292029e-07,-0.2280706932627896,2.539443400869149e-07,-0.3777113623953959,2.549999999999999e-07,-0.7216683704911603,2.539421376292029e-07,3,2.539443400869149e-07,3,2.549999999999999e-07,3,2.539421376292029e-07,1.269434844956486,2.539443400869149e-07,1.266791895702045,2.549999999999999e-07,0
2.545123471314667e-07,-0.2222651509567103,2.542082550651862e-07,-0.4182332556012736,2.551017543481437e-07,-0.6475816131873831,2.545123471314667e-07,3,2.542082550651862e-07,3,2.551017543481437e-07,3,2.545123471314667e-07,0.5851834422398889,2.542082550651862e-07,0.9500939217765247,2.551017543481437e-07,0
2.546342603486001e-07,-0.2086863973109542,2.54604127532593e-07,-0.458083134737474,2.551478715004483e-07,-0.6136343535114306,2.546342603486001e-07,3,2.54604127532593e-07,3,2.551478715004483e-07,3,2.546342603486001e-07,0.4388875816798921,2.54604127532593e-07,0.4750469608883088,2.551478715004483e-07,0
2.548171301743e-07,-0.1629642365576032,2.547030956494448e-07,-0.4706252175769476,2.552401058050574e-07,-0.5313194642878635,2.548171301743e-07,3,2.547030956494448e-07,3,2.552401058050574e-07,3,2.548171301743e-07,0.2194437908399922,2.547030956494448e-07,0.3562852206662543,2.552401058050574e-07,0
2.54862847630725e-07,-0.1352961676449529,2.548515478247223e-07,-0.5105340631764045,2.552790789774789e-07,-0.4837398527479121,2.54862847630725e-07,3,2.548515478247223e-07,3,2.552790789774789e-07,3,2.54862847630725e-07,0.1645828431299856,2.548515478247223e-07,0.1781426103331416,2.552790789774789e-07,0
2.549314238153624e-07,-0.07005954115127583,2.549999999999999e-07,-0.5360034314612193,2.55357025322322e-07,-0.3590464239386039,2.549314238153624e-07,3,2.549999999999999e-07,3,2.55357025322322e-07,3,2.549314238153624e-07,0.08229142156503899,2.549999999999999e-07,0,2.55357025322322e-07,0
2.549999999999999e-07,0.009121417161459942,2.550487531369013e-07,-0.4685689128524003,2.555129180120081e-07,-0.07403277566730991,2.549999999999999e-07,3,2.550487531369013e-07,3,2.555129180120081e-07,3,2.549999999999999e-07,0,2.550487531369013e-07,0,2.555129180120081e-07,0
2.5506225190055e-07,0.1365707195504238,2.55140526511426e-07,-0.295737494004833,2.55639870921439e-07,0.1398066189278191,2.5506225190055e-07,3,2.55140526511426e-07,3,2.55639870921439e-07,3,2.5506225190055e-07,0,2.55140526511426e-07,0,2.55639870921439e-07,0
2.551336774645192e-07,0.278106979133495,2.552334528872028e-07,-0.1022423507254741,2.558002049827502e-07,0.381381916030551,2.551336774645192e-07,3,2.552334528872028e-07,3,2.558002049827502e-07,3,2.551336774645192e-07,0,2.552334528872028e-07,0,2.558002049827502e-07,0
2.55205441631667e-07,0.4109304714611824,2.553501678574162e-07,0.1211045001018407,2.561208731053728e-07,0.7888993280052715,2.55205441631667e-07,3,2.553501678574162e-07,3,2.561208731053728e-07,3,2.55205441631667e-07,0,2.553501678574162e-07,0,2.561208731053728e-07,0
2.553489699659627e-07,0.6518244340175054,2.55489526639836e-07,0.3595599265213629,2.565526724828895e-07,1.217309029696735,2.553489699659627e-07,3,2.55489526639836e-07,3,2.565526724828895e-07,3,2.553489699659627e-07,0,2.55489526639836e-07,0,2.565526724828895e-07,0
2.556360266345541e-07,1.053920746626665,2.557682442046756e-07,0.7631427414662953,2.570581357831041e-07,1.596588441578614,2.556360266345541e-07,3,2.557682442046756e-07,3,2.570581357831041e-07,3,2.556360266345541e-07,0,2.557682442046756e-07,0,2.570581357831041e-07,0
2.560116774865326e-07,1.459985716513139,2.561506657004844e-07,1.196555792373659,2.576330240193415e-07,1.919367178656658,2.560116774865326e-07,3,2.561506657004844e-07,3,2.576330240193415e-07,3,2.560116774865326e-07,0,2.561506657004844e-07,0,2.576330240193415e-07,0
2.564484444736138e-07,1.814081794799411,2.565958039765501e-07,1.578533190202196,2.583089406709183e-07,2.198832869370434,2.564484444736138e-07,3,2.565958039765501e-07,3,2.583089406709183e-07,3,2.564484444736138e-07,0,2.565958039765501e-07,0,2.583089406709183e-07,0
2.569456666192732e-07,2.112748786247667,2.571028943075027e-07,1.904893607789112,2.591169201070869e-07,2.436803400520865,2.569456666192732e-07,3,2.571028943075027e-07,3,2.591169201070869e-07,3,2.569456666192732e-07,0,2.571028943075027e-07,0,2.591169201070869e-07,0
2.57534085926147e-07,2.368906633543379,2.576974480549931e-07,2.187547995581468,2.600879319137704e-07,2.630412940810043,2.57534085926147e-07,3,2.576974480549931e-07,3,2.600879319137704e-07,3,2.57534085926147e-07,0,2.576974480549931e-07,0,2.600879319137704e-07,0
2.582398111894925e-07,2.58191098962631,2.584088065660318e-07,2.429465564451392,2.612482912684811e-07,2.776711823522112,2.582398111894925e-07,3,2.584088065660318e-07,3,2.612482912684811e-07,3,2.582398111894925e-07,0,2.584088065660318e-07,0,2.612482912684811e-07,0
2.590884207356041e-07,2.747959019452122,2.592636319711598e-07,2.627118681732589,2.62625973938359e-07,2.877824774648033,2.590884207356041e-07,3,2.592636319711598e-07,3,2.62625973938359e-07,3,2.590884207356041e-07,0,2.592636319711598e-07,0,2.62625973938359e-07,0
2.600983224845224e-07,2.865099597381934,2.602864411626262e-07,2.777041708314016,2.642606889309692e-07,2.941231528815487,2.600983224845224e-07,3,2.602864411626262e-07,3,2.642606889309692e-07,3,2.600983224845224e-07,0,2.602864411626262e-07,0,2.642606889309692e-07,0
2.61289610699634e-07,2.938653722040284,2.615008359436991e-07,2.880427965729838,2.662302623940272e-07,2.977048506710093,2.61289610699634e-07,3,2.615008359436991e-07,3,2.662302623940272e-07,3,2.61289610699634e-07,0,2.615008359436991e-07,0,2.662302623940272e-07,0
2.626998299157815e-07,2.97938774001637,2.629376741184145e-07,2.94452612430428,2.6867730702276e-07,2.994615428369241,2.626998299157815e-07,3,2.629376741184145e-07,3,2.6867730702276e-07,3,2.626998299157815e-07,0,2.629376741184145e-07,0,2.6867730702276e-07,0
2.644141469119824e-07,2.998724606543508,2.646586013314216e-07,2.979995293251072,2.718475376092162e-07,3.00133158617724,2.644141469119824e-07,3,2.646586013314216e-07,3,2.718475376092162e-07,3,2.644141469119824e-07,0,2.646586013314216e-07,0,2.718475376092162e-07,0
2.665927240369188e-07,3.005575393660286,2.667849431532648e-07,2.996887493829003,2.761732481015279e-07,3.002716238516749,2.665927240369188e-07,3,2.667849431532648e-07,3,2.761732481015279e-07,3,2.665927240369188e-07,0,2.667849431532648e-07,0,2.761732481015279e-07,0
2.69519672341695e-07,3.006229922734169,2.695317902994077e-07,3.002969311254835,2.825177269200449e-07,3.002347444815346,2.69519672341695e-07,3,2.695317902994077e-07,3,2.825177269200449e-07,3,2.69519672341695e-07,0,2.695317902994077e-07,0,2.825177269200449e-07,0
2.737428823482719e-07,3.00483147108839,2.732797048590176e-07,3.003852387793532,2.92991795876481e-07,3.001731789630322,2.737428823482719e-07,3,2.732797048590176e-07,3,2.92991795876481e-07,3,2.737428823482719e-07,0,2.732797048590176e-07,0,2.92991795876481e-07,0
2.805554394210035e-07,3.003365620425482,2.78788828097606e-07,3.003127518271113,3.139399337893532e-07,3.000977524480198,2.805554394210035e-07,3,2.78788828097606e-07,3,3.139399337893532e-07,3,2.805554394210035e-07,0,2.78788828097606e-07,0,3.139399337893532e-07,0
2.918799974196253e-07,3.002259501775654,2.879366412304229e-07,3.00228745873792,3.455086662977513e-07,3.000480984740078,2.918799974196253e-07,3,2.879366412304229e-07,3,3.455086662977513e-07,3,2.918799974196253e-07,0,2.879366412304229e-07,0,3.455086662977513e-07,0
3.077754537317713e-07,3.001421237337125,3.047809076115631e-07,3.001395059351886,3.845042650995571e-07,3.000277360896753,3.077754537317713e-07,3,3.047809076115631e-07,3,3.845042650995571e-07,3,3.077754537317713e-07,0,3.047809076115631e-07,0,3.845042650995571e-07,0
3.30758170799805e-07,3.00078019718392,3.294911342561509e-07,3.000742480875891,4.331903184069092e-07,3.000166850430686,3.30758170799805e-07,3,3.294911342561509e-07,3,4.331903184069092e-07,3,3.30758170799805e-07,0,3.294911342561509e-07,0,4.331903184069092e-07,0
3.621087026694727e-07,3.000425525711162,3.629557080521584e-07,3.000387686288545,4.665951592034546e-07,3.000133213884435,3.621087026694727e-07,3,3.629557080521584e-07,3,4.665951592034546e-07,3,3.621087026694727e-07,0,3.629557080521584e-07,0,4.665951592034546e-07,0
4.018700353411562e-07,3.000250094578122,4.038011899539844e-07,3.000238156311503,5e-07,3.000105640754962,4.018700353411562e-07,3,4.038011899539844e-07,3,5e-07,3,4.018700353411562e-07,0,4.038011899539844e-07,0,5e-07,0
4.541295089018021e-07,3.000155681463813,4.57670553313144e-07,3.000142736334112,5.00625e-07,3.48659254557059,4.541295089018021e-07,3,4.57670553313144e-07,3,5.00625e-07,3,4.541295089018021e-07,0,4.57670553313144e-07,0,5.00625e-07,0.7499999999999928
5e-07,3.000115002510771,5e-07,3.000113162148027,5.014456078251275e-07,3.733199131864087,5e-07,3,5e-07,3,5.014456078251275e-07,3,5e-07,0,5e-07,0,5.014456078251275e-07,1.734729390153079
5.00625e-07,3.407513715809672,5.00625e-07,3.452974382344626,5.017092058688457e-07,3.632225710455267,5.00625e-07,3,5.00625e-07,3,5.017092058688457e-07,3,5.00625e-07,0.7499999999999928,5.00625e-07,0.7499999999999928,5.017092058688457e-07,2.051047042614834
5.014421376292029e-07,3.570264432190836,5.01444340086915e-07,3.662382817379835,5.021682672072511e-07,3.215668552822132,5.014421376292029e-07,3,5.01444340086915e-07,3,5.021682672072511e-07,3,5.014421376292029e-07,1.730565155043514,5.01444340086915e-07,1.733208104298019,5.021682672072511e-07,2.601920648701329
5.017066032219022e-07,3.458135706512863,5.017082550651863e-07,3.555609459891647,5.022512004054383e-07,3.115076792165836,5.017066032219022e-07,3,5.017082550651863e-07,3,5.022512004054383e-07,3,5.017066032219022e-07,2.047923866282692,5.017082550651863e-07,2.049906078223539,5.022512004054383e-07,2.70144048652599
5.021033016109511e-07,3.133320851345119,5.021745454697565e-07,3.142215253350408,5.023756002027192e-07,2.95767555869709,5.021033016109511e-07,3,5.021745454697565e-07,3,5.023756002027192e-07,3,5.021033016109511e-07,2.523961933141395,5.021745454697565e-07,2.609454563707768,5.023756002027192e-07,2.850720243263044
5.022024762082133e-07,3.029753387137606,5.022559091023173e-07,3.047649311091484,5.025e-07,2.79742527959304,5.022024762082133e-07,3,5.022559091023173e-07,3,5.025e-07,3,5.022024762082133e-07,2.642971449856007,5.022559091023173e-07,2.707090922780819,5.025e-07,2.999999999999971
5.023512381041067e-07,2.866409046412366,5.023779545511586e-07,2.900665934402579,5.025621998986404e-07,2.65522199479952,5.023512381041067e-07,3,5.023779545511586e-07,3,5.025621998986404e-07,3,5.023512381041067e-07,2.821485724928053,5.023779545511586e-07,2.853545461390395,5.025621998986404e-07,3
5.025e-07,2.700998685303202,5.025e-07,2.752188387356252,5.026558351067542e-07,2.45334438764529,5.025e-07,3,5.025e-07,3,5.026558351067542e-07,3,5.025e-07,2.999999999999971,5.025e-07,2.999999999999971,5.026558351067542e-07,3
5.025928164910335e-07,2.516378685251057,5.025610227244206e-07,2.61872392275426,5.027462749974139e-07,2.273200289214443,5.025928164910335e-07,3,5.025610227244206e-07,3,5.027462749974139e-07,3,5.025928164910335e-07,3,5.025610227244206e-07,3,5.027462749974139e-07,3
5.02702432928106e-07,2.31334317947025,5.026533299449102e-07,2.428540484268683,5.029141284625696e-07,1.974746821989802,5.02702432928106e-07,3,5.026533299449102e-07,3,5.029141284625696e-07,3,5.02702432928106e-07,3,5.026533299449102e-07,3,5.029141284625696e-07,3
5.028082552435471e-07,2.13484422910463,5.027425351477511e-07,2.258807865449772,5.032498353928808e-07,1.504087139563396,5.028082552435471e-07,3,5.027425351477511e-07,3,5.032498353928808e-07,3,5.028082552435471e-07,3,5.027425351477511e-07,3,5.032498353928808e-07,3
5.030198998744295e-07,1.826490943548234,5.029124597166938e-07,1.97058104526749,5.035853754552771e-07,1.167313670452393,5.030198998744295e-07,3,5.029124597166938e-07,3,5.035853754552771e-07,3,5.030198998744295e-07,3,5.029124597166938e-07,3,5.035853754552771e-07,3
5.033016254361123e-07,1.501335824773235,5.032523088545792e-07,1.51685414222803,5.040382023687862e-07,0.8605115271926708,5.033016254361123e-07,3,5.032523088545792e-07,3,5.040382023687862e-07,3,5.033016254361123e-07,3,5.032523088545792e-07,3,5.040382023687862e-07,3
5.037515353263811e-07,1.13154349308824,5.035951839047852e-07,1.189238657939099,5.045117441258025e-07,0.6548258466066095,5.037515353263811e-07,3,5.035951839047852e-07,3,5.045117441258025e-07,3,5.037515353263811e-07,3,5.035951839047852e-07,3,5.045117441258025e-07,3
5.04214229910379e-07,0.8835590803538922,5.040507258706293e-07,0.8940769421003332,5.049999999999999e-07,0.5159726150723291,5.04214229910379e-07,3,5.040507258706293e-07,3,5.049999999999999e-07,3,5.04214229910379e-07,3,5.040507258706293e-07,3,5.049999999999999e-07,3
5.046071149551895e-07,0.7413953894373564,5.045336458198234e-07,0.6925554108425711,5.05210546759965e-07,0.4621554130235405,5.046071149551895e-07,3,5.045336458198234e-07,3,5.05210546759965e-07,2.873671944020939,5.046071149551895e-07,3,5.045336458198234e-07,3,5.05210546759965e-07,3
5.049999999999999e-07,0.6400148926739075,5.049999999999999e-07,0.5642877900859806,5.05495667551994e-07,0.3890094374792227,5.049999999999999e-07,3,5.049999999999999e-07,3,5.05495667551994e-07,2.702599468803538,5.049999999999999e-07,3,5.049999999999999e-07,3,5.05495667551994e-07,3
5.052053976993422e-07,0.5893081495159502,5.052098137300497e-07,0.5115563113125777,5.057646130336119e-07,0.3268024496644349,5.052053976993422e-07,2.876761380394635,5.052098137300497e-07,2.874111761970124,5.057646130336119e-07,2.541232179832812,5.052053976993422e-07,3,5.052098137300497e-07,3,5.057646130336119e-07,3
5.054603172139293e-07,0.525941815553166,5.0549032124125e-07,0.4408123733870176,5.063025039968477e-07,0.2395504849419501,5.054603172139293e-07,2.723809671642377,5.0549032124125e-07,2.705807255249942,5.063025039968477e-07,2.218497601891358,5.054603172139293e-07,3,5.0549032124125e-07,3,5.063025039968477e-07,3
5.057028132748608e-07,0.4707886966206348,5.057534453131975e-07,0.380963284505795,5.068969661399999e-07,0.1855577198456152,5.057028132748608e-07,2.578312035083456,5.057534453131975e-07,2.547932812081449,5.068969661399999e-07,1.861820316000014,5.057028132748608e-07,3,5.057534453131975e-07,3,5.068969661399999e-07,3
5.061878053967239e-07,0.3925916440548606,5.062796934570925e-07,0.2977268880347002,5.078179841174968e-07,0.1512625749109939,5.061878053967239e-07,2.287316761965613,5.062796934570925e-07,2.232183925744462,5.078179841174968e-07,1.309209529501905,5.061878053967239e-07,3,5.062796934570925e-07,3,5.078179841174968e-07,3
5.067587643154646e-07,0.3459495826055663,5.068690571575936e-07,0.2485736301012332,5.088175198952531e-07,0.1390747463098989,5.067587643154646e-07,1.944741410721202,5.068690571575936e-07,1.878565705443792,5.088175198952531e-07,0.7094880628481119,5.067587643154646e-07,3,5.068690571575936e-07,3,5.088175198952531e-07,3
5.076117224566313e-07,0.3358265236252477,5.077763917586224e-07,0.2272188769828484,5.094087599476264e-07,0.1548935866397839,5.076117224566313e-07,1.432966526021172,5.077763917586224e-07,1.334164944826488,5.094087599476264e-07,0.3547440314241022,5.076117224566313e-07,3,5.077763917586224e-07,3,5.094087599476264e-07,3
5.085881362325817e-07,0.3848331037799201,5.087690354632881e-07,0.237280463563635,5.099999999999999e-07,0.2259746235802267,5.085881362325817e-07,0.8471182604509142,5.087690354632881e-07,0.7385787220271132,5.099999999999999e-07,0,5.085881362325817e-07,3,5.087690354632881e-07,3,5.099999999999999e-07,3
5.092940681162909e-07,0.4712391917417314,5.09384517731644e-07,0.2728361644024546,5.102437631506625e-07,0.2807578510490371,5.092940681162909e-07,0.4235591302254398,5.09384517731644e-07,0.3692893610135708,5.102437631506625e-07,0,5.092940681162909e-07,3,5.09384517731644e-07,3,5.102437631506625e-07,3
