/Z (w23=1e-05) X,/Z (w23=1e-05) Y,/Z (w23=2e-05) X,/Z (w23=2e-05) Y,/Z (w23=3e-05) X,/Z (w23=3e-05) Y,/w_A (w23=1e-05) X,/w_A (w23=1e-05) Y,/w_A (w23=2e-05) X,/w_A (w23=2e-05) Y,/w_A (w23=3e-05) X,/w_A (w23=3e-05) Y,/w_B (w23=1e-05) X,/w_B (w23=1e-05) Y,/w_B (w23=2e-05) X,/w_B (w23=2e-05) Y,/w_B (w23=3e-05) X,/w_B (w23=3e-05) Y
5.087690354632881e-07,0.237280463563635,5.107428444076144e-07,0.229462764458033,5.109810917572764e-07,0.09090980338139269,5.087690354632881e-07,0.7385787220271132,5.107428444076144e-07,0,5.109810917572764e-07,0,5.087690354632881e-07,3,5.107428444076144e-07,3,5.109810917572764e-07,3
5.09384517731644e-07,0.2728361644024546,5.111531933159008e-07,0.3410720532530335,5.115844504608993e-07,0.240194116079058,5.09384517731644e-07,0.3692893610135708,5.111531933159008e-07,0,5.115844504608993e-07,0,5.09384517731644e-07,3,5.111531933159008e-07,3,5.115844504608993e-07,3
5.099999999999999e-07,0.3686711255690005,5.119738911324737e-07,0.5564095472865187,5.126606657144532e-07,0.5011447896275,5.099999999999999e-07,0,5.119738911324737e-07,0,5.126606657144532e-07,0,5.099999999999999e-07,3,5.119738911324737e-07,3,5.126606657144532e-07,3
5.102476933187816e-07,0.4318443528275461,5.128430856519792e-07,0.7711155882447307,5.14007515268953e-07,0.8071048325993858,5.102476933187816e-07,0,5.128430856519792e-07,0,5.14007515268953e-07,0,5.102476933187816e-07,3,5.128430856519792e-07,3,5.14007515268953e-07,3
5.105777155061941e-07,0.5206061086244168,5.143257677597447e-07,1.101820025856597,5.157112166578088e-07,1.150113633971498,5.105777155061941e-07,0,5.143257677597447e-07,0,5.157112166578088e-07,0,5.105777155061941e-07,3,5.143257677597447e-07,3,5.157112166578088e-07,3
5.108849651479018e-07,0.6071679930164021,5.160586738884264e-07,1.430861798877021,5.17808498595693e-07,1.50431324829974,5.108849651479018e-07,0,5.160586738884264e-07,0,5.17808498595693e-07,0,5.108849651479018e-07,3,5.160586738884264e-07,3,5.17808498595693e-07,3
5.114994644313174e-07,0.7751758281096811,5.183356900806182e-07,1.782907969766891,5.202054926608859e-07,1.831618190281052,5.114994644313174e-07,0,5.183356900806182e-07,0,5.202054926608859e-07,0,5.114994644313174e-07,3,5.183356900806182e-07,3,5.202054926608859e-07,3
5.123988086049277e-07,1.003095364676466,5.208226734537983e-07,2.087003841502762,5.229908203305622e-07,2.134092078489035,5.123988086049277e-07,0,5.208226734537983e-07,0,5.229908203305622e-07,0,5.123988086049277e-07,3,5.208226734537983e-07,3,5.229908203305622e-07,3
5.137160199272022e-07,1.298681438844982,5.238674329883767e-07,2.376305622868983,5.263979509361676e-07,2.420772362553307,5.137160199272022e-07,0,5.238674329883767e-07,0,5.263979509361676e-07,0,5.137160199272022e-07,3,5.238674329883767e-07,3,5.263979509361676e-07,3
5.153131447497202e-07,1.602106034623809,5.276373120873778e-07,2.624223972414693,5.307733794157833e-07,2.666516153452672,5.153131447497202e-07,0,5.276373120873778e-07,0,5.307733794157833e-07,0,5.153131447497202e-07,3,5.276373120873778e-07,3,5.307733794157833e-07,3
5.173539391226603e-07,1.918572260446588,5.323623673393673e-07,2.797202863556067,5.360560818807099e-07,2.826165160924154,5.173539391226603e-07,0,5.323623673393673e-07,0,5.360560818807099e-07,0,5.173539391226603e-07,3,5.323623673393673e-07,3,5.360560818807099e-07,3
5.198741337068769e-07,2.226732708009682,5.37035306266153e-07,2.879383917908263,5.411111856356887e-07,2.898552672874054,5.198741337068769e-07,0,5.37035306266153e-07,0,5.411111856356887e-07,0,5.198741337068769e-07,3,5.37035306266153e-07,3,5.411111856356887e-07,3
5.229112105529106e-07,2.501571779854699,5.425247924170239e-07,2.92965675395616,5.472774229891878e-07,2.944535339140217,5.229112105529106e-07,0,5.425247924170239e-07,0,5.472774229891878e-07,0,5.229112105529106e-07,3,5.425247924170239e-07,3,5.472774229891878e-07,3
5.267805823693581e-07,2.717382229013782,5.48571678793455e-07,2.960027985677682,5.5415856511202e-07,2.970888797813044,5.267805823693581e-07,0,5.48571678793455e-07,0,5.5415856511202e-07,0,5.267805823693581e-07,3,5.48571678793455e-07,3,5.5415856511202e-07,3
5.309765860891782e-07,2.83449641215006,5.570559821508081e-07,2.981281855028883,5.641346144099073e-07,2.987240088104633,5.309765860891782e-07,0,5.570559821508081e-07,0,5.641346144099073e-07,0,5.309765860891782e-07,3,5.570559821508081e-07,3,5.641346144099073e-07,3
5.353872144304518e-07,2.895693979496645,5.694804407872309e-07,2.991958820458844,5.783038605899769e-07,2.994180778426536,5.353872144304518e-07,0,5.694804407872309e-07,0,5.783038605899769e-07,0,5.353872144304518e-07,3,5.694804407872309e-07,3,5.783038605899769e-07,3
5.402583930673161e-07,2.93394930105975,5.866471455871073e-07,2.996122280102866,5.973334408896353e-07,2.997035872055343,5.402583930673161e-07,0,5.866471455871073e-07,0,5.973334408896353e-07,0,5.402583930673161e-07,3,5.866471455871073e-07,3,5.973334408896353e-07,3
5.464021083553295e-07,2.96266420996389,6.076465151983607e-07,2.997672272383977,6.216560406007288e-07,2.998165204065148,5.464021083553295e-07,0,6.076465151983607e-07,0,6.216560406007288e-07,0,5.464021083553295e-07,3,6.076465151983607e-07,3,6.216560406007288e-07,3
5.553807614861001e-07,2.982853180421071,6.368905235564313e-07,2.998554933382895,6.575747880145859e-07,2.998883302357746,5.553807614861001e-07,0,6.368905235564313e-07,0,6.575747880145859e-07,0,5.553807614861001e-07,3,6.368905235564313e-07,3,6.575747880145859e-07,3
5.691904327035594e-07,2.992943778513013,6.821867036866089e-07,2.999049600198059,7.134898021468409e-07,2.999235458303397,5.691904327035594e-07,0,6.821867036866089e-07,0,7.134898021468409e-07,0,5.691904327035594e-07,3,6.821867036866089e-07,3,7.134898021468409e-07,3
5.865300459042623e-07,2.996260010415491,7.173433518433044e-07,2.99927206799353,7.525e-07,2.999418455785555,5.865300459042623e-07,0,7.173433518433044e-07,0,7.525e-07,0,5.865300459042623e-07,3,7.173433518433044e-07,3,7.525e-07,3
6.077975766966344e-07,2.99770376255401,7.525e-07,2.999386709084691,7.525390625e-07,2.95670823208975,6.077975766966344e-07,0,7.525e-07,0,7.525390625e-07,0,6.077975766966344e-07,3,7.525e-07,3,7.525390625e-07,2.953124999999961
6.374057933813645e-07,2.998520382163775,7.5265625e-07,2.842307229526158,7.526171874999999e-07,2.873506905817511,6.374057933813645e-07,0,7.5265625e-07,0,7.526171874999999e-07,0,6.374057933813645e-07,3,7.5265625e-07,2.812499999999907,7.526171874999999e-07,2.859375000000009
6.845174784790548e-07,2.9990741426229,7.529687500000001e-07,2.558957647762006,7.527734374999999e-07,2.719675703779553,6.845174784790548e-07,0,7.529687500000001e-07,0,7.527734374999999e-07,0,6.845174784790548e-07,3,7.529687500000001e-07,2.437499999999846,7.527734374999999e-07,2.671875000000107
7.185087392395274e-07,2.999262376781912,7.535937500000002e-07,2.11253423719021,7.530859374999997e-07,2.449013147065055,7.185087392395274e-07,0,7.535937500000002e-07,0,7.530859374999997e-07,0,7.185087392395274e-07,3,7.535937500000002e-07,1.687499999999727,7.530859374999997e-07,2.296875000000301
7.525e-07,2.999393855000918,7.541242861259001e-07,1.817747571274861,7.534559869409011e-07,2.173661402679803,7.525e-07,0,7.541242861259001e-07,0,7.534559869409011e-07,0,7.525e-07,3,7.541242861259001e-07,1.05085664891977,7.534559869409011e-07,1.852815670918601
7.5265625e-07,2.846288691294724,7.545621430629501e-07,1.615007495806531,7.540039833911303e-07,1.828900405636452,7.5265625e-07,0,7.545621430629501e-07,0,7.540039833911303e-07,0,7.5265625e-07,2.812499999999907,7.545621430629501e-07,0.5254283244598676,7.540039833911303e-07,1.19521993064354
7.529687500000001e-07,2.571342492577015,7.55e-07,1.440231169701302,7.545019916955651e-07,1.563748496334882,7.529687500000001e-07,0,7.55e-07,0,7.545019916955651e-07,0,7.529687500000001e-07,2.437499999999846,7.55e-07,0,7.545019916955651e-07,0.5976099653218161
7.535937500000002e-07,2.151763067433546,7.551129921353055e-07,1.515398636719952,7.55e-07,1.333189662488615,7.535937500000002e-07,0,7.551129921353055e-07,0,7.55e-07,0,7.535937500000002e-07,1.687499999999727,7.551129921353055e-07,0,7.55e-07,0
7.541703500947747e-07,1.870838899015981,7.553134314824599e-07,1.642327200469853,7.55127547094582e-07,1.413192880889434,7.541703500947747e-07,0,7.553134314824599e-07,0,7.55127547094582e-07,0,7.541703500947747e-07,0.9955798862703418,7.553134314824599e-07,0,7.55127547094582e-07,0
7.545851750473873e-07,1.712719107820976,7.55496338128632e-07,1.747469403484746,7.553480046249806e-07,1.545033665240418,7.545851750473873e-07,0,7.55496338128632e-07,0,7.553480046249806e-07,0,7.545851750473873e-07,0.4977899431351536,7.55496338128632e-07,0,7.553480046249806e-07,0
7.55e-07,1.581712914477791,7.558621514209761e-07,1.932234694957106,7.555485678808531e-07,1.654248879982976,7.55e-07,0,7.558621514209761e-07,0,7.555485678808531e-07,0,7.55e-07,0,7.558621514209761e-07,0,7.555485678808531e-07,0
7.551073646886709e-07,1.658035142716827,7.565937780056643e-07,2.222553723521133,7.559496943925981e-07,1.847041466462261,7.551073646886709e-07,0,7.565937780056643e-07,0,7.559496943925981e-07,0,7.551073646886709e-07,0,7.565937780056643e-07,0,7.559496943925981e-07,0
7.55297648742254e-07,1.786104919456494,7.575212189179347e-07,2.480412893367585,7.567519474160881e-07,2.152729397968753,7.55297648742254e-07,0,7.575212189179347e-07,0,7.567519474160881e-07,0,7.55297648742254e-07,0,7.575212189179347e-07,0,7.567519474160881e-07,0
7.554713261070731e-07,1.891073317284028,7.586203066661717e-07,2.680705020789453,7.577824985041989e-07,2.431498083529676,7.554713261070731e-07,0,7.586203066661717e-07,0,7.577824985041989e-07,0,7.554713261070731e-07,0,7.586203066661717e-07,0,7.577824985041989e-07,0
7.558186808367114e-07,2.072819281006573,7.598827551742456e-07,2.821074681751271,7.59003466335337e-07,2.650935695841904,7.558186808367114e-07,0,7.598827551742456e-07,0,7.59003466335337e-07,0,7.558186808367114e-07,0,7.598827551742456e-07,0,7.59003466335337e-07,0
7.565133902959879e-07,2.350198287793464,7.613857665146277e-07,2.91391901682802,7.604120569705307e-07,2.80714346337922,7.565133902959879e-07,0,7.613857665146277e-07,0,7.604120569705307e-07,0,7.565133902959879e-07,0,7.613857665146277e-07,0,7.604120569705307e-07,0
7.57336674229085e-07,2.572294616721249,7.631629654755695e-07,2.967501111047698,7.620911036520561e-07,2.910670996067072,7.57336674229085e-07,0,7.631629654755695e-07,0,7.620911036520561e-07,0,7.57336674229085e-07,0,7.631629654755695e-07,0,7.620911036520561e-07,0
7.583152134479738e-07,2.740276780766913,7.653025845439952e-07,2.994067372519422,7.640663210695788e-07,2.969246045181488,7.583152134479738e-07,0,7.653025845439952e-07,0,7.640663210695788e-07,0,7.583152134479738e-07,0,7.653025845439952e-07,0,7.640663210695788e-07,0
7.594249505751058e-07,2.853274690062257,7.679619836446761e-07,3.004289619352211,7.664105900409785e-07,2.99714515198472,7.594249505751058e-07,0,7.679619836446761e-07,0,7.664105900409785e-07,0,7.594249505751058e-07,0,7.679619836446761e-07,0,7.664105900409785e-07,0
7.607530504446608e-07,2.927240983963246,7.714535673250467e-07,3.006143808715218,7.692793980511627e-07,3.006946622999352,7.607530504446608e-07,0,7.714535673250467e-07,0,7.692793980511627e-07,0,7.607530504446608e-07,0,7.714535673250467e-07,0,7.692793980511627e-07,0
7.623371528539179e-07,2.970168826521956,7.76356977242924e-07,3.004876345806373,7.730348788728105e-07,3.007804393150475,7.623371528539179e-07,0,7.76356977242924e-07,0,7.730348788728105e-07,0,7.623371528539179e-07,0,7.76356977242924e-07,0,7.730348788728105e-07,0
7.642915135735427e-07,2.992213682774832,7.839699676908723e-07,3.003276882279455,7.782658168194396e-07,3.005782766857274,7.642915135735427e-07,0,7.839699676908723e-07,0,7.782658168194396e-07,0,7.642915135735427e-07,0,7.839699676908723e-07,0,7.782658168194396e-07,0
7.667781551067255e-07,3.001239968962094,7.963463808471949e-07,3.00213702687773,7.863344466396703e-07,3.003692795805595,7.667781551067255e-07,0,7.963463808471949e-07,0,7.863344466396703e-07,0,7.667781551067255e-07,0,7.963463808471949e-07,0,7.863344466396703e-07,0
7.701117641544151e-07,3.003493865175586,8.132624482396613e-07,3.001380978817644,7.986823265151875e-07,3.002284387253331,7.701117641544151e-07,0,8.132624482396613e-07,0,7.986823265151875e-07,0,7.701117641544151e-07,0,8.132624482396613e-07,0,7.986823265151875e-07,0
7.74875686079836e-07,3.00318245339015,8.373717721139258e-07,3.000796758035564,8.148520967116574e-07,3.001525236820377,7.74875686079836e-07,0,8.373717721139258e-07,0,8.148520967116574e-07,0,7.74875686079836e-07,0,8.373717721139258e-07,0,8.148520967116574e-07,0
7.824233962481406e-07,3.002437888711782,8.711443662510105e-07,3.000436947023624,8.371902234237408e-07,3.00093862311151,7.824233962481406e-07,0,8.711443662510105e-07,0,8.371902234237408e-07,0,7.824233962481406e-07,0,8.711443662510105e-07,0,8.371902234237408e-07,0
7.96805434948509e-07,3.0016106031332,9.157627328254491e-07,3.000253057718681,8.688466929816497e-07,3.000539965546602,7.96805434948509e-07,0,9.157627328254491e-07,0,8.688466929816497e-07,0,7.96805434948509e-07,0,9.157627328254491e-07,0,8.688466929816497e-07,0
8.200985702116256e-07,3.00085253482494,9.578813664127246e-07,3.000175000942039,9.133972161131562e-07,3.000295289571506,8.200985702116256e-07,0,9.578813664127246e-07,0,9.133972161131562e-07,0,8.200985702116256e-07,0,9.578813664127246e-07,0,9.133972161131562e-07,0
8.522853245483034e-07,3.00045108510018,1e-06,3.000132351740666,9.566986080565781e-07,3.000202045683448,8.522853245483034e-07,0,1e-06,0,9.566986080565781e-07,0,8.522853245483034e-07,0,1e-06,0,9.566986080565781e-07,0
8.915815055449608e-07,3.000262571134492,1.000625e-06,3.485663144816063,1e-06,3.000145226474933,8.915815055449608e-07,0,1.000625e-06,0.3749999999999329,1e-06,0,8.915815055449608e-07,0,1.000625e-06,0.7499999999998658,1e-06,0
9.420339323958006e-07,3.000168502672954,1.001457791708101e-06,3.955144655292983,1.000625e-06,3.491552603116781,9.420339323958006e-07,0,1.001457791708101e-06,0.8746750248604155,1.000625e-06,0.3749999999999329,9.420339323958006e-07,0,1.001457791708101e-06,1.749350049720831,1.000625e-06,0.7499999999998658
1e-06,3.000114259602612,1.002066002837517e-06,4.098620632842362,1.001466312077964e-06,3.960058838859577,1e-06,0,1.002066002837517e-06,1.239601702510345,1.001466312077964e-06,0.8797872467786368,1e-06,0,1.002066002837517e-06,2.479203405020689,1.001466312077964e-06,1.759574493557274
1.000625e-06,3.476730211610214,1.0025e-06,4.124922005321168,1.001983156038982e-06,4.071470476949331,1.000625e-06,0.3749999999999329,1.0025e-06,1.499999999999986,1.001983156038982e-06,1.189893623389311,1.000625e-06,0.7499999999998658,1.0025e-06,2.999999999999971,1.001983156038982e-06,2.379787246778622
1.001444340086915e-06,3.950623306746663,1.002649928516687e-06,3.978885009025669,1.0025e-06,4.087192941071537,1.001444340086915e-06,0.8666040521488187,1.002649928516687e-06,1.589957110012179,1.0025e-06,1.499999999999986,1.001444340086915e-06,1.733208104297637,1.002649928516687e-06,3,1.0025e-06,2.999999999999971
1.002032379823581e-06,4.124702132098935,1.002867454398634e-06,3.787036115730144,1.002647418631606e-06,3.93690547906852,1.002032379823581e-06,1.219427894148672,1.002867454398634e-06,1.72047263918023,1.002647418631606e-06,1.588451178963372,1.002032379823581e-06,2.438855788297343,1.002867454398634e-06,3,1.002647418631606e-06,3
1.0025e-06,4.190592918882822,1.003058012755219e-06,3.647942629319715,1.002876108401415e-06,3.72885840380542,1.0025e-06,1.499999999999986,1.003058012755219e-06,1.834807653131265,1.002876108401415e-06,1.725665040848747,1.0025e-06,2.999999999999971,1.003058012755219e-06,3,1.002876108401415e-06,3
1.002646673578176e-06,4.058615217686222,1.003153291933511e-06,3.587200859260331,1.003081974556056e-06,3.579005094698122,1.002646673578176e-06,1.588004146905598,1.003153291933511e-06,1.891975160106782,1.003081974556056e-06,1.849184733633739,1.002646673578176e-06,3,1.003153291933511e-06,3,1.003081974556056e-06,3
1.002864952201939e-06,3.878166662626983,1.003343850290096e-06,3.481490517623421,1.003184907633377e-06,3.515347359096718,1.002864952201939e-06,1.718971321163232,1.003343850290096e-06,2.006310174057817,1.003184907633377e-06,1.910944580026171,1.002864952201939e-06,3,1.003343850290096e-06,3,1.003184907633377e-06,3
1.00305806463021e-06,3.742242903720635,1.003580451953124e-06,3.3701221577603,1.003390773788018e-06,3.407513067945368,1.00305806463021e-06,1.834838778125764,1.003580451953124e-06,2.148271171874662,1.003390773788018e-06,2.034464272811035,1.00305806463021e-06,3,1.003580451953124e-06,3,1.003390773788018e-06,3
1.003154620844345e-06,3.681548542948174,1.003859876187386e-06,3.243669918841197,1.003648096109373e-06,3.293433584990966,1.003154620844345e-06,1.892772506607029,1.003859876187386e-06,2.315925712431814,1.003648096109373e-06,2.188857665624028,1.003154620844345e-06,3,1.003859876187386e-06,3,1.003648096109373e-06,3
1.003347733272616e-06,3.573514708450172,1.004186217841719e-06,3.069674474561421,1.003924583540748e-06,3.170998236066961,1.003347733272616e-06,2.008639963569561,1.004186217841719e-06,2.511730705031437,1.003924583540748e-06,2.354750124448644,1.003347733272616e-06,3,1.004186217841719e-06,3,1.003924583540748e-06,3
1.003581176388194e-06,3.459280494734267,1.004630980814403e-06,2.741623077786469,1.004283125531169e-06,2.9720093338911,1.003581176388194e-06,2.148705832916207,1.004630980814403e-06,2.778588488642041,1.004283125531169e-06,2.569875318701561,1.003581176388194e-06,3,1.004630980814403e-06,3,1.004283125531169e-06,3
1.003856873714584e-06,3.327020119743829,1.005e-06,2.390286728478322,1.004702829474076e-06,2.649081240299326,1.003856873714584e-06,2.3141242287506,1.005e-06,2.999999999999971,1.004702829474076e-06,2.821697684445348,1.003856873714584e-06,3,1.005e-06,3,1.004702829474076e-06,3
1.004175829519351e-06,3.147871364651929,1.005152842873894e-06,2.218283777079131,1.005e-06,2.363546277896867,1.004175829519351e-06,2.505497711610877,1.005152842873894e-06,3,1.005e-06,2.999999999999971,1.004175829519351e-06,3,1.005152842873894e-06,3,1.005e-06,3
1.004622812890982e-06,2.806356806267533,1.005214384784519e-06,2.14935378797196,1.005148585262962e-06,2.196517667193427,1.004622812890982e-06,2.773687734589184,1.005214384784519e-06,3,1.005148585262962e-06,3,1.004622812890982e-06,3,1.005214384784519e-06,3,1.005148585262962e-06,3
1.005e-06,2.439165063008459,1.005337468605768e-06,2.010931703560461,1.005376005127564e-06,1.942822402280261,1.005e-06,2.999999999999971,1.005337468605768e-06,3,1.005376005127564e-06,3,1.005e-06,3,1.005337468605768e-06,3,1.005376005127564e-06,3
1.005150203418871e-06,2.26937156372848,1.005583636248267e-06,1.738952240926702,1.005585154022805e-06,1.708546653797956,1.005150203418871e-06,3,1.005583636248267e-06,3,1.005585154022805e-06,3,1.005150203418871e-06,3,1.005583636248267e-06,3,1.005585154022805e-06,3
1.005393894805848e-06,2.000499413127023,1.005891257707149e-06,1.423917094192452,1.00593024795496e-06,1.349684670326988,1.005393894805848e-06,3,1.005891257707149e-06,3,1.00593024795496e-06,3,1.005393894805848e-06,3,1.005891257707149e-06,3,1.00593024795496e-06,3
1.005619300632477e-06,1.758443044996752,1.006355609052027e-06,1.038873589359607,1.006373805600858e-06,0.9751773525605539,1.005619300632477e-06,3,1.006355609052027e-06,3,1.006373805600858e-06,3,1.005619300632477e-06,3,1.006355609052027e-06,3,1.006373805600858e-06,3
1.00596053627416e-06,1.430796088948546,1.006761256783277e-06,0.7913519448033475,1.006744164606347e-06,0.7414747797032744,1.00596053627416e-06,3,1.006761256783277e-06,3,1.006744164606347e-06,3,1.00596053627416e-06,3,1.006761256783277e-06,3,1.006744164606347e-06,3
1.00639668327652e-06,1.101888386674769,1.007302885643281e-06,0.5639917215617665,1.007254364459785e-06,0.5154046810017777,1.00639668327652e-06,3,1.007302885643281e-06,3,1.007254364459785e-06,3,1.00639668327652e-06,3,1.007302885643281e-06,3,1.007254364459785e-06,3
1.006814240577183e-06,0.873664425022062,1.008093251506051e-06,0.370292889608337,1.008046819777422e-06,0.3096212932391221,1.006814240577183e-06,3,1.008093251506051e-06,3,1.008046819777422e-06,3,1.006814240577183e-06,3,1.008093251506051e-06,3,1.008046819777422e-06,3
1.007434695797063e-06,0.6469137490706793,1.008781648597297e-06,0.2816003650489247,1.008673034544641e-06,0.2233462946524522,1.007434695797063e-06,3,1.008781648597297e-06,3,1.008673034544641e-06,3,1.007434695797063e-06,3,1.008781648597297e-06,3,1.008673034544641e-06,3
1.008147972717152e-06,0.4944202911233321,1.00946696178033e-06,0.2343031281798906,1.009315237407859e-06,0.1733302480968842,1.008147972717152e-06,3,1.00946696178033e-06,3,1.009315237407859e-06,3,1.008147972717152e-06,3,1.00946696178033e-06,3,1.009315237407859e-06,3
1.008934736382677e-06,0.4039695125905018,1.01022268194675e-06,0.207071164449664,1.0100222514496e-06,0.1432076412262004,1.008934736382677e-06,3,1.01022268194675e-06,3,1.0100222514496e-06,3,1.008934736382677e-06,3,1.01022268194675e-06,3,1.0100222514496e-06,3
1.009729644423378e-06,0.3585191376982754,1.011180099421493e-06,0.19129542022858,1.010930969142193e-06,0.124295444144153,1.009729644423378e-06,3,1.011180099421493e-06,3,1.010930969142193e-06,3,1.009729644423378e-06,3,1.011180099421493e-06,3,1.010930969142193e-06,3
1.010611910362162e-06,0.3348589722452746,1.012461873313182e-06,0.1838765620098738,1.012118165622558e-06,0.1147523429286561,1.010611910362162e-06,3,1.012461873313182e-06,3,1.012118165622558e-06,3,1.010611910362162e-06,3,1.012461873313182e-06,3,1.012118165622558e-06,3
1.011678050168026e-06,0.3234357761988955,1.014294330320566e-06,0.181635607672589,1.013782420066978e-06,0.1112295283015646,1.011678050168026e-06,3,1.014294330320566e-06,3,1.013782420066978e-06,3,1.011678050168026e-06,3,1.014294330320566e-06,3,1.013782420066978e-06,3
1.013109495562197e-06,0.318902366883315,1.017089543314188e-06,0.1814856569146617,1.016193647671773e-06,0.1106782124334118,1.013109495562197e-06,3,1.017089543314188e-06,3,1.016193647671773e-06,3,1.013109495562197e-06,3,1.017089543314188e-06,3,1.016193647671773e-06,3
1.015169685069197e-06,0.3179907951820869,1.021510833785285e-06,0.1815494781181778,1.020101319133573e-06,0.1107357989460359,1.015169685069197e-06,3,1.021510833785285e-06,3,1.020101319133573e-06,3,1.015169685069197e-06,3,1.021510833785285e-06,3,1.020101319133573e-06,3
1.018420568861694e-06,0.3180683037954312,1.030217793189236e-06,0.1815276922469635,1.027106808542558e-06,0.1107297160679389,1.018420568861694e-06,3,1.030217793189236e-06,3,1.027106808542558e-06,3,1.018420568861694e-06,3,1.030217793189236e-06,3,1.027106808542558e-06,3
1.023900023992303e-06,0.3180813753699538,1.047631711997139e-06,0.181544333797313,1.041117787360529e-06,0.1107338055107124,1.023900023992303e-06,3,1.047631711997139e-06,3,1.041117787360529e-06,3,1.023900023992303e-06,3,1.047631711997139e-06,3,1.041117787360529e-06,3
1.034858934253523e-06,0.3180734222129794,1.082459549612944e-06,0.1815297517710846,1.06913974499647e-06,0.1107311280830845,1.034858934253523e-06,3,1.082459549612944e-06,3,1.06913974499647e-06,3,1.034858934253523e-06,3,1.082459549612944e-06,3,1.06913974499647e-06,3
1.056776754775961e-06,0.3180814693447454,1.142459549612944e-06,0.1815433452312099,1.125183660268351e-06,0.1107332354661629,1.056776754775961e-06,3,1.142459549612944e-06,3,1.125183660268351e-06,3,1.056776754775961e-06,3,1.142459549612944e-06,3,1.125183660268351e-06,3
1.100612395820838e-06,0.3180735047590162,1.202459549612944e-06,0.1815304184798866,1.185183660268351e-06,0.1107314503311433,1.100612395820838e-06,3,1.202459549612944e-06,3,1.185183660268351e-06,3,1.100612395820838e-06,3,1.202459549612944e-06,3,1.185183660268351e-06,3
1.160612395820838e-06,0.3180813953512166,1.2525e-06,0.1815426601595649,1.218841830134176e-06,0.1107328499759818,1.160612395820838e-06,3,1.2525e-06,3,1.218841830134176e-06,3,1.160612395820838e-06,3,1.2525e-06,3,1.218841830134176e-06,3
1.206556197910419e-06,0.3180735905875426,1.253125e-06,-0.2120641348192734,1.2525e-06,0.1107318908143196,1.206556197910419e-06,3,1.253125e-06,3,1.2525e-06,3,1.206556197910419e-06,3,1.253125e-06,2.249999999999944,1.2525e-06,3
1.2525e-06,0.3180812870619824,1.253957791708101e-06,-0.5716924215175588,1.253125e-06,-0.2972650947516216,1.2525e-06,3,1.253957791708101e-06,3,1.253125e-06,3,1.2525e-06,3,1.253957791708101e-06,1.250649950278724,1.253125e-06,2.249999999999944
1.253125e-06,-0.05575809799346321,1.254218343781076e-06,-0.6264565324303797,1.253966312077965e-06,-0.6858905914084629,1.253125e-06,3,1.254218343781076e-06,3,1.253966312077965e-06,3,1.253125e-06,2.249999999999944,1.254218343781076e-06,0.9379874627090663,1.253966312077965e-06,1.240425506442282
1.253944340086915e-06,-0.3776750359684169,1.254609171890538e-06,-0.6931300382018044,1.255e-06,-0.9394529756932053,1.253944340086915e-06,3,1.254609171890538e-06,3,1.255e-06,3,1.253944340086915e-06,1.266791895701918,1.254609171890538e-06,0.4689937313545793,1.255e-06,9.237055564881302e-14
1.254208255065186e-06,-0.4182060854093501,1.255e-06,-0.7836021837145168,1.255203769823536e-06,-0.7737669302961716,1.254208255065186e-06,3,1.255e-06,3,1.255203769823536e-06,3,1.254208255065186e-06,0.9500939217765247,1.255e-06,9.237055564881302e-14,1.255203769823536e-06,0
1.254604127532593e-06,-0.458065175204335,1.255102165820506e-06,-0.7030138368064128,1.255543511928217e-06,-0.4495361859816007,1.254604127532593e-06,3,1.255102165820506e-06,3,1.255543511928217e-06,3,1.254604127532593e-06,0.4750469608883088,1.255102165820506e-06,0,1.255543511928217e-06,0
1.254703095649445e-06,-0.4706094093139279,1.255288239600642e-06,-0.5454155635362297,1.255853379513172e-06,-0.009404139140762342,1.254703095649445e-06,3,1.255288239600642e-06,3,1.255853379513172e-06,3,1.254703095649445e-06,0.3562852206663183,1.255288239600642e-06,0,1.255853379513172e-06,0
1.254851547824722e-06,-0.5105208478336793,1.255458665109023e-06,-0.3244153254501321,1.256177716745036e-06,0.4240551212632543,1.254851547824722e-06,3,1.255458665109023e-06,3,1.256177716745036e-06,3,1.254851547824722e-06,0.1781426103332051,1.255458665109023e-06,0,1.256177716745036e-06,0
1.255e-06,-0.536779542343564,1.255655948064417e-06,0.02508211555656109,1.256453461626228e-06,0.726543412893485,1.255e-06,3,1.255655948064417e-06,3,1.256453461626228e-06,3,1.255e-06,9.237055564881302e-14,1.255655948064417e-06,0,1.256453461626228e-06,0
1.255049079371828e-06,-0.4693126566876327,1.255818899422059e-06,0.2787674695892656,1.25685013682462e-06,1.085361098978523,1.255049079371828e-06,3,1.255818899422059e-06,3,1.25685013682462e-06,3,1.255049079371828e-06,0,1.255818899422059e-06,0,1.25685013682462e-06,0
1.255140928067742e-06,-0.2948202476389498,1.255989769229537e-06,0.5134142477041227,1.257394749315773e-06,1.471293649164217,1.255140928067742e-06,3,1.255989769229537e-06,3,1.257394749315773e-06,3,1.255140928067742e-06,0,1.255989769229537e-06,0,1.257394749315773e-06,0
1.255233948704083e-06,-0.1012150170858214,1.256331508844494e-06,0.9079945413201326,1.258053113372657e-06,1.823405493519913,1.255233948704083e-06,3,1.256331508844494e-06,3,1.258053113372657e-06,3,1.255233948704083e-06,0,1.256331508844494e-06,0,1.258053113372657e-06,0
